#separator:tab
#html:true
#columns:Prompt	Target	Reading	Sample	Why	Audio	Tags
#notetype:Production
#deck:Japanese Grammar::04 - N2::Production
#
Must submit a report every month.	ねばならない	まいつきほうこくしょをていしゅつしなければならない。	毎月報告書を提出しなければならない。	Formal necessity	[sound:0528c430d095.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:top10k source:shin-kanzen
Must leave this place.	ねばならない	ここをはなれなければならない。	ここを離れなければならない。	Required leaving	[sound:522ce12a7516.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard source:shin-kanzen
Must complete that work.	ねばならない	そのしごとをおわらせなければならない。	その仕事を終わらせなければならない。	Task necessity	[sound:b1e9aa3b89fd.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:top1k source:shin-kanzen
Must not be late.	ねばならない	じかんにおくれてはならない。	時間に遅れてはならない。	Negative obligation	[sound:aa58970642fa.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:intro frequency:top10k source:shin-kanzen
That promise must be kept.	ねばならない	そのやくそくはまもらなければならない。	その約束は守らなければならない。	Commitment necessity	[sound:3b5551862c6d.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:top5k source:shin-kanzen
There is no choice but to do it this way.	しかない	こうするしかない。	こうするしかない。	Only way	[sound:6c7530b2cb22.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:intro source:shin-kanzen
We have no choice but to move forward.	しかない	すすむしかない。	進むしかない。	Only option	[sound:fe8dbe9c6c1b.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:intro frequency:top5k source:shin-kanzen
All we can do is wait.	しかない	まつしかない。	待つしかない。	Only choice	[sound:78be971810a9.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:intro frequency:top1k source:shin-kanzen
There's no choice but to say it that way.	しかない	そういうしかない。	そう言うしかない。	Only utterance	[sound:fee1be7086b4.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:intro frequency:top1k source:shin-kanzen
We have no choice but to accept the current situation.	しかない	このげんじょうをうけいれるしかない。	この現状を受け入れるしかない。	Resignation	[sound:29046517afc5.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:low source:shin-kanzen
He cannot possibly not come.	ないわけにはいかない	かれはこないわけにはいかない。	彼は来ないわけにはいかない。	Social obligation	[sound:812128998dbc.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:top10k source:shin-kanzen
I cannot skip this meeting.	ないわけにはいかない	このかいぎにしゅっせきしないわけにはいかない。	この会議に出席しないわけにはいかない。	Mandatory participation	[sound:f42fcbdef6ed.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:top5k source:shin-kanzen
I cannot refuse my boss's invitation.	ないわけにはいかない	じょうしのさそいをことわれないわけにはいかない。	上司の誘いを断れないわけにはいかない。	Social obligation	[sound:b5cd9c2df3a8.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:top10k source:shin-kanzen
I cannot help but mention that.	ずにはすまない	そのことをいわずにはすまない。	そのことを言わずにはすまない。	Forced speech	[sound:fba132ce109b.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard source:shin-kanzen
One cannot avoid dealing with this issue.	ずにはすまない	このもんだいにたいおうせずにはすまない。	この問題に対応せずにはすまない。	Unavoidable response	[sound:127af60f4001.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:low source:shin-kanzen
I cannot help but point out his error.	ずにはすまない	かれのあやまりをしてきせずにはすまない。	彼の誤りを指摘せずにはすまない。	Forced correction	[sound:e7d5d7e2f2ef.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:low source:shin-kanzen
I cannot help but oppose this decision.	ずにはすまない	このけっていにはんたいせずにはすまない。	この決定に反対せずにはすまない。	Forced dissent	[sound:62cef1b73527.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:top10k source:shin-kanzen
One cannot deny that fact.	ずにはすまない	そのじじつをみとめずにはすまない。	その事実を認めずにはすまない。	Forced acknowledgment	[sound:8aa7fdddc9cf.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:top10k source:shin-kanzen
I cannot help but wait for her reply.	ずにはいられない	かのじょのへんじをまたずにはいられない。	彼女の返事を待たずにはいられない。	Emotional compulsion	[sound:d1576cab9992.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:top5k source:shin-kanzen
One cannot help but be captivated by that beauty.	ずにはいられない	そのうつくしさにめをうばわれずにはいられない。	その美しさに目を奪われずにはいられない。	Sensory compulsion	[sound:ee5f0d52d6ea.mp3]	module:04-n2 jlpt:n2 point:formal-modality point:formal-modality-have-to complexity:standard frequency:low source:shin-kanzen
