#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::04 - N2 Grammar::Recognition

その映画を見させてもらった。	そのえいがをみさせてもらった。	I was allowed/given the opportunity to watch that movie.	許可受身	V-させ + てもらう	permitted passive	permission	entertainment	[sound:ad6edb3c57cb.mp3]	module:04-n2 jlpt:n2 point:passive-causative-advanced
親に大学へ行かせてもらった。	おやにだいがくへいかせてもらった。	I was allowed by my parents to go to university.	許可受身	verb + させ + てもらう	permitted passive	permission	education	[sound:281c7b1a1956.mp3]	module:04-n2 jlpt:n2 point:passive-causative-advanced
彼は医者に診察させられた。	かれはいしゃにしんさつさせられた。	he was made by the doctor to undergo an examination.	使役受身	noun + に + verb + させられた	medical	forced	healthcare	[sound:4339a90f8576.mp3]	module:04-n2 jlpt:n2 point:passive-causative-advanced
子どもたちに絵を描かせた。	こどもたちにえをえがかせた。	I had the children draw pictures.	使役	noun + に + verb + させた	children art	instruction	children	[sound:23c54da3ddaa.mp3]	module:04-n2 jlpt:n2 point:passive-causative-advanced
その人に案内させていただきたい。	そのにんにあんないさせていただきたい。	I would like to humbly have that person guide us.	許可受身	verb + させ + ていただきたい	formal guidance	respect	guidance	[sound:ee228087f1e0.mp3]	module:04-n2 jlpt:n2 point:passive-causative-advanced
彼女に歌わせてもらった。	かのじょにうたわせてもらった。	I was allowed to listen to her sing.	許可受身	verb + させ + てもらう	musical	permission	music	[sound:0e0e79d0f104.mp3]	module:04-n2 jlpt:n2 point:passive-causative-advanced
学生たちに発表させた。	がくせいたちにはっぴょうさせた。	I had the students give presentations.	使役	noun + に + verb + させた	education	instruction	school	[sound:f7969623cbc9.mp3]	module:04-n2 jlpt:n2 point:passive-causative-advanced
先輩に指導していただきました。	せんぱいにしどうしていただきました。	I received instruction from my senior (humble).	敬語受身	noun + に + V-て + いただく	respectful receipt	gratitude	mentoring	[sound:43c5a1592858.mp3]	module:04-n2 jlpt:n2 point:passive-causative-advanced
会社の支援をいただいた。	かいしゃのしえんをいただいた。	I received the company's support.	敬語受身	noun + を + いただく	honorific receipt	gratitude	business	[sound:69fe2064193a.mp3]	module:04-n2 jlpt:n2 point:passive-causative-advanced
田中さんに手紙を書かせてもらいました。	たなかさんにてがみをかかせてもらいました。	I was allowed to write a letter by Tanaka.	許可受身	verb + させ + てもらう	permission	assistance	communication	[sound:76c8112deabc.mp3]	module:04-n2 jlpt:n2 point:passive-causative-advanced
部長に昇進させていただけますでしょうか。	ぶちょうにしょうしんさせていただけますでしょうか。	Could I humbly be promoted to department head?	敬語受身	verb + させ + ていただける	formal request	request	work	[sound:d84d21576f92.mp3]	module:04-n2 jlpt:n2 point:passive-causative-advanced
先生に質問させていただきたいのですが。	せんせいにしつもんさせていただきたいのですが。	I would like to humbly ask you a question.	敬語受身	verb + させ + ていただきたい	formal query	request	education	[sound:250deeb8e7ac.mp3]	module:04-n2 jlpt:n2 point:passive-causative-advanced
彼の努力に感心させられた。	かのどりょくにかんしんさせられた。	I was impressed by his effort.	自発の受身	noun + に + V-させられた	passive admiration	appreciation	effort	[sound:c24c3b76a37c.mp3]	module:04-n2 jlpt:n2 point:passive-causative-advanced
その事件には驚かされて、動揺した。	そのじけんにはおどろかされて、どうようした。	I was amazed by that incident and got shaken.	自発の受身	noun + に + V-させられて	shocked	emotion	incident	[sound:42dfd377d52c.mp3]	module:04-n2 jlpt:n2 point:passive-causative-advanced
部下に仕事を任させた。	ぶかにしごとをまかさせた。	I entrusted the work to my subordinate.	使役	noun + に + object + を + V-わせた	entrust	delegation	responsibility	[sound:0f36dce44512.mp3]	module:04-n2 jlpt:n2 point:passive-causative-advanced
