#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::04 - N2 Grammar::Recognition
#
先生さえ知らない問題まである。		extreme extent	contrast-derived	まで	extreme extent	まで = extent inclusion, ばかりでなく = expansion	まで vs ばかりでなく	[sound:393bc1fadde6.mp3]	module:04-n2 jlpt:n2 point:listing-extremity complexity:standard confusable-with:ばかりでなく frequency:top1k source:shin-kanzen
彼の行動は信じられず、笑ってしようがない。		helpless involuntary action	contrast-derived	てしようがない	helpless involuntary action	しようがない = can't help, ならない = must	てしようがない vs てならない	[sound:c5122f6fffe6.mp3]	module:04-n2 jlpt:n2 point:listing-extremity complexity:standard confusable-with:てならない frequency:top10k source:shin-kanzen
その映画は見ずにはいられず、見てならない。		compulsion to do	contrast-derived	てならない	compulsion to do	ならない = must, しようがない = helpless	てならない vs てしようがない	[sound:9017105c57b9.mp3]	module:04-n2 jlpt:n2 point:listing-extremity complexity:standard confusable-with:てしようがない frequency:top1k source:shin-kanzen
学生やら会社員やら様々な人がいる。		mixed group listing	contrast-derived	やら・やら	mixed group listing	やら = mixed, たり = specific alternation	やら・やら vs たり・たり	[sound:4025115a2174.mp3]	module:04-n2 jlpt:n2 point:listing-extremity complexity:standard confusable-with:たり・たり frequency:top10k source:shin-kanzen
子どもだの、ペットだのがいるから大変だ。		listed burden	contrast-derived	だの・だの	listed burden	だの = burden connotation, とか = neutral	だの・だの vs とか・とか	[sound:36460db68392.mp3]	module:04-n2 jlpt:n2 point:listing-extremity complexity:standard confusable-with:とか・とか frequency:top5k source:shin-kanzen
彼が現れたなり、皆が静かになった。		as soon as temporal	contrast-derived	なり	as soon as temporal	なり = immediate, たり = alternation	なり vs たり	[sound:5448c4fd5f2f.mp3]	module:04-n2 jlpt:n2 point:listing-extremity complexity:standard confusable-with:たり frequency:top10k source:shin-kanzen
助けるどころか、邪魔をしている。		opposite escalation	contrast-derived	どころか	opposite escalation	どころか = contrary, ばかりか = addition	どころか vs ばかりか	[sound:f2c8395fcfc4.mp3]	module:04-n2 jlpt:n2 point:listing-extremity complexity:standard confusable-with:ばかりか frequency:top10k source:shin-kanzen
合格者はこの学校ばかりか、他大学も含む。		not-only inclusion	contrast-derived	ばかりか	not-only inclusion	ばかりか = addition, だの = enumeration	ばかりか vs だの	[sound:b3b96997d3dd.mp3]	module:04-n2 jlpt:n2 point:listing-extremity complexity:standard confusable-with:だの frequency:top10k source:shin-kanzen
悔しくて、言葉が出てこない。		state description	contrast-derived	くて	state description	くて = state, しようがない = helplessness	くて vs てしようがない	[sound:ca8fca45b9a5.mp3]	module:04-n2 jlpt:n2 point:listing-extremity complexity:standard confusable-with:てしようがない frequency:top10k source:shin-kanzen
仕事が大変で、休みたくてしかたがない。		desperate desire	contrast-derived	たくてしかたがない	desperate desire	しかたがない = helpless craving, ならない = obligation	たくてしかたがない vs たくてならない	[sound:04e3ee0cad37.mp3]	module:04-n2 jlpt:n2 point:listing-extremity complexity:standard confusable-with:たくてならない frequency:top1k source:shin-kanzen
今日のテストは難しいどころか、不可能だ。		extreme beyond expectation	contrast-derived	どころか	extreme beyond expectation	どころか = escalation, ばかりでなく = expansion	どころか vs ばかりでなく	[sound:56e16d6693bc.mp3]	module:04-n2 jlpt:n2 point:listing-extremity complexity:standard confusable-with:ばかりでなく frequency:top10k source:shin-kanzen
親ばかりでなく、友達も心配している。		formal shared concern	contrast-derived	ばかりでなく	formal shared concern	ばかりでなく = formal, ばかりか = casual	ばかりでなく vs ばかりか	[sound:d498035d87e0.mp3]	module:04-n2 jlpt:n2 point:listing-extremity complexity:standard confusable-with:ばかりか frequency:top5k source:shin-kanzen
彼の才能に驚かされてしまった。		involuntary amazement completed	contrast-derived	されてしまった	involuntary amazement completed	される = passive involuntary, させられた = causative passive	されてしまった vs させられた	[sound:360365c33949.mp3]	module:04-n2 jlpt:n2 point:listing-extremity complexity:standard confusable-with:させられた frequency:top10k source:shin-kanzen
読んだり、書いたり、話したりして勉強する。		multiple specific actions	contrast-derived	たり・たり・たり	multiple specific actions	たり = specific methods, やら = loose listing	たり・たり・たり vs やら・やら・やら	[sound:d55a0cf2b1a6.mp3]	module:04-n2 jlpt:n2 point:listing-extremity complexity:standard confusable-with:やら・やら・やら frequency:top1k source:shin-kanzen
病気で、動きたくてもどうにもならない。		complete inability despite desire	contrast-derived	たくてもどうにも	complete inability despite desire	どうにも = absolute inability, ならない = obligation	たくてもどうにも vs てならない	[sound:46fe1292d82b.mp3]	module:04-n2 jlpt:n2 point:listing-extremity complexity:standard confusable-with:てならない frequency:low source:shin-kanzen
