#separator:tab
#html:true
#columns:Prompt	Target	Reading	Sample	Why	Audio	Tags
#notetype:Production
#deck:Japanese Grammar::04 - N2::Production
#

There are opinions for or against.	または	さんせいまたははんたいのいけんがある。	賛成または反対の意見がある。	Alternation	[sound:b5c52a105ee2.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:standard frequency:top10k source:shin-kanzen
We can respond in English or Chinese.	または	えいごまたはちゅうごくごでたいおうできる。	英語または中国語で対応できる。	Linguistic choice	[sound:fc49aafa4083.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:standard frequency:low source:shin-kanzen
The meeting is Monday or Tuesday.	または	げつようびまたはかようびにかいぎがある。	月曜日または火曜日に会議がある。	Temporal option	[sound:c223b326df00.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:standard frequency:top5k source:shin-kanzen
You can choose remote or office work.	または	ざいたくきんむまたはおふぃすきんむをえらべる。	在宅勤務またはオフィス勤務を選べる。	Conditional choice	[sound:8eef542d96c7.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:standard frequency:low source:shin-kanzen
Or else, let's try another method.	あるいは	あるいはべつのほうほうをためす。	あるいは別の方法を試す。	Alternative approach	[sound:77058df1ea5e.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:intro frequency:top10k source:shin-kanzen
Or perhaps he might know.	あるいは	あるいはかれがしっているかもしれない。	あるいは彼が知っているかもしれない。	Speculative alternative	[sound:f55555a0ecc3.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:standard frequency:top5k source:shin-kanzen
Or that might be the cause.	あるいは	あるいはそれがげんいんかもしれない。	あるいはそれが原因かもしれない。	Possible explanation	[sound:9babaeb2c8f4.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:standard frequency:top5k source:shin-kanzen
Furthermore, there is an important point.	さらに	さらにじゅうようなてんがある。	さらに重要な点がある。	Formal addition	[sound:bca160aca8fc.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:intro frequency:top10k source:shin-kanzen
Moreover, he is also a doctor.	しかも	しかもかれはいしゃだ。	しかも彼は医者だ。	Surprising addition	[sound:9fd1f76043dc.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:intro frequency:top5k source:shin-kanzen
In addition, we also provide financial support.	加えて	くわえて、ざいせいてきしえんもていきょうしている。	加えて、財政的支援も提供している。	Cumulative listing	[sound:45fdaa211350.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:standard frequency:low source:shin-kanzen
Therefore, the result was a failure.	それゆえに	それゆえにけっかはしっぱいした。	それゆえに結果は失敗した。	Formal consequence	[sound:f5c3eb6a6cdb.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:standard frequency:top10k source:shin-kanzen
Accordingly, measures are necessary.	したがって	したがってたいさくがひつようである。	したがって対策が必要である。	Formal deduction	[sound:e957e6e80b72.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:standard frequency:low source:shin-kanzen
Hence, we take action.	ゆえに	ゆえにわれわれはこうどうする。	ゆえに我々は行動する。	Formal deduction	[sound:9d36cd28b855.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:intro frequency:top10k source:shin-kanzen
A new law was enacted. Hence, society will change.	ゆえに	あたらしいほうりつがせいりつした。ゆえにしゃかいがかわるだろう。	新しい法律が成立した。ゆえに社会が変わるだろう。	Legislative consequence	[sound:5c84cafba19f.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:standard frequency:low source:shin-kanzen
As evidence of that, attendance is high.	その証拠に	そのしょうこにしゅっせきりつがたかい。	その証拠に出席率が高い。	Evidence citation	[sound:a2acff5d2144.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:intro frequency:low source:shin-kanzen
The reason is that there was no time.	なぜかというと	なぜかというと、じかんがなかったからだ。	何故かというと、時間がなかったからだ。	Reason explanation	[sound:7a74815f8ce6.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:advanced frequency:low source:shin-kanzen
In other words, the budget is insufficient.	つまり	つまり、よさんがたりないということだ。	つまり、予算が足りないということだ。	Restating meaning	[sound:81540aff2f74.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:standard frequency:top10k source:shin-kanzen
To put it another way, urgent action is needed.	言い換えると	いいかえると、そうきゅうなたいおうがひつよう。	言い換えると、早急な対応が必要。	Alternative expression	[sound:ff3f79b29ab7.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:standard frequency:low source:shin-kanzen
Finally, safety is the top priority.	最後に	さいごに、あんぜんせいがさいゆうせんである。	最後に、安全性が最優先である。	Concluding remark	[sound:48181be19f7c.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:standard frequency:low source:shin-kanzen
On the other hand, there is another perspective.	一方	いっぽう、ほかのみかたもある。	一方、他の見方もある。	Contrast expression	[sound:fdcd02e0777f.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:intro frequency:top10k source:shin-kanzen
On one hand, efficiency increases; on the other hand, burden increases.	一方で...一方で	いっぽうでこうりつがあがり、いっぽうでふたんがふえる。	一方で効率が上がり、一方で負担が増える。	Parallel contrast	[sound:cb5371d0059e.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:standard frequency:low source:shin-kanzen
However, there are conditions.	ただし	ただし、じょうけんがある。	ただし、条件がある。	Conditional caveat	[sound:32711717a456.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:intro frequency:top10k source:shin-kanzen
Note that there is a time limit.	但し	ただし、じかんせいげんがある。	但し、時間制限がある。	Formal exception	[sound:a7b6f36c45b5.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:intro frequency:low source:shin-kanzen
Rather, it is the opposite.	むしろ	むしろはんたいである。	むしろ反対である。	Counter-expectation	[sound:44fc4bf39ec9.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:intro frequency:top5k source:shin-kanzen
As a result, sales doubled.	その結果	そのけっか、うりあげがばいぞうした。	その結果、売上が倍増した。	Consequence expression	[sound:13c91772f739.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:intro frequency:low source:shin-kanzen
For that purpose, we increased investment.	その為に	そのためにとうしをふやした。	その為に投資を増やした。	Purpose expression	[sound:4af129a228db.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:intro frequency:low source:shin-kanzen
That is precisely why I made this choice.	だからこそ	だからこそ、このせんたくをした。	だからこそ、この選択をした。	Emphatic consequence	[sound:d8327630a099.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:standard frequency:top10k source:shin-kanzen
Well then, let's proceed with preparations.	それでは	それでは、じゅんびをすすめましょう。	それでは、準備を進めましょう。	Transitional expression	[sound:2ab7a13e50d1.mp3]	module:04-n2 jlpt:n2 point:formal-conjunctions complexity:standard frequency:top5k source:shin-kanzen
