#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#
#deck:Japanese Grammar (Strict)::04 - N2 Grammar::Recognition

会議でにあたって、慎重な発言が必要だ。	かいぎでにあたって、しんちょうなはつげんがひつようだ。	にあたって = upon happening; にあって = in the context of	contrast-derived	にあたって	にあたって = upon happening; にあって = in the context of	にあたって for occasions	にあたって vs にあって	[sound:4254d48cccb6.mp3]	module:04-n2 jlpt:n2 point:ないではいられない complexity:standard confusable-with:にあって frequency:low source:shin-kanzen
新職務にあたって、経験が活きる。	しんしょくむにあたって、けいけんがいきる。	あたって = upon taking on; あたる際 = at the occasion of	contrast-derived	あたって	あたって = upon taking on; あたる際 = at the occasion of	あたって is the standard form	あたる際 vs あたって	[sound:a5afa8d7da04.mp3]	module:04-n2 jlpt:n2 point:ないではいられない complexity:standard confusable-with:あたる際 frequency:low source:shin-kanzen
誇ることなくてやまない表現する。	ほこることなくてやまないひょうげんする。	てやまない = continuous without end; てはばからない = without hesitation	contrast-derived	てやまない表現する	てやまない = continuous without end; てはばからない = without hesitation	てやまない emphasizes persistence	てはばからない表現する vs てやまない表現する	[sound:e516dce94b53.mp3]	module:04-n2 jlpt:n2 point:ないではいられない complexity:intro confusable-with:てはばからない表現する frequency:low source:shin-kanzen complexity:standard
困難に立ち向かうことをためらわない。	こんなんにたちむかうことをためらわない。	ためらわない = no hesitation; あってはならない = should not happen	contrast-derived	ことをためらわない	ためらわない = no hesitation; あってはならない = should not happen	ためらわない = willingness	ことをためらわない vs ことがあってはならない	[sound:94e64bb92cb6.mp3]	module:04-n2 jlpt:n2 point:ないではいられない complexity:intro confusable-with:ことがあってはならない frequency:top10k source:shin-kanzen complexity:standard
感謝してやまない続ける。	かんしゃしてやまないつづける。	てやまない = endless; てはばからない = without shame/hesitation	contrast-derived	てやまない続ける	てやまない = endless; てはばからない = without shame/hesitation	てやまない emphasizes endlessness	てはばからない続ける vs てやまない続ける	[sound:4afb5b837566.mp3]	module:04-n2 jlpt:n2 point:ないではいられない complexity:intro confusable-with:てはばからない続ける frequency:top10k source:shin-kanzen
悲しさをないではいられない隠す、表情に出してしまった。	かなしさをないではいられないかくす、ひょうじょうにだしてしまった。	ないではいられない = can't suppress; ずにはおかない = won't avoid	contrast-derived	ないではいられない隠す	ないではいられない = can't suppress; ずにはおかない = won't avoid	ないではいられない for emotions	ずにはおかない隠す vs ないではいられない隠す	[sound:a740276e9fc3.mp3]	module:04-n2 jlpt:n2 point:ないではいられない complexity:standard confusable-with:ずにはおかない隠す frequency:top10k source:shin-kanzen complexity:advanced
逃げずにはおかない避ける、責任から。	にげずにはおかないさける、せきにんから。	ずにはおかない = will not avoid; ざるを得ない = forced to	contrast-derived	ずにはおかない避ける	ずにはおかない = will not avoid; ざるを得ない = forced to	ずにはおかない for will not	ずにはおかない避ける vs ざるを得ない避ける	[sound:f465f6c8f8c7.mp3]	module:04-n2 jlpt:n2 point:ないではいられない complexity:intro confusable-with:ざるを得ない避ける frequency:top10k source:shin-kanzen complexity:standard
結婚するにあたっては、親の同意が重要だ。	けっこんするにあたっては、おやのどういがじゅうようだ。	あたっては = upon such event; あって = in circumstances of	contrast-derived	あたっては	あたっては = upon such event; あって = in circumstances of	あたっては emphasizes occasion	あたっては vs あって	[sound:e84ca73798d8.mp3]	module:04-n2 jlpt:n2 point:ないではいられない complexity:standard confusable-with:あって frequency:low source:shin-kanzen
現在においては、課題は山積みだ。	げんざいにおいては、かだいはやまづみだ。	においては = in the present; にあっては = in the midst of present	contrast-derived	においては	においては = in the present; にあっては = in the midst of present	においては for formal statement	にあっては vs においては	[sound:b6867c42c16c.mp3]	module:04-n2 jlpt:n2 point:ないではいられない complexity:standard confusable-with:にあっては frequency:top10k source:shin-kanzen
意見を述べることをためらわない。	いけんをのべることをためらわない。	Both work; ためらわない emphasizes no hesitation	contrast-derived	ることをためらわない	Both work; ためらわない emphasizes no hesitation	ためらわない more common	ることを厭わない vs ることをためらわない	[sound:ef99207a334e.mp3]	module:04-n2 jlpt:n2 point:ないではいられない complexity:intro confusable-with:ることを厭わない frequency:top5k source:shin-kanzen frequency:top10k complexity:standard
笑わないではいられない。	わらわないではいられない。	ないではいられない = involuntary response; ずにはおかない = unavoidable action	contrast-derived	ないではいられない	ないではいられない = involuntary response; ずにはおかない = unavoidable action	ないではいられない for involuntary	ずにはおかない得ない vs ないではいられない	[sound:d2b8d5b2b2ab.mp3]	module:04-n2 jlpt:n2 point:ないではいられない complexity:intro confusable-with:ずにはおかない得ない source:shin-kanzen
困難にあって、冷静さが求められる。	こんなんにあって、れいせいさがもとめられる。	にあって correct; にあて incomplete	contrast-derived	にあって	にあって correct; にあて incomplete	にあって complete form	にあて vs にあって	[sound:2511edea63f2.mp3]	module:04-n2 jlpt:n2 point:ないではいられない complexity:standard confusable-with:にあて frequency:top10k source:shin-kanzen
この重要な決定にあたっては、十分な検討が必要だ。	このじゅうようなけっていにあたっては、じゅうぶんなけんとうがひつようだ。	にあたっては emphasizes the occasion; においては is standard	contrast-derived	にあたっては	にあたっては emphasizes the occasion; においては is standard	にあたっては emphatic	にあたっては vs においては	[sound:41423837cfaf.mp3]	module:04-n2 jlpt:n2 point:ないではいられない complexity:standard confusable-with:においては frequency:top10k source:shin-kanzen
技術が進化するにつれて、産業も変わる。	ぎじゅつがしんかするにつれて、さんぎょうもかわる。	つれて = proportionally; あたって = upon such event	contrast-derived	つれて	つれて = proportionally; あたって = upon such event	つれて for gradual change	つれて vs あたって	[sound:107428497d1e.mp3]	module:04-n2 jlpt:n2 point:ないではいられない complexity:standard confusable-with:あたって frequency:low source:shin-kanzen
プレッシャーの中でてはばからない決断する。	ぷれっしゃーのなかでてはばからないけつだんする。	てはばからない = without hesitation; てやまない = without ceasing	contrast-derived	てはばからない決断する	てはばからない = without hesitation; てやまない = without ceasing	てはばからない for courage	てはばからない決断する vs てやまない決断する	[sound:fcb3df435c02.mp3]	module:04-n2 jlpt:n2 point:ないではいられない complexity:standard confusable-with:てやまない決断する frequency:top1k source:shin-kanzen frequency:low
