#separator:tab
#html:true
#columns:JP	OptionA	OptionB	Answer	Why	Tip	Audio	Tags
#notetype:Contrast
#
#deck:Japanese Grammar (Strict)::04 - N2 Grammar::Contrast

影響にとどまったと言える。	にとどまる	～で止まる	にとどまる	とどまる=formal, 止まる=informal	Formal vs informal	[sound:17e4dfd10ade.mp3]	module:04-n2 jlpt:n2 point:と考えられる complexity:standard confusable-with:で止まる frequency:top10k source:dictionary-of-jp-grammar source:shin-kanzen
差別に起因する問題である。	に起因する	～が原因	に起因する	起因=formal cause, 原因=general	Formal vs general cause	[sound:c9f333bc630d.mp3]	module:04-n2 jlpt:n2 point:と考えられる complexity:standard confusable-with:が原因 frequency:top10k source:dictionary-of-jp-grammar source:shin-kanzen
計画の成功に基づく評価だ。	に基づく	～に基づいた	に基づく	く=continuing, いた=completed	Ongoing vs completed	[sound:79de809ba7c9.mp3]	module:04-n2 jlpt:n2 point:と考えられる complexity:standard confusable-with:に基づいた frequency:top10k source:dictionary-of-jp-grammar source:shin-kanzen
組織によって期待される役割。	によって期待される	～が期待される	によって期待される	by agent vs simple	Passive agent emphasis	[sound:390cb992ad50.mp3]	module:04-n2 jlpt:n2 point:と考えられる complexity:standard confusable-with:が期待される frequency:top10k source:dictionary-of-jp-grammar source:shin-kanzen
状況と見られている現在である。	と見られている	～と考えられている	と見られている	見る=expert view, 考える=analysis	Expert vs analytical	[sound:aa0004389f3a.mp3]	module:04-n2 jlpt:n2 point:と考えられる complexity:standard confusable-with:と考えられている frequency:top10k source:dictionary-of-jp-grammar source:shin-kanzen
役割とされている立場だ。	とされている	～と言われている	とされている	される=official, いわれ=rumor	Official vs rumor	[sound:806799e8abde.mp3]	module:04-n2 jlpt:n2 point:と考えられる complexity:intro confusable-with:と言われている frequency:top10k source:dictionary-of-jp-grammar source:shin-kanzen
失敗とやもしれない可能性。	とやもしれない	～かもしれない	とやもしれない	やもしれない=stiff, かもしれない=casual	Stiff vs casual	[sound:65f6e564cf7f.mp3]	module:04-n2 jlpt:n2 point:と考えられる complexity:standard confusable-with:かもしれない frequency:top10k source:dictionary-of-jp-grammar source:shin-kanzen
もっともなことだが困難である。	もっともなことだが	～もっともだが	もっともなことだが	ことだが=formal, だが=casual	Formal vs casual	[sound:233c123eb230.mp3]	module:04-n2 jlpt:n2 point:と考えられる complexity:standard confusable-with:もっともだが frequency:top10k source:dictionary-of-jp-grammar source:shin-kanzen
なんと言っても重要である。	なんと言っても	～何といっても	なんと言っても	ぐらい～強調	Emphasis style	[sound:a6c8d4706f46.mp3]	module:04-n2 jlpt:n2 point:と考えられる complexity:standard confusable-with:何といっても frequency:top10k source:dictionary-of-jp-grammar source:shin-kanzen
ともあれ決定は下された。	ともあれ	～いずれにせよ	ともあれ	ともあれ=archaic, いずれ=modern	Archaic vs modern	[sound:75ada1d830de.mp3]	module:04-n2 jlpt:n2 point:と考えられる complexity:intro confusable-with:いずれにせよ frequency:top10k source:dictionary-of-jp-grammar source:shin-kanzen
そんな中で新提案が出た。	そんな中	～こうした中で	そんな中	中=informal, こうした=formal	Informal vs formal	[sound:4164ea80494b.mp3]	module:04-n2 jlpt:n2 point:と考えられる complexity:intro confusable-with:こうした中で frequency:top10k source:dictionary-of-jp-grammar source:shin-kanzen
細かい点はさておき重要である。	さておき	～置いておき	さておき	さておき=literary, 置く=casual	Literary vs casual	[sound:bc5d396a608e.mp3]	module:04-n2 jlpt:n2 point:と考えられる complexity:standard confusable-with:置いておき frequency:top10k source:dictionary-of-jp-grammar source:shin-kanzen
それにもかかわらず解決した。	それにもかかわらず	～にもかかわらず	それにもかかわらず	それに=pronoun, にも=direct	Pronoun vs direct	[sound:393d3b923abc.mp3]	module:04-n2 jlpt:n2 point:と考えられる complexity:standard confusable-with:にもかかわらず frequency:top10k source:dictionary-of-jp-grammar source:shin-kanzen
成功は困難だとみられるが可能。	～とみられるが	～と思われるが	とみられるが	みられる=assessed, 思う=felt	Assessed vs felt	[sound:f12edea0ae2b.mp3]	module:04-n2 jlpt:n2 point:と考えられる complexity:standard frequency:top10k source:dictionary-of-jp-grammar source:shin-kanzen
事態は深刻とみられ対応必要。	とみられ	～と見えて	とみられ	みられ=passive assess, えて=sensed	Assessed vs sensed	[sound:d8d8cbad8e35.mp3]	module:04-n2 jlpt:n2 point:と考えられる complexity:standard confusable-with:と見えて frequency:low source:dictionary-of-jp-grammar source:shin-kanzen
当初予想に反して好転した。	～に反して	～に対して	に反して	反して=contrary, 対して=toward	Contrary vs toward	[sound:7af93689ebe0.mp3]	module:04-n2 jlpt:n2 point:と考えられる complexity:standard frequency:top10k source:dictionary-of-jp-grammar source:shin-kanzen
かかる状況の中にあっても楽観禁物。	かかる～の中にあっても	～このような～でも	かかる～の中にあっても	かかる=formal such, このような=casual	Formal vs casual such	[sound:d9e45300e316.mp3]	module:04-n2 jlpt:n2 point:と考えられる complexity:standard confusable-with:このような-でも frequency:low source:dictionary-of-jp-grammar source:shin-kanzen
以上の観点から見れば妥当である。	以上の観点から見れば	～以上の点を見ると	から見れば	見れば=if view, みると=when view	If vs when	[sound:2178bdd53d79.mp3]	module:04-n2 jlpt:n2 point:と考えられる complexity:standard frequency:low source:dictionary-of-jp-grammar source:shin-kanzen
端的に言えば持続不可能である。	端的に言えば	～簡潔に言うと	言えば	言えば=if say, 言うと=as said	If say vs as said	[sound:5b15ed3a0f67.mp3]	module:04-n2 jlpt:n2 point:と考えられる complexity:standard frequency:low source:dictionary-of-jp-grammar source:shin-kanzen
当面の課題はこれにほかならない。	にほかならない	～にすぎない	にほかならない	ほかない=nothing else, すぎない=nothing more	Exclusive vs mere	[sound:7a172665b1f8.mp3]	module:04-n2 jlpt:n2 point:と考えられる complexity:standard confusable-with:にすぎない frequency:top10k source:dictionary-of-jp-grammar source:shin-kanzen
多くが同意するとみられている。	とみられている	～と言われている	とみられている	みられ=observed, 言われ=spoken	Observed vs spoken	[sound:747f0fb2bed7.mp3]	module:04-n2 jlpt:n2 point:と考えられる complexity:standard confusable-with:と言われている frequency:low source:dictionary-of-jp-grammar source:shin-kanzen
