#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#
#deck:Japanese Grammar (Strict)::04 - N2 Grammar::Recognition

仕事とともに、人間関係も深まる。	しごととともに、にんげんかんけいもふかまる。	Along with work, human relationships deepen.	とともに (along with; together with)	N + とともに	Formal parallel action	Along with X, also Y	つれて: similar parallel	[sound:f4c3a39009b1.mp3]	module:04-n2 jlpt:n2 point:にしたがって complexity:standard frequency:top10k source:shin-kanzen
子どもの成長とともに、親も成長する。	こどものせいちょうとともに、おやもせいちょうする。	Along with the child's growth, parents also grow.	とともに	N + とともに	Formal parallel development	As child grows, parent Y	つれて: similar parallel	[sound:c792d1b9ce9c.mp3]	module:04-n2 jlpt:n2 point:にしたがって complexity:standard frequency:top10k source:shin-kanzen
年を重ねるとともに、知恵も増す。	としをかさねるとともに、ちえもます。	As years accumulate, wisdom also increases.	とともに	V + とともに	Formal parallel increase	With passage of years, wisdom Y	つれて: similar parallel	[sound:0b3d3f93b134.mp3]	module:04-n2 jlpt:n2 point:にしたがって complexity:standard frequency:top10k source:shin-kanzen
社会が発展するとともに、問題も複雑になる。	しゃかいがはってんするとともに、もんだいもふくざつになる。	As society develops, problems become more complex.	とともに	V + とともに	Formal parallel development	With society's progress, X complicated	つれて: similar parallel	[sound:5bc626d9e43e.mp3]	module:04-n2 jlpt:n2 point:にしたがって complexity:standard frequency:top10k source:shin-kanzen
経験が増えるとともに、自信も深まる。	けいけんがふえるとともに、じしんもふかまる。	As experience increases, confidence deepens.	とともに	V + とともに	Formal parallel growth	With more experience, confidence Y	つれて: similar parallel	[sound:411474d41f02.mp3]	module:04-n2 jlpt:n2 point:にしたがって complexity:standard frequency:top10k source:shin-kanzen
歩くにつれ、景色が変わっていった。	あるくにつれ、けしきがかわっていった。	As we walked, the scenery changed.	につれ(て) (in proportion to)	V + につれ(て)	Formal progression	As X progresses, Y changes	とともに: simultaneous parallel	[sound:050a41a1de8c.mp3]	module:04-n2 jlpt:n2 point:にしたがって complexity:standard frequency:top5k source:shin-kanzen
時間が経つにつれ、状況は悪化していった。	じかんがたつにつれ、じょうきょうはあっかしていった。	As time passed, the situation worsened.	につれて	V + につれて	Formal temporal progression	As time passes, situation Y	とともに: simultaneous parallel	[sound:1311e772ede6.mp3]	module:04-n2 jlpt:n2 point:にしたがって complexity:standard frequency:low source:shin-kanzen
年を重ねるにつれて、関心が変わる。	としをかさねるにつれて、かんしんがかわる。	As one ages, interests change.	につれて	V + につれて	Formal progression with aging	With age, interests shift	とともに: simultaneous parallel	[sound:1f9ce746ad33.mp3]	module:04-n2 jlpt:n2 point:にしたがって complexity:standard frequency:top10k source:shin-kanzen
声の大きさが上がるにつれ、周囲も注目した。	こえのおおきさがあがるにつれ、しゅういもちゅうもくした。	As the voice grew louder, those around also paid attention.	につれ	V + につれ	Formal proportional response	As X increases, Y responds	とともに: simultaneous parallel	[sound:c71045a64291.mp3]	module:04-n2 jlpt:n2 point:にしたがって complexity:standard frequency:top10k source:shin-kanzen
病気が悪化するにつれて、気力も失われていった。	びょうきがあっかするにつれて、きりょくもうしなわれていった。	As the illness worsened, vigor was also lost.	につれて	V + につれて	Formal parallel deterioration	As illness worsens, energy Y	とともに: simultaneous parallel	[sound:61151c2ebafa.mp3]	module:04-n2 jlpt:n2 point:にしたがって complexity:standard frequency:low source:shin-kanzen
どちらにせよ、結果は変わらないだろう。	どちらにせよ、けっかはかわらないだろう。	Either way, the result won't change.	にせよ (be it; whether)	N + にせよ	Formal concession	Whether X or Y, result same	にしろ: similar concession	[sound:5aee83fa39ca.mp3]	module:04-n2 jlpt:n2 point:にしたがって complexity:standard frequency:top10k source:shin-kanzen
誰にせよ、このルールは守るべきだ。	だれにせよ、このるーるはまもるべきだ。	Whoever it may be, this rule should be followed.	にせよ	N + にせよ	Formal universal obligation	For anyone, rule applies	にしろ: similar concession	[sound:a9982ef5c86f.mp3]	module:04-n2 jlpt:n2 point:にしたがって complexity:standard frequency:top10k source:shin-kanzen
いつにせよ、準備が大切だ。	いつにせよ、じゅんびがたいせつだ。	Whenever it may be, preparation is important.	にせよ	N + にせよ	Formal universal importance	At any time, prep matters	にしろ: similar concession	[sound:ac692bae38c8.mp3]	module:04-n2 jlpt:n2 point:にしたがって complexity:intro frequency:top5k source:shin-kanzen
成功するにせよ、失敗するにせよ、経験になる。	せいこうするにせよ、しっぱいするにせよ、けいけんになる。	Be it success or failure, it's an experience.	にせよ	V + にせよ	Formal either-or consequence	Success or failure both Y	にしろ: similar concession	[sound:ca1e5db03b31.mp3]	module:04-n2 jlpt:n2 point:にしたがって complexity:standard frequency:top10k source:shin-kanzen
金持ちであるにせよ、貧乏であるにせよ、幸せは大切だ。	かねもちであるにせよ、ひんぼうであるにせよ、しあわせはたいせつだ。	Rich or poor, happiness is precious.	にせよ	Copula + にせよ	Formal universal principle	Rich or poor, happiness precious	にしろ: similar concession	[sound:42ea1f3df73e.mp3]	module:04-n2 jlpt:n2 point:にしたがって complexity:standard frequency:low source:shin-kanzen
どちらにしろ、今日は休みだ。	どちらにしろ、きょうはやすみだ。	Either way, today is off.	にしろ (be it; in any case)	N + にしろ	Formal concession	Whether X or Y, same result	にせよ: similar concession	[sound:17d4e2c1ca84.mp3]	module:04-n2 jlpt:n2 point:にしたがって complexity:standard frequency:top1k source:shin-kanzen
何をするにしろ、誠実さが必要だ。	なにをするにしろ、せいじつさがひつようだ。	Whatever one does, sincerity is necessary.	にしろ	V + にしろ	Formal universal necessity	No matter what, honesty needed	にせよ: similar concession	[sound:74c1adb8643f.mp3]	module:04-n2 jlpt:n2 point:にしたがって complexity:standard frequency:low source:shin-kanzen
どこへ行くにしろ、安全が第一だ。	どこへいくにしろ、あんぜんがだいいちだ。	Wherever one goes, safety comes first.	にしろ	V + にしろ	Formal universal priority	No matter where, safety first	にせよ: similar concession	[sound:48a57f45159f.mp3]	module:04-n2 jlpt:n2 point:にしたがって complexity:standard frequency:top5k source:shin-kanzen
誰と一緒にするにしろ、相互尊重が大切だ。	だれといっしょにするにしろ、そうごそんちょうがたいせつだ。	No matter who you associate with, mutual respect matters.	にしろ	V + にしろ	Formal universal principle	With anyone, respect needed	にせよ: similar concession	[sound:b6705d80bcb5.mp3]	module:04-n2 jlpt:n2 point:にしたがって complexity:standard frequency:low source:shin-kanzen
英語にしろ、日本語にしろ、練習が大切だ。	えいごにしろ、にほんごにしろ、れんしゅうがたいせつだ。	Be it English or Japanese, practice is important.	にしろ	N + にしろ	Formal either-or principle	English or Japanese, practice key	にせよ: similar concession	[sound:0de79ad52630.mp3]	module:04-n2 jlpt:n2 point:にしたがって complexity:standard frequency:top10k source:shin-kanzen
