#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#
#deck:Japanese Grammar (Strict)::04 - N2 Grammar::Recognition

その仮説は妥当である〜ものと考えられる。		ものと考えられる is confident; かもしれない shows uncertainty.	contrast-derived	〜ものと考えられる	ものと考えられる is confident; かもしれない shows uncertainty.	ものと考えられる: confident.	〜ものと考えられる vs 〜かもしれない	[sound:2700e931d7c2.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:standard confusable-with:かもしれない frequency:low source:shin-kanzen
結論は早計〜にほかならない。		にほかならない = is precisely; にすぎない = is merely.	contrast-derived	〜にほかならない	にほかならない = is precisely; にすぎない = is merely.	にほかならない: emphatic.	〜にほかならない vs 〜にすぎない	[sound:c8fa8566b9f0.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:intro confusable-with:にすぎない frequency:top10k source:shin-kanzen
評価は主観的〜にすぎない。		にすぎない = mere; に他ならない = nothing but (formal variant).	contrast-derived	〜にすぎない	にすぎない = mere; に他ならない = nothing but (formal variant).	にすぎない: mild.	〜にすぎない vs 〜に他ならない	[sound:5b67aa7db7e4.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:intro confusable-with:に他ならない frequency:low source:shin-kanzen
新規事業は成功する〜ものと思われる。		ものと思われる is formal report tone; だろう is conversational.	contrast-derived	〜ものと思われる	ものと思われる is formal report tone; だろう is conversational.	ものと思われる: formal.	〜ものと思われる vs 〜だろう	[sound:ed31cfcdbc86.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:standard confusable-with:だろう frequency:low source:shin-kanzen
その方法は有効だ〜ものと考える。		ものと adds formal structure.	contrast-derived	〜ものと考える	ものと adds formal structure.	ものと: formal.	〜ものと考える vs 〜と考える	[sound:264e3120646b.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:intro confusable-with:と考える frequency:top10k source:shin-kanzen
学習効果は期待できる〜ものと思われる。		ものと思われる: formal academic; ようです: casual observation.	contrast-derived	〜ものと思われる	ものと思われる: formal academic; ようです: casual observation.	ものと思われる: formal.	〜ものと思われる vs 〜ようです	[sound:4d9771c044c5.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:standard confusable-with:ようです frequency:top10k source:shin-kanzen
その危険性は〜には及ばない。		及ばない: formal negation; ほどではない: casual.	contrast-derived	〜には及ばない	及ばない: formal negation; ほどではない: casual.	及ばない: formal.	〜には及ばない vs 〜ほどではない	[sound:59773f36ee62.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:intro confusable-with:ほどではない frequency:top10k source:shin-kanzen
改善は十分〜にすぎない。		にすぎない emphasizes limitation; で十分 affirms sufficiency.	contrast-derived	〜にすぎない	にすぎない emphasizes limitation; で十分 affirms sufficiency.	にすぎない: limitation.	〜にすぎない vs 〜で十分	[sound:21642116083d.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:intro confusable-with:で十分 frequency:top10k source:shin-kanzen
その判断は適切〜ものと認められる。		ものと adds formal recognition tone.	contrast-derived	〜ものと認められる	ものと adds formal recognition tone.	ものと: formal.	〜ものと認められる vs 〜と認められる	[sound:84c56e7ca3a0.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:intro confusable-with:と認められる frequency:top10k source:shin-kanzen
この分析は深い〜ものとはいえない。		ものと adds nominal structure to negation.	contrast-derived	〜ものとはいえない	ものと adds nominal structure to negation.	ものと: structural.	〜ものとはいえない vs 〜とはいえない	[sound:5d0cdaa688b0.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:intro confusable-with:とはいえない frequency:top10k source:shin-kanzen
その効果は〜には及ばない。		及ばない: formal negation of reaching; がない: simple absence.	contrast-derived	〜には及ばない	及ばない: formal negation of reaching; がない: simple absence.	及ばない: formal.	〜には及ばない vs 〜がない	[sound:638beb07942b.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:intro confusable-with:がない frequency:top10k source:shin-kanzen
現状は改善している〜ものと思われる。		ものと思われる: formal; みたい: informal.	contrast-derived	〜ものと思われる	ものと思われる: formal; みたい: informal.	ものと思われる: formal.	〜ものと思われる vs 〜みたいです	[sound:c3686e2e5910.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:standard confusable-with:みたいです frequency:top10k source:shin-kanzen
その提案は実現可能〜ものと考える。		ものと考える: formal judgment; 思う: personal opinion.	contrast-derived	〜ものと考える	ものと考える: formal judgment; 思う: personal opinion.	ものと考える: formal.	〜ものと考える vs 〜と思う	[sound:7caed3293e5c.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:standard confusable-with:と思う frequency:top10k source:shin-kanzen
成果は限定的〜にすぎない。		Both similar; にすぎない is standard.	contrast-derived	〜にすぎない	Both similar; にすぎない is standard.	にすぎない: standard.	〜にすぎない vs 〜に過ぎない	[sound:08dbb7ef2e63.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:intro confusable-with:に過ぎない frequency:low source:shin-kanzen
その根拠は〜には及ばない。		及ばない: formal inadequacy; 不足する: practical lack.	contrast-derived	〜には及ばない	及ばない: formal inadequacy; 不足する: practical lack.	及ばない: formal.	〜には及ばない vs 〜では不足する	[sound:d54caddac4e6.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:intro confusable-with:では不足する frequency:low source:shin-kanzen
評判は良い〜ものと考えられる。		ものと考えられる: formal assessment; ようです: observation.	contrast-derived	〜ものと考えられる	ものと考えられる: formal assessment; ようです: observation.	ものと考えられる: formal.	〜ものと考えられる vs 〜ようです	[sound:623b0328651c.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:intro confusable-with:ようです frequency:top10k source:shin-kanzen
その過程は複雑〜にすぎない。		にすぎない: mere complexity; わけではない: negates assumption.	contrast-derived	〜にすぎない	にすぎない: mere complexity; わけではない: negates assumption.	にすぎない: mild.	〜にすぎない vs 〜わけではない	[sound:1faa63006ca6.mp3]	module:04-n2 jlpt:n2 point:にすぎない complexity:intro confusable-with:わけではない frequency:top10k source:shin-kanzen
