#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::04 - N2 Grammar::Recognition

何ですか	なんですか	What is it?	question	Sentence + か (question particle; also rhetorical)	marks interrogative	seeks information	vs ね	[sound:92b4d91a1822.mp3]	pos:sfp module:04-n2 point:とも complexity:intro frequency:top10k source:dictionary-of-jp-grammar jlpt:n2 source:shin-kanzen
本当ですか	ほんとうですか	Is that true?	question/confirmation	Sentence + か (question particle; also rhetorical)	requests confirmation	doubts statement	vs ね	[sound:ecf05d7f7207.mp3]	pos:sfp module:04-n2 point:とも complexity:intro frequency:top1k source:dictionary-of-jp-grammar jlpt:n2 source:shin-kanzen
行きますか	いきますか	Will you go?	question/invitation	Sentence + か (question particle; also rhetorical)	inquires intent	polite query	vs ね	[sound:0b8d85350e3d.mp3]	pos:sfp module:04-n2 point:とも complexity:intro frequency:top10k source:dictionary-of-jp-grammar jlpt:n2 source:shin-kanzen
わかりましたか	わかりましたか	Do you understand?	question	Sentence + か (question particle; also rhetorical)	checks comprehension	confirms understanding	vs ね	[sound:7949dda4169f.mp3]	pos:sfp module:04-n2 point:とも complexity:intro source:dictionary-of-jp-grammar jlpt:n2 source:shin-kanzen
そういうものです	そういうものです	That's the nature of things.	justification	もの	explains reason/nature	clarifies essence	vs から	[sound:be1cd16f6683.mp3]	pos:sfp module:04-n2 point:とも complexity:intro source:dictionary-of-jp-grammar jlpt:n2 source:shin-kanzen
人間というものだ	にんげんというものだ	That's what humans are.	justification	もの	explains human nature	philosophical tone	vs から	[sound:01767bdd4c8e.mp3]	pos:sfp module:04-n2 point:とも complexity:standard frequency:top10k source:dictionary-of-jp-grammar jlpt:n2 source:shin-kanzen
雨が降ったんです	あめがふったんです	It rained, you see.	explanation	ん/の	explains underlying reason	narrative clarity	vs です	[sound:d67fbfcfa075.mp3]	pos:sfp register:casual module:04-n2 point:とも complexity:intro frequency:top1k source:dictionary-of-jp-grammar jlpt:n2 source:shin-kanzen
疲れたんですよ	つかれたんですよ	I was tired, you know.	explanation	ん/の	justifies prior action	personal disclosure	vs です	[sound:11bc73e283fc.mp3]	pos:sfp register:casual module:04-n2 point:とも complexity:intro frequency:top10k source:dictionary-of-jp-grammar jlpt:n2 source:shin-kanzen
明日は来ないんです	あしたはこないんです	I won't come tomorrow.	explanation	ん/の	states planned absence	clarifies intention	vs です	[sound:9bd6f87c75f9.mp3]	pos:sfp register:casual module:04-n2 point:とも complexity:intro frequency:top10k source:dictionary-of-jp-grammar jlpt:n2 source:shin-kanzen
大事なことなんだ	だいじなことなんだ	It's important, see.	explanation	ん/の	clarifies significance	emphasizes point	vs です	[sound:2814b4864c14.mp3]	pos:sfp register:casual module:04-n2 point:とも complexity:intro frequency:top5k source:dictionary-of-jp-grammar jlpt:n2 source:shin-kanzen
面白いさ	おもしろいさ	It's interesting, let me tell you.	emphatic statement	Adj + さ (nominalizer: -ness; degree noun form)	emphatic assertion	casual emphasis	vs よ	[sound:4980c1883c30.mp3]	pos:sfp register:casual module:04-n2 point:とも complexity:intro frequency:top1k source:dictionary-of-jp-grammar jlpt:n2 source:shin-kanzen
気にするなさ	きにするなさ	Don't worry, let me tell you.	emphatic advice	Adj + さ (nominalizer: -ness; degree noun form)	emphatic instruction	reassures firmly	vs よ	[sound:b99447b81f7c.mp3]	pos:sfp register:casual module:04-n2 point:とも complexity:intro frequency:top5k source:dictionary-of-jp-grammar jlpt:n2 source:shin-kanzen
絶対に行くとも	ぜったいにいくとも	I'll definitely go.	firm concurrence	V-plain + とも (even if; regardless of — emphatic concession)	asserts agreement strongly	emphatic affirmation	vs ね	[sound:13016ffba232.mp3]	pos:sfp register:casual module:04-n2 point:とも complexity:intro frequency:top10k source:dictionary-of-jp-grammar jlpt:n2 source:shin-kanzen
お前だって知ってるとも	おまえだってしってるとも	You know it too, let me tell you.	concurrence with emphasis	V-plain + とも (even if; regardless of — emphatic concession)	emphasizes shared knowledge	firm agreement	vs よ	[sound:fe1c9309473e.mp3]	pos:sfp register:casual module:04-n2 point:とも complexity:intro frequency:top1k source:dictionary-of-jp-grammar jlpt:n2 source:shin-kanzen
やるや	やるや	Do it!	rough assertion	Sentence + や / だよ (casual assertion; Kansai ya vs standard da-yo)	rough male command	forceful directive	vs よ	[sound:bab62095e9f0.mp3]	pos:sfp register:masculine module:04-n2 point:とも complexity:intro source:dictionary-of-jp-grammar jlpt:n2 source:shin-kanzen
本当だや	ほんとうだや	It's true, I tell you.	assertion (dialect)	Sentence + や / だよ (casual assertion; Kansai ya vs standard da-yo)	regional assertion	emphatic claim	vs よ	[sound:d73bfc0dfac6.mp3]	pos:sfp register:casual module:04-n2 point:とも complexity:intro frequency:top1k source:dictionary-of-jp-grammar jlpt:n2 source:shin-kanzen
そりゃそうだ	そりゃそうだ	That's how it is.	obvious statement	Sentence + や / だよ (casual assertion; Kansai ya vs standard da-yo)	states obvious fact	reinforces reality	vs よ	[sound:0947d6bed9c9.mp3]	pos:sfp register:casual module:04-n2 point:とも complexity:intro source:dictionary-of-jp-grammar jlpt:n2 source:shin-kanzen
