#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::06 - Keigo::Recognition
お待たせいたしました。	おまたせいたしました。	I apologize for the wait.	敬語	お+stem+いたす	kenjo お+V+いたす	humble pattern	[sound:689ab6b3ec62.mp3]	[sound:689ab6b3ec62.mp3]	module:06-keigo point:o-stem-ni-naru-suru complexity:intro source:dictionary-of-jp-grammar
ご来社いただきありがとうございます。	ごらいしゃいただきありがとうございます。	Thank you for coming.	敬語	ご+stem+いただく	kenjo ご+V+いただく	humble pattern	[sound:ad2f56a6f855.mp3]	[sound:ad2f56a6f855.mp3]	module:06-keigo point:o-stem-ni-naru-suru complexity:standard frequency:top10k source:dictionary-of-jp-grammar
お忙しいところありがとうございます。	おいそがしいところありがとうございます。	Thank you despite your busy schedule.	敬語	お+stem+	kenjo お+adj	humble pattern	[sound:c4f2fc5de94e.mp3]	[sound:c4f2fc5de94e.mp3]	module:06-keigo point:o-stem-ni-naru-suru complexity:standard frequency:top1k source:dictionary-of-jp-grammar
ご不明な点をお聞かせください。	ごふめいなてんをおきかせください。	Please tell me if there are unclear points.	敬語	お+stem+ください	kenjo お+V+ください	humble pattern	[sound:7c1ec54591f9.mp3]	[sound:7c1ec54591f9.mp3]	module:06-keigo point:o-stem-ni-naru-suru complexity:standard frequency:low source:dictionary-of-jp-grammar
お怪我はございませんか。	おけがはございませんか。	Are you injured?	敬語	お+stem+ございませんか	sonkei お+N+ございませんか	honorific pattern	[sound:d1daa4bfdffd.mp3]	[sound:d1daa4bfdffd.mp3]	module:06-keigo point:o-stem-ni-naru-suru complexity:intro frequency:low source:dictionary-of-jp-grammar
お名前をお聞かせいただけますか。	おなまえをおきかせいただけますか。	Could you tell me your name?	敬語	お+stem+いただく	kenjo お+V+いただく	humble pattern	[sound:7fe4684bc78f.mp3]	[sound:b783e87bac67.mp3]	module:06-keigo point:o-stem-ni-naru-suru complexity:standard frequency:top10k frequency:top1k source:dictionary-of-jp-grammar
住所をお伺いいたします。	じゅうしょをおうかがいいたします。	I will humbly ask your address.	敬語	お+stem+いたす	kenjo お+V+いたす	humble pattern	[sound:dbecbbc0bf5b.mp3]	[sound:74150e7ef028.mp3]	module:06-keigo point:o-stem-ni-naru-suru complexity:intro frequency:top5k source:dictionary-of-jp-grammar
お電話をおかけになりますか。	おでんわをおかけになりますか。	Will you call (polite)?	敬語	お+stem+になる	sonkei お+V+になる	honorific pattern	[sound:c1bd3c1edb8e.mp3]	[sound:c1bd3c1edb8e.mp3]	module:06-keigo point:o-stem-ni-naru-suru complexity:standard frequency:top1k source:dictionary-of-jp-grammar
ご相談させていただきたいのですが。	ごそうだんさせていただきたいのですが。	I would like to humbly consult with you.	敬語	ご+stem+させていただく	kenjo ご+V+させていただく	humble pattern	[sound:5513970a62ec.mp3]	[sound:5513970a62ec.mp3]	module:06-keigo point:o-stem-ni-naru-suru complexity:standard frequency:top5k source:dictionary-of-jp-grammar
お気づきの点をお教えください。	おきづきのてんをおおしえください。	Please tell me what you noticed.	敬語	お+stem+ください	kenjo お+V+ください	humble pattern	[sound:6c9819b2d762.mp3]	[sound:6c9819b2d762.mp3]	module:06-keigo point:o-stem-ni-naru-suru complexity:standard frequency:top10k source:dictionary-of-jp-grammar
ご不安なことがございましたら。	ごふあんなことがございましたら。	If you have any concerns.	敬語	ご+stem+ございましたら	kenjo ご+N+ございましたら	humble pattern	[sound:b4b8f51b381a.mp3]	[sound:b4b8f51b381a.mp3]	module:06-keigo point:o-stem-ni-naru-suru complexity:standard frequency:top10k source:dictionary-of-jp-grammar
お申し込みになりましたか。	おもうしこみになりましたか。	Have you applied (very polite)?	敬語	お+stem+になりる	sonkei double honorific	honorific pattern	[sound:6fe9f85bf504.mp3]	[sound:fa35f2621e75.mp3]	module:06-keigo point:o-stem-ni-naru-suru complexity:standard source:dictionary-of-jp-grammar
ご存知のように。	ごぞんじのように。	As you know (polite).	敬語	ご+stem+	sonkei ご+V form	honorific pattern	[sound:9934ddf4d371.mp3]	[sound:9934ddf4d371.mp3]	module:06-keigo point:o-stem-ni-naru-suru complexity:intro source:dictionary-of-jp-grammar
お手数ですがご確認ください。	おてすうですがごかくにんください。	If it's not too much trouble, please confirm.	敬語	お+stem+ですが+ご+stem+	kenjo mixed pattern	humble pattern	[sound:a4c2c44ded13.mp3]	[sound:a4c2c44ded13.mp3]	module:06-keigo point:o-stem-ni-naru-suru complexity:standard frequency:low source:dictionary-of-jp-grammar
ご同意をいただけますようお願いいたします。	ごどういをいただけますようおねがいいたします。	I humbly request your agreement.	敬語	ご・+いただける+ようにお願い	kenjo pattern	humble pattern	[sound:28da6f4ecd00.mp3]	[sound:28da6f4ecd00.mp3]	module:06-keigo point:o-stem-ni-naru-suru complexity:standard frequency:low source:dictionary-of-jp-grammar
お手間をおかけして恐れ入ります。	おてまをおかけしておそれいります。	I sincerely apologize for the trouble.	敬語	お・+おかけする	kenjo pattern	humble pattern	[sound:39d1a4232e81.mp3]	[sound:39d1a4232e81.mp3]	module:06-keigo point:o-stem-ni-naru-suru complexity:standard frequency:low source:dictionary-of-jp-grammar
