#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::06 - Keigo::Recognition
差し上げます。	さしあげます。	I give (humble).	謙譲語	差し上げる	humble giving	give	[sound:ceb32828d359.mp3]	[sound:ceb32828d359.mp3]	module:06-keigo point:kenjogo-verbs complexity:intro frequency:top10k
存じます。	ぞんじます。	I know (humble).	謙譲語	存じる	humble knowing	know	[sound:50a1b5fbf11f.mp3]	[sound:50a1b5fbf11f.mp3]	module:06-keigo point:kenjogo-verbs complexity:intro
伺わせていただきます。	うかがわせていただきます。	I humbly request to visit.	謙譲語	伺う	humble visiting (request)	visit (request)	[sound:cda8994022fc.mp3]	[sound:cda8994022fc.mp3]	module:06-keigo point:kenjogo-verbs complexity:intro
いたしました。	いたしました。	I did.	謙譲語	いたす	humble past action	do (past)	[sound:796e197d73c7.mp3]	[sound:796e197d73c7.mp3]	module:06-keigo point:kenjogo-verbs complexity:intro
拝見させていただきました。	はいけんさせていただきました。	I humbly viewed.	謙譲語	拝見する	humble viewing (permission)	view (permission)	[sound:d306f028c870.mp3]	[sound:d306f028c870.mp3]	module:06-keigo point:kenjogo-verbs complexity:standard frequency:top5k
承知いたします。	しょうちいたします。	I understand.	謙譲語	承知する	humble understanding (present)	understand (present)	[sound:7255a878e953.mp3]	[sound:7255a878e953.mp3]	module:06-keigo point:kenjogo-verbs complexity:intro frequency:top5k
申し上げたい。	もうしあげたい。	I want to say.	謙譲語	申し上げる	humble speaking (desire)	say (desire)	[sound:d6516721cb5a.mp3]	[sound:d6516721cb5a.mp3]	module:06-keigo point:kenjogo-verbs complexity:intro frequency:top1k
差し入れさせていただきます。	さしいれさせていただきます。	I humbly offer.	謙譲語	差し入れる	humble offering	offer	[sound:948eae149c7c.mp3]	[sound:948eae149c7c.mp3]	module:06-keigo point:kenjogo-verbs complexity:standard frequency:top10k
いただけますか。	いただけますか。	Could I humbly receive?	謙譲語	いただく	humble receiving (request)	receive (request)	[sound:1ef4a7cfabd9.mp3]	[sound:1ef4a7cfabd9.mp3]	module:06-keigo point:kenjogo-verbs complexity:intro
存じ上げております。	ぞんじあげております。	I know you/it.	謙譲語	存じ上げる	humble respectful knowing	know (person)	[sound:c8bdf616cc3f.mp3]	[sound:c8bdf616cc3f.mp3]	module:06-keigo point:kenjogo-verbs complexity:intro frequency:top1k
申し上げられる。	もうしあげられる。	I can say.	謙譲語	申し上げる	humble speaking (potential)	say (potential)	[sound:1d9173376476.mp3]	[sound:1d9173376476.mp3]	module:06-keigo point:kenjogo-verbs complexity:intro frequency:top1k
伺うことができます。	うかがうことができます。	I can inquire.	謙譲語	伺う	humble inquiring (potential)	inquire (potential)	[sound:5ff8fcdc4b7d.mp3]	[sound:5ff8fcdc4b7d.mp3]	module:06-keigo point:kenjogo-verbs complexity:intro frequency:top5k
いただくことができました。	いただくことができました。	I was able to humbly receive.	謙譲語	いただく	humble receiving (potential past)	receive (potential past)	[sound:0b8f2c7bb4ec.mp3]	[sound:0b8f2c7bb4ec.mp3]	module:06-keigo point:kenjogo-verbs complexity:standard
拝見することができます。	はいけんすることができます。	I can humbly view.	謙譲語	拝見する	humble viewing (potential)	view (potential)	[sound:c7faac12e174.mp3]	[sound:c7faac12e174.mp3]	module:06-keigo point:kenjogo-verbs complexity:intro frequency:top5k
申し上げられました。	もうしあげられました。	I was able to say.	謙譲語	申し上げる	humble speaking (potential past)	say (potential past)	[sound:0acb73974494.mp3]	[sound:0acb73974494.mp3]	module:06-keigo point:kenjogo-verbs complexity:intro frequency:top1k
存じております。	ぞんじております。	I know (humble respect).	謙譲語	存じている	humble knowing (respect)	know (respect)	[sound:a903ddbc31df.mp3]	[sound:a903ddbc31df.mp3]	module:06-keigo point:kenjogo-verbs complexity:intro
伺わせていただく。	うかがわせていただく。	I humbly request.	謙譲語	伺う	humble visiting (bare)	visit (bare)	[sound:e538484fcbf7.mp3]	[sound:e538484fcbf7.mp3]	module:06-keigo point:kenjogo-verbs complexity:intro
いたすことができます。	いたすことができます。	I can do.	謙譲語	いたす	humble doing (potential)	do (potential)	[sound:46095f1c382a.mp3]	[sound:46095f1c382a.mp3]	module:06-keigo point:kenjogo-verbs complexity:intro
拝見申し上げます。	はいけんもうしあげます。	I humbly show you.	謙譲語	拝見申し上げる	double humble showing	show (double)	[sound:48e9d4ee144b.mp3]	[sound:48e9d4ee144b.mp3]	module:06-keigo point:kenjogo-verbs complexity:intro frequency:top5k
承るさせていただきました。	うけたまわるさせていただきました。	I humbly accepted.	謙譲語	承る	humble accepting (permission past)	accept (permission past)	[sound:2001e0f5c665.mp3]	[sound:2001e0f5c665.mp3]	module:06-keigo point:kenjogo-verbs complexity:standard frequency:low
差し上げることができます。	さしあげることができます。	I can give.	謙譲語	差し上げる	humble giving (potential)	give (potential)	[sound:5c3bc0af6b1f.mp3]	[sound:5c3bc0af6b1f.mp3]	module:06-keigo point:kenjogo-verbs complexity:standard frequency:top10k
ご説明いたします。	ごせつめいいたします。	I will humbly explain.	謙譲語	ご・いたす	humble explanation pattern	explain	[sound:5c2e63f35586.mp3]	[sound:5c2e63f35586.mp3]	module:06-keigo point:kenjogo-verbs complexity:intro frequency:top5k
ご報告申し上げます。	ごほうこくもうしあげます。	I humbly report.	謙譲語	ご・申し上げる	humble report pattern	report	[sound:c0c45a2eb952.mp3]	[sound:c0c45a2eb952.mp3]	module:06-keigo point:kenjogo-verbs complexity:intro frequency:top10k
ご返答いたします。	ごへんとういたします。	I will humbly reply.	謙譲語	ご・いたす	humble reply pattern	reply	[sound:942fcde67391.mp3]	[sound:942fcde67391.mp3]	module:06-keigo point:kenjogo-verbs complexity:intro frequency:low
ご案内させていただきます。	ごあんないさせていただきます。	I will humbly guide.	謙譲語	ご・させていただく	humble guiding pattern	guide	[sound:a00439023405.mp3]	[sound:a00439023405.mp3]	module:06-keigo point:kenjogo-verbs complexity:standard frequency:top5k
拝察いたします。	はいさついたします。	I humbly infer.	謙譲語	拝察する	humble inferring	infer	[sound:68a9fc6d536b.mp3]	[sound:68a9fc6d536b.mp3]	module:06-keigo point:kenjogo-verbs complexity:intro
拝礼申し上げます。	はいれいもうしあげます。	I humbly pay respects.	謙譲語	拝礼申し上げる	humble paying respects	pay respects	[sound:0685ab51d466.mp3]	[sound:0685ab51d466.mp3]	module:06-keigo point:kenjogo-verbs complexity:intro frequency:top10k
承諾させていただきました。	しょうだくさせていただきました。	I humbly agreed.	謙譲語	承諾させていただく	humble agreement (permission)	agree (permission)	[sound:afb0e1d102b9.mp3]	[sound:afb0e1d102b9.mp3]	module:06-keigo point:kenjogo-verbs complexity:standard frequency:low
存じ上げました。	ぞんじあげました。	I knew of you/it.	謙譲語	存じ上げる	humble respectful knowing (past)	know person (past)	[sound:f5a1cffef1e4.mp3]	[sound:f5a1cffef1e4.mp3]	module:06-keigo point:kenjogo-verbs complexity:intro frequency:top1k
いただきたいと存じます。	いただきたいとぞんじます。	I humbly wish to receive.	謙譲語	いただきたい	humble receiving (wish)	receive (wish)	[sound:ebe19a15448a.mp3]	[sound:ebe19a15448a.mp3]	module:06-keigo point:kenjogo-verbs complexity:intro
