#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::06 - Keigo::Recognition

本日はご来店いただきありがとうございます。	ほんじつはごらいてんいただきありがとうございます。	Thank you for coming today.	顧客対応敬語	本日+ご来店+いただく+ありがとう+ございます	thanks for visit	thanks	[sound:0db2623afc1f.mp3]	[sound:0db2623afc1f.mp3]	module:06-keigo point:customer-service-phrases complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
お会計はこちらでございます。	おかいけいはこちらでございます。	Your bill is this way.	顧客対応敬語	お会計+こちら+でございます	bill notification	notification	[sound:0003cbbf8429.mp3]	[sound:0003cbbf8429.mp3]	module:06-keigo point:customer-service-phrases complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
ご注文はお決まりになりましたか。	ごちゅうもんはおきまりになりましたか。	Have you decided on your order?	顧客対応敬語	ご注文+お決め+になりた+か	order confirmation question	question	[sound:2d3e238a470f.mp3]	[sound:05d86920f1ce.mp3]	module:06-keigo point:customer-service-phrases complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
お返しでございます。	おかえしでございます。	Here is your change.	顧客対応敬語	お返し+でございます	change return	returning	[sound:b93fdacde033.mp3]	[sound:b93fdacde033.mp3]	module:06-keigo point:customer-service-phrases complexity:intro source:dictionary-of-jp-grammar sense:keigo-alternatives
またのご来店をお待ちいたしております。	またのごらいてんをおまちいたしております。	We look forward to your next visit.	顧客対応敬語	また+ご来店+お待ち+いたす+ている	future visit greeting	greeting	[sound:eb79d19a9703.mp3]	[sound:eb79d19a9703.mp3]	module:06-keigo point:customer-service-phrases complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
本日はご利用いただきありがとうございました。	ほんじつはごりよういただきありがとうございました。	Thank you for using our service today.	顧客対応敬語	本日+ご利用+いただく+ありがとう+ございました	service thanks	thanks	[sound:0e2e7070d2d1.mp3]	[sound:0e2e7070d2d1.mp3]	module:06-keigo point:customer-service-phrases complexity:standard frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
その他ご不明な点がございましたら。	そのほかごふめいなてんがございましたら。	If you have any other questions.	顧客対応敬語	その他+ご不明+ございましたら	question conditional	conditional	[sound:d0d5b4cfbd1a.mp3]	[sound:d0d5b4cfbd1a.mp3]	module:06-keigo point:customer-service-phrases complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
お飲物のおかわりはいかがでしょうか。	おのみもののおかわりはいかがでしょうか。	Would you like a refill?	顧客対応敬語	お飲物+おかわり+いかが+でしょうか	refill offering	offering	[sound:abf98a00b699.mp3]	[sound:abf98a00b699.mp3]	module:06-keigo point:customer-service-phrases complexity:standard frequency:top1k source:dictionary-of-jp-grammar sense:keigo-alternatives
こちらがご注文の品でございます。	こちらがごちゅうもんのひんでございます。	Here is your order.	顧客対応敬語	こちら+ご注文+品+でございます	item delivery	delivering	[sound:8d3b2c0df36c.mp3]	[sound:8d3b2c0df36c.mp3]	module:06-keigo point:customer-service-phrases complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
何かご不明な点やご要望がございましたら。	なにかごふめいなてんやごようぼうがございましたら。	If you have any questions or requests.	顧客対応敬語	何か+ご不明+ご要望+ございましたら	comprehensive conditional	conditional	[sound:9368f6140a96.mp3]	[sound:9368f6140a96.mp3]	module:06-keigo point:customer-service-phrases complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
いかなるご質問でも喜んでお答えいたします。	いかなるごしつもんでもよろこんでおこたえいたします。	I'd be happy to answer any questions.	顧客対応敬語	いかなる+ご質問+お答え+いたす	question invitation	offering	[sound:fb73e19b158b.mp3]	[sound:fb73e19b158b.mp3]	module:06-keigo point:customer-service-phrases complexity:standard frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
お支払いはいかなる方法をお選びになりますか。	おしはらいはいかなるほうほうをおえらびになりますか。	What payment method would you prefer?	顧客対応敬語	お支払い+いかなる+方法+お選び+になる+ます+か	payment method question	question	[sound:307755aa1240.mp3]	[sound:307755aa1240.mp3]	module:06-keigo point:customer-service-phrases complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
本日もご利用いただきありがとうございました。	ほんじつもごりよういただきありがとうございました。	Thank you for using us today as well.	顧客対応敬語	本日も+ご利用+いただく+ありがとう+ございました	repeat visit thanks	thanks	[sound:96b36180cda2.mp3]	[sound:96b36180cda2.mp3]	module:06-keigo point:customer-service-phrases complexity:standard frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
おつり扱いのご確認をいただけますでしょうか。	おつりあつかいのごかくにんをいただけますでしょうか。	Could you please confirm the change?	顧客対応敬語	おつり+扱い+ご確認+いただける+でしょうか	change confirmation	confirmation	[sound:fb5e99086347.mp3]	[sound:fb5e99086347.mp3]	module:06-keigo point:customer-service-phrases complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
本日のご来店をお誘い下さり幸いです。	ほんじつのごらいてんをおさそいくださりさいわいです。	Customer service: happy for your visit.	顧客対応敬語	ご来店+おさそい+ください	formal thanks	thanks	[sound:daf43d5e2b90.mp3]	[sound:daf43d5e2b90.mp3]	module:06-keigo point:customer-service-phrases complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
ご不明な点がございましたらお気軽にお尋ねください。	ごふめいなてんがございましたらおきがるにおたずねください。	Customer service: feel free to ask.	顧客対応敬語	ご不明+お気軽に+お尋ね	polite invitation	invitation	[sound:aa1019dfd414.mp3]	[sound:aa1019dfd414.mp3]	module:06-keigo point:customer-service-phrases complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
このような機会をいただきありがとうございます。	このようなきかいをいただきありがとうございます。	Customer service: thank you for this opportunity.	顧客対応敬語	このような機会+いただく+ありがとう	formal thanks	thanks	[sound:3b71cd4d9816.mp3]	[sound:3b71cd4d9816.mp3]	module:06-keigo point:customer-service-phrases complexity:standard frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
本当にお詫び申し上げます。	ほんとうにおわびもうしあげます。	Customer service: truly apologize.	顧客対応敬語	本当に+お詫び+申し上げる	formal apology	apology	[sound:01e0615af267.mp3]	[sound:01e0615af267.mp3]	module:06-keigo point:customer-service-phrases complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
