#separator:tab
#html:true
#columns:JP	OptionA	OptionB	Answer	Why	Tip	Audio	Tags
#notetype:Contrast
#
#deck:Japanese Grammar (Strict)::05 - N1 Grammar::Contrast

完璧とは言わないまでも。	とは言わないまでも	とまでは言わないが	とは言わないまでも	concession vs emphatic	〜とは言わないまでも is softer	[sound:6661434b37e5.mp3]	module:05-n1 jlpt:n1 point:の極み complexity:intro confusable-with:とまでは言わないが source:shin-kanzen
良くてたまらない。	てたまらない	たらない	てたまらない	pleasure vs irritation	〜てたまらない emphasizes positive	[sound:bfe01075a797.mp3]	module:05-n1 jlpt:n1 point:の極み complexity:intro confusable-with:たらない source:shin-kanzen
傲慢さには腹が立ってたらない。	たらない	てたまらない	たらない	irritation vs pleasure	〜たらない shows extreme irritation	[sound:23a24e15b3dd.mp3]	module:05-n1 jlpt:n1 point:の極み complexity:standard confusable-with:てたまらない frequency:top10k source:shin-kanzen
文句ばかりだ。	ばかりだ	ばかりに	ばかりだ	exclusive action vs cause	〜ばかりだ describes repeated action	[sound:008fa3b25a22.mp3]	module:05-n1 jlpt:n1 point:の極み complexity:intro confusable-with:ばかりに frequency:top10k source:shin-kanzen
運の悪さばかりのせいだ。	ばかりに	ばかりだ	ばかりに	exclusive cause vs action	〜ばかりに limits the cause	[sound:9317dae04a47.mp3]	module:05-n1 jlpt:n1 point:の極み complexity:intro confusable-with:ばかりだ frequency:top10k source:shin-kanzen
失敗があればこそ成長できる。	ばこそ	からこそ	ばこそ	conditional vs perfect causation	〜ばこそ is conditional	[sound:0f06e8e0d422.mp3]	module:05-n1 jlpt:n1 point:の極み complexity:standard confusable-with:からこそ frequency:top10k source:shin-kanzen
努力したからこそ成功した。	からこそ	ばこそ	からこそ	perfect causation vs conditional	〜からこそ is from past	[sound:9e9a04e33a83.mp3]	module:05-n1 jlpt:n1 point:の極み complexity:standard confusable-with:ばこそ frequency:top10k source:shin-kanzen
そこまでのことではない。	ほどの...ではない	どころではない	ほどの...ではない	extent vs negation	〜ほどの...ではない minimizes	[sound:768c9ef5c5c4.mp3]	module:05-n1 jlpt:n1 point:の極み complexity:intro confusable-with:どころではない source:shin-kanzen
優雅どころか完璧だ。	どころか	ほどの	どころか	escalation vs comparison	〜どころか is stronger contrast	[sound:28d4a7ca0324.mp3]	module:05-n1 jlpt:n1 point:の極み complexity:intro confusable-with:ほどの frequency:top10k source:shin-kanzen
想像にかたくない。	にかたくない	やすい	にかたくない	formal vs easy suffix	〜にかたくない is formal	[sound:be3008df4f34.mp3]	module:05-n1 jlpt:n1 point:の極み complexity:intro confusable-with:やすい frequency:top10k source:shin-kanzen
失敗は避けがたくない。	がたくない	ができない	がたくない	inevitability vs impossibility	〜がたくない means harder to avoid	[sound:b115596ef5e5.mp3]	module:05-n1 jlpt:n1 point:の極み complexity:intro confusable-with:ができない frequency:top5k source:shin-kanzen
そんなことは言うに忍びない。	に忍びない	ようがない	に忍びない	emotional reluctance vs impossibility	〜に忍びない shows reluctance	[sound:15892b8ef375.mp3]	module:05-n1 jlpt:n1 point:の極み complexity:standard confusable-with:ようがない frequency:top1k source:shin-kanzen
彼を責めるに忍びない。	に忍びない	に堪えない	に忍びない	reluctance vs emotional impact	〜に忍びない is reluctance	[sound:542b9c4fdc0b.mp3]	module:05-n1 jlpt:n1 point:の極み complexity:intro confusable-with:に堪えない frequency:top10k source:shin-kanzen
涙が出るほど心を打たれた。	に堪える	に堪えない	に堪える	moving impact vs unbearable	〜に堪える shows impact	[sound:bc95204d9162.mp3]	module:05-n1 jlpt:n1 point:の極み complexity:standard confusable-with:に堪えない frequency:top10k source:shin-kanzen
そんな失礼には堪えられない。	に堪えない	に足らない	に堪えない	intolerable vs insufficient	〜に堪えない shows intolerance	[sound:722678e63577.mp3]	module:05-n1 jlpt:n1 point:の極み complexity:standard confusable-with:に足らない frequency:top5k source:shin-kanzen
その成績は合格に足る。	に足る	に足らない	に足る	sufficiency vs inadequacy	〜に足る means worthy	[sound:3b07e6bc9204.mp3]	module:05-n1 jlpt:n1 point:の極み complexity:intro confusable-with:に足らない frequency:low source:shin-kanzen
その努力は報酬に足らない。	に足らない	に足る	に足らない	inadequacy vs sufficiency	〜に足らない means not enough	[sound:938cb401cb60.mp3]	module:05-n1 jlpt:n1 point:の極み complexity:standard confusable-with:に足る frequency:low source:shin-kanzen
