#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar (Strict)::05 - N1 Grammar::Recognition

火のごとく燃える		Literary adverbial	contrast-derived	ごとく	Literary adverbial	〜ごとく in predicate	火のように燃える vs 火のごとく燃える	[sound:fea141c11478.mp3]	module:05-n1 jlpt:n1 point:たる complexity:intro frequency:top10k source:shin-kanzen
学者たる者		Formal role	contrast-derived	たる	Formal role	〜たる identifies scholar	学者である者 vs 学者たる者	[sound:ed058671e912.mp3]	module:05-n1 jlpt:n1 point:たる complexity:intro frequency:top10k source:shin-kanzen
光のごとき速さ		Literary simile	contrast-derived	ごとき	Literary simile	〜ごとき in noun phrase	光のような速さ vs 光のごとき速さ	[sound:17144d97e3c4.mp3]	module:05-n1 jlpt:n1 point:たる complexity:intro frequency:top5k source:shin-kanzen
知っていれば良かった		Regret/contrast	contrast-derived	ものを	Regret/contrast	〜ものを expresses wish	知っていれば良かった vs 知っていれば良かった	[sound:8532a0655804.mp3]	module:05-n1 jlpt:n1 point:たる complexity:intro source:shin-kanzen
来るべきだったのに		Counterfactual	contrast-derived	ものを	Counterfactual	〜ものを in retrospect	来るべきだったのに vs 来るべきだったのに	[sound:f1f955f577a3.mp3]	module:05-n1 jlpt:n1 point:たる complexity:intro frequency:top1k source:shin-kanzen
水のごとく流れる		Literary adverbial	contrast-derived	ごとく	Literary adverbial	〜ごとく in verb phrase	水のように流れる vs 水のごとく流れる	[sound:1ec2730d0155.mp3]	module:05-n1 jlpt:n1 point:たる complexity:intro frequency:top10k source:shin-kanzen
医者たる資格がない		Formal role	contrast-derived	たる	Formal role	〜たる marks qualification	医者である資格がない vs 医者たる資格がない	[sound:e620e13fee65.mp3]	module:05-n1 jlpt:n1 point:たる complexity:intro frequency:top10k source:shin-kanzen
神のごとき存在		Literary simile	contrast-derived	ごとき	Literary simile	〜ごとき divine metaphor	神のような存在 vs 神のごとき存在	[sound:5362f03b3a46.mp3]	module:05-n1 jlpt:n1 point:たる complexity:intro frequency:top10k source:shin-kanzen
北風のごとく冷たい		Literary adverbial	contrast-derived	ごとく	Literary adverbial	〜ごとく in comparison	北風のように冷たい vs 北風のごとく冷たい	[sound:c236a78039eb.mp3]	module:05-n1 jlpt:n1 point:たる complexity:intro frequency:top1k source:shin-kanzen
そうであれば良かった		Regret/contrast	contrast-derived	ものを	Regret/contrast	〜ものを conditional wish	そうであれば良かった vs そうであれば良かった	[sound:b6afa8647a08.mp3]	module:05-n1 jlpt:n1 point:たる complexity:intro source:shin-kanzen
やっていれば…		Counterfactual	contrast-derived	ものを	Counterfactual	〜ものを incomplete thought	やっていれば… vs やっていれば…	[sound:94575fdb78da.mp3]	module:05-n1 jlpt:n1 point:たる complexity:intro source:shin-kanzen
老人たる者		Formal role	contrast-derived	たる	Formal role	〜たる in formal context	老人である者 vs 老人たる者	[sound:0ae87021ad5e.mp3]	module:05-n1 jlpt:n1 point:たる complexity:intro frequency:top10k source:shin-kanzen
星のごとき瞳		Literary simile	contrast-derived	ごとき	Literary simile	〜ごとき romantic metaphor	星のような瞳 vs 星のごとき瞳	[sound:02b050737108.mp3]	module:05-n1 jlpt:n1 point:たる complexity:intro frequency:low source:shin-kanzen
雪のごとく白い		Literary adverbial	contrast-derived	ごとく	Literary adverbial	〜ごとく aesthetic comparison	雪のように白い vs 雪のごとく白い	[sound:1c25d59ba165.mp3]	module:05-n1 jlpt:n1 point:たる complexity:intro frequency:top1k source:shin-kanzen
親友たる者		Formal role	contrast-derived	たる	Formal role	〜たる in relationship	親友である者 vs 親友たる者	[sound:610c66b06ae1.mp3]	module:05-n1 jlpt:n1 point:たる complexity:intro frequency:top10k source:shin-kanzen
風のごとき速さで		Literary adverbial	contrast-derived	ごとく	Literary adverbial	〜ごとく manner expression	風のような速さで vs 風のごとき速さで	[sound:ba2da190534c.mp3]	module:05-n1 jlpt:n1 point:たる complexity:intro frequency:top1k source:shin-kanzen
