#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar (Strict)::05 - N1 Grammar::Recognition

新しい方針を標準とするべき。	あたらしいほうしんをひょうじゅんとするべき。	The new policy should be treated as standard.	〜ものとする	establishment	Set as standard	policy	assumption	[sound:c612a1a18d26.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:low source:shin-kanzen
彼女の提案が最善なものと判断する。	かのじょのていあんがさいぜんなものとはんだんする。	We judge her proposal to be the best.	〜ものと判断する	judgment	Judge as best	decision	assumption	[sound:70611dd59812.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:low source:shin-kanzen
その結論は妥当なものと認める。	そのけつろんはだとうなものとみとめる。	We acknowledge that conclusion as reasonable.	〜ものと認める	acknowledgment	Acknowledge as valid	agreement	assumption	[sound:02e7531b2aa0.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:low source:shin-kanzen
予算の確保が優先課題なものとする。	よさんのかくほがゆうせんかだいなものとする。	Budget allocation is to be treated as a priority.	〜ものとする	priority	Set as priority	planning	assumption	[sound:c2c273fefb89.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:low source:shin-kanzen
このデータは信頼できるものと思われる。	このデータはしんらいできるものとおもわれる。	This data appears to be reliable.	〜ものと思われる	confidence	Appears reliable	analysis	assumption	[sound:fd2b96ffb311.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:top10k source:shin-kanzen
従業員は年に二回研修を受けることになっている。	じゅうぎょういんはねんにかいけんしゅうをうけることになっている。	Employees are to receive training twice a year.	〜ことになっている	obligation	Required to occur	workplace	regulation	[sound:9885fb2cee81.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:low source:shin-kanzen
新入社員は入社式に参加することになっている。	しんにゅうしゃいんはにゅうしゃしきにさんかすることになっている。	New employees are to attend the opening ceremony.	〜ことになっている	ceremony	Scheduled to participate	HR	regulation	[sound:4307c30181a9.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:low source:shin-kanzen
このシステムは朝九時に自動起動することになっている。	このシステムはあさくじにじどうきどうすることになっている。	This system automatically launches at 9 AM.	〜ことになっている	automation	Set to activate	IT	regulation	[sound:779f28f0157f.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:advanced frequency:low source:shin-kanzen
会議の議事録は翌日中に共有することになっている。	かいぎのぎじろくはよくじつちゅうにきょうゆうすることになっている。	Meeting minutes are to be shared by the next day.	〜ことになっている	procedure	Required to share	meetings	regulation	[sound:c948c1dc0ed7.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:low source:shin-kanzen
顧客情報は厳密に管理することになっている。	こきゃくじょうほうはげんみつにかんりすることになっている。	Customer information is to be managed strictly.	〜ことになっている	security	Set to manage	compliance	regulation	[sound:d9df29958d9b.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:low source:shin-kanzen
その計画は完璧にすぎない。	そのけいかくはかんぺきにすぎない。	That plan is merely close to perfect.	〜にすぎない	approximation	Merely/only	planning	minimization	[sound:5e08b3173226.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:top5k source:shin-kanzen
彼のコメントは批評に過ぎない。	かれのコメントはひひょうにすぎない。	His comment is mere criticism.	〜にすぎない	criticism	Only criticism	opinion	minimization	[sound:5aa2ddedc2a0.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:low source:shin-kanzen
その理由は推測に過ぎない。	そのりゆうはすいそくにすぎない。	That reason is only speculation.	〜にすぎない	uncertainty	Merely speculation	doubt	minimization	[sound:ffed44d10b30.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:low source:shin-kanzen
このレベルは基本には及ばない。	このレベルはきほんにはおよばない。	This level does not reach the basics.	〜には及ばない	inadequacy	Not sufficient	skill	negation	[sound:8d95f31235cc.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:top10k source:shin-kanzen
その対応は適切には及ばない。	そのたいおうはてきせつにはおよばない。	That response does not reach adequacy.	〜には及ばない	inadequacy	Insufficient	action	negation	[sound:bb97a5579688.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:low source:shin-kanzen
専門的知識を備えるものと認識する。	せんもんてきちしきをそなえるものとにんしきする。	We recognize that specialist knowledge is required.	〜ものと認識	expertise	Regard as necessary	expertise	assumption	[sound:8f9b23bb7d65.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:low source:shin-kanzen
報告書は月末までに提出することになっている。	ほうこくしょはつきまつまでにていしゅつすることになっている。	The report is to be submitted by month-end.	〜ことになっている	deadline	Scheduled deadline	admin	regulation	[sound:b8406f3d084b.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:low source:shin-kanzen
会社の方針として尊重されるものと理解する。	かいしゃのほうしんとしてそんちょうされるものとりかいする。	We understand that company policy is to be respected.	〜ものと理解	policy	Understand as required	compliance	assumption	[sound:22a5502a4dd8.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:low source:shin-kanzen
技術者には最新情報を習得することになっている。	ぎじゅつしゃにはさいしんじょうほうをしゅうとくすることになっている。	Engineers are to master the latest information.	〜ことになっている	professional	Required to learn	training	regulation	[sound:afe8b5d8ae5a.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:top10k source:shin-kanzen
製品品質は国際基準に適合することになっている。	せいひんひんしつはこくさいきじゅんにてきごうすることになっている。	Product quality is to conform to international standards.	〜ことになっている	standards	Required to meet	manufacturing	regulation	[sound:a9f8c9eeca4a.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:low source:shin-kanzen
管理者は毎週部下と面談することになっている。	かんりしゃはまいしゅうぶかとめんだんすることになっている。	Managers are to have weekly meetings with subordinates.	〜ことになっている	management	Scheduled meetings	HR	regulation	[sound:d96be3bde0ad.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:low source:shin-kanzen
その説明は十分に理解することになっていない。	そのせつめいはじゅうぶんにりかいすることになっていない。	That explanation is not supposed to be fully understood.	〜ことになっていない	negation	Not required to understand	clarification	negation	[sound:8c1423ff6ba6.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:top10k source:shin-kanzen
予算の削減までは必要でない。	よさんのさくげんまではひつようでない。	Budget reduction is not even necessary.	〜までは	negation	Not necessary	planning	negation	[sound:1ce11ec9d622.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:low source:shin-kanzen
その程度の対応で十分とするべき。	そのていどのたいおうでじゅうぶんとするべき。	Such a level of response should be considered sufficient.	〜とするべき	sufficiency	Treat as enough	judgment	assumption	[sound:39a5b15582b2.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:low source:shin-kanzen
結論は学術的根拠に基づくものと見なされる。	けつろんはがくじゅつてきこんきょにもとづくものとみなされる。	The conclusion is regarded as based on academic grounds.	〜ものと見なす	basis	Regarded as grounded	research	assumption	[sound:eca840494932.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:low source:shin-kanzen
その予測は信頼に値するものと考えられる。	そのよそくはしんらいにあたいするものとかんがえられる。	That prediction is thought to be worth trusting.	〜ものと考える	reliability	Worthy of trust	forecast	assumption	[sound:8964f0ad755f.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:low source:shin-kanzen
顧客第一の原則を守ることになっている。	こきゃくだいいちのげんそくをまもることになっている。	Customer-first principle is to be observed.	〜ことになっている	principle	Required to follow	service	regulation	[sound:e83f520aba63.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:low source:shin-kanzen
改善提案は積極的に推奨することになっている。	かいぜんていあんはせっきょくてきにすいしょうすることになっている。	Improvement suggestions are to be actively encouraged.	〜ことになっている	improvement	Encouraged to submit	QA	regulation	[sound:be81cdde331d.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:top10k source:shin-kanzen
データ分析は客観的に行うことになっている。	データぶんせきはきゃっかんてきにおこなうことになっている。	Data analysis is to be conducted objectively.	〜ことになっている	methodology	Required to be objective	analytics	regulation	[sound:f9f248c75897.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:low source:shin-kanzen
その批判は根拠なきに過ぎない。	そのひはんはこんきょなきにすぎない。	That criticism is baseless only.	〜にすぎない	unfounded	Mere criticism	opinion	minimization	[sound:34835a76c2fe.mp3]	module:05-n1 jlpt:n1 point:べくもない complexity:standard frequency:low source:shin-kanzen
