#separator:tab
#html:true
#columns:Prompt	Target	Reading	Sample	Why	Audio	Tags
#notetype:Production
#
#deck:Japanese Grammar (Strict)::02 - N4 Grammar::Production

I will contact you separately.	別途+ご連絡+させていただく	べっとごれんらくさせていただきます。	別途ご連絡させていただきます。	polite future action	[sound:2cc2f3462399.mp3]	module:02-n4 point:いたす complexity:standard frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
Thank you for your time.	お時間+いただく+ありがとう+ございます	おじかんをいただきありがとうございます。	お時間をいただきありがとうございます。	time gratitude	[sound:51f917b4c3d4.mp3]	module:02-n4 point:いたす complexity:standard frequency:top1k source:dictionary-of-jp-grammar sense:keigo-alternatives
How about this one?	こちら+いかが+でしょう+か	こちらはいかがでしょうか。	こちらはいかがでしょうか。	polite presentation	[sound:45f2448d7fa9.mp3]	module:02-n4 point:いたす complexity:standard source:dictionary-of-jp-grammar sense:keigo-alternatives
If you like, please check this.	よろしければ+こちら+ご確認+ください	よろしければこちらをごかくにんください。	よろしければこちらをご確認ください。	polite conditional request	[sound:127dc75305e4.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
Thank you for your reply.	返信+いただく+ありがとう+ございます	へんしんいただきありがとうございます。	返信いただきありがとうございます。	email thanks	[sound:ea7fffadd984.mp3]	module:02-n4 point:いたす complexity:standard source:dictionary-of-jp-grammar sense:keigo-alternatives
Thank you very much despite your busy time.	お忙しい中+ありがとう+ございました	おいそがしいなかありがとうございました。	お忙しい中ありがとうございました。	gratitude acknowledgment	[sound:3e19399820fc.mp3]	module:02-n4 point:いたす complexity:standard frequency:top1k source:dictionary-of-jp-grammar sense:keigo-alternatives
Regarding the feedback I received.	いただいた+ご指摘+について	いただきましたごしてきについて。	いただきましたご指摘について。	acknowledging feedback	[sound:5d07905d11b8.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
Thank you for your question.	ご質問+ありがとう+ございます	ごしつもんありがとうございます。	ご質問ありがとうございます。	question thanks	[sound:c9bff42bb014.mp3]	module:02-n4 point:いたす complexity:standard frequency:top1k source:dictionary-of-jp-grammar sense:keigo-alternatives
Business: thank you for response this time.	この度+ご対応+ありがとう	このどはごたいおうありがとうございました。	この度はご対応ありがとうございました。	formal thanks	[sound:e7cd06e6a448.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
Business: very sorry to trouble you.	大変+ご多忙+恐れ入る	たいへんごたぼうのところおそれいります。	大変ご多忙のところ恐れ入ります。	formal apology	[sound:0d9fd2a232c3.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
Business: if you have questions about this.	本件+ご質問+ございましたら	ほんけんについてごしつもんなどございましたら。	本件についてご質問などございましたら。	polite conditional	[sound:deee87d28162.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
Business: can you return by deadline.	返却期限+お返し+いただける	へんきゃくきげんまでにおかえしいただけますか。	返却期限までにお返しいただけますか。	polite request	[sound:5e1425471c4c.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
Business: I will respond per your instructions.	ご指示+に従いまして+対応+いたす	ごしじにしたがいましてたいおういたします。	ご指示に従いまして対応いたします。	formal compliance	[sound:04f7ffb6c22d.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
Business: sorry to rush you.	お急ぎ+申し訳+ございません	おいそぎのところもうしわけございません。	お急ぎのところ申し訳ございません。	formal apology	[sound:e7a4fe562224.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
Business: as you know (formal).	ご存知+の通り+でございます	ごぞんじのとうりでございます。	ご存知の通りでございます。	formal confirmation	[sound:6982f2ed858d.mp3]	module:02-n4 point:いたす complexity:standard frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
Business: wish to meet separately.	別途+お打ち合わせ+させていただきたい	べっとおうちあわせをさせていただきたく。	別途お打ち合わせをさせていただきたく。	humble meeting request	[sound:40039c5681c9.mp3]	module:02-n4 point:いたす complexity:standard frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
Thank you for your careful attention.	こちらこそ+ご丁寧+ご対応+ありがとう	こちらこそごていねいなごたいおうをありがとうございます。	こちらこそご丁寧なご対応をありがとうございます。	formal thanks	[sound:dc0da66570f6.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
I will mail documents separately.	別途+書類+お郵送+させていただく	べっとしょるいをおゆうそうさせていただきます。	別途書類をお郵送させていただきます。	future action	[sound:811cdb3eb3cd.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
Thank you for understanding.	ご理解+いただきまして+ありがとう	ごりかいいただきましてありがとうございます。	ご理解いただきましてありがとうございます。	formal thanks	[sound:6be10b0511b6.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
If there is anything unclear.	何か+ご分かりにくい+ございましたら	なにかごわからないことございましたら。	何かご分からないことございましたら。	polite conditional	[sound:1884ad2d5a34.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
Please feel free to contact us.	弊社+お気軽に+お問い合わせ	へいしゃまでおきがるにおといあわせください。	弊社までお気軽にお問い合わせください。	polite invitation	[sound:d4319743f86c.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
I apologize for the pointed-out matter.	ご指摘+の件+お詫び+申し上げる	ごしてきのけんにつきましておわびもうしあげます。	ご指摘の件につきましてお詫び申し上げます。	formal apology	[sound:9778b42cfa73.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
I thank you for this cooperation.	今回+ご協力+お礼+申し上げる	こんかいのごきょうりょくについておれいもうしあげます。	今回のご協力についてお礼申し上げます。	formal thanks	[sound:89eaa2c8d27f.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
Thank you for attending.	ご出席+いただきまして+ありがとう	ごしゅっせきいただきましてありがとうございます。	ご出席いただきましてありがとうございます。	formal thanks	[sound:14eba666a1f4.mp3]	module:02-n4 point:いたす complexity:standard frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
Welcome (store greeting).	いらっしゃる+ませ	いらっしゃいませ。	いらっしゃいませ。	store welcome	[sound:4f045262bebe.mp3]	module:02-n4 point:いたす complexity:intro source:dictionary-of-jp-grammar sense:keigo-alternatives
May I take your order?	ちょうだい+いただく+てもよろしい+でしょうか	ちょうだいいただいてもよろしいでしょうか。	ちょうだいいただいてもよろしいでしょうか。	order inquiry	[sound:7def632fb9f8.mp3]	module:02-n4 point:いたす complexity:standard source:dictionary-of-jp-grammar sense:keigo-alternatives
I will take your reservation.	予約+承る	よやくをうけたまわります。	予約を承ります。	reservation acknowledgment	[sound:690a0ea409a0.mp3]	module:02-n4 point:いたす complexity:intro frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
I will humbly view your ID.	ご証明書+拝見+いたす	ごしょうめいしょをはいけんいたします。	ご証明書を拝見いたします。	ID check	[sound:94a15fae10a0.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
Please proceed to the register for payment.	レジ+お会計+おねがい+いたす	れじにておかいけいをおねがいいたします。	レジにてお会計をお願いいたします。	payment instruction	[sound:ef2c6a90ace4.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
May I take your order?	ご注文+お伺い+いたす	ごちゅうもんをおうかがいいたします。	ご注文をお伺いいたします。	order taking	[sound:9468dea9799f.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
This is the restroom.	こちら+お手洗い+でございます	こちらがおてあらいでございます。	こちらがお手洗いでございます。	location direction	[sound:07c8d10bd58f.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
How is your meal?	お食事+いかが+でしょうか	おしょくじはいかがでしょうか。	お食事はいかがでしょうか。	food inquiry	[sound:1a08f70e9799.mp3]	module:02-n4 point:いたす complexity:standard frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
Please wait here.	こちら+お待ち+ください	こちらでおまちください。	こちらでお待ちください。	waiting instruction	[sound:6c153713d9a6.mp3]	module:02-n4 point:いたす complexity:intro source:dictionary-of-jp-grammar sense:keigo-alternatives
What would you like to drink?	お飲物+いかが+なさる+ます+か	おのみものはいかがなさいますか。	お飲物はいかがなさいますか。	drink offering	[sound:7ef9f63e9bc0.mp3]	module:02-n4 point:いたす complexity:standard frequency:top1k source:dictionary-of-jp-grammar sense:keigo-alternatives
I will take additional orders.	追加+ご注文+お受け+いたす	ついかのごちゅうもんをおうけいたします。	追加のご注文をお受けいたします。	additional order	[sound:6c227265abac.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
Sorry to trouble you; please proceed to your seat.	恐れ入る+お席+お進み+ください	おそれいりますがおせきにおすすみください。	恐れ入りますがお席にお進みください。	seating instruction	[sound:db9fd32d3494.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
Thank you for coming today.	本日+ご来店+いただく+ありがとう+ございます	ほんじつはごらいてんいただきありがとうございます。	本日はご来店いただきありがとうございます。	thanks for visit	[sound:0db2623afc1f.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
Your bill is this way.	お会計+こちら+でございます	おかいけいはこちらでございます。	お会計はこちらでございます。	bill notification	[sound:0003cbbf8429.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
Have you decided on your order?	ご注文+お決め+になりた+か	ごちゅうもんはおきまりになりましたか。	ご注文はお決まりになりましたか。	order confirmation question	[sound:05d86920f1ce.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
Here is your change.	お返し+でございます	おかえしでございます。	お返しでございます。	change return	[sound:b93fdacde033.mp3]	module:02-n4 point:いたす complexity:intro source:dictionary-of-jp-grammar sense:keigo-alternatives
We look forward to your next visit.	また+ご来店+お待ち+いたす+ている	またのごらいてんをおまちいたしております。	またのご来店をお待ちいたしております。	future visit greeting	[sound:eb79d19a9703.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
Thank you for using our service today.	本日+ご利用+いただく+ありがとう+ございました	ほんじつはごりよういただきありがとうございました。	本日はご利用いただきありがとうございました。	service thanks	[sound:0e2e7070d2d1.mp3]	module:02-n4 point:いたす complexity:standard frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
If you have any other questions.	その他+ご不明+ございましたら	そのほかごふめいなてんがございましたら。	その他ご不明な点がございましたら。	question conditional	[sound:d0d5b4cfbd1a.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
Would you like a refill?	お飲物+おかわり+いかが+でしょうか	おのみもののおかわりはいかがでしょうか。	お飲物のおかわりはいかがでしょうか。	refill offering	[sound:abf98a00b699.mp3]	module:02-n4 point:いたす complexity:standard frequency:top1k source:dictionary-of-jp-grammar sense:keigo-alternatives
Here is your order.	こちら+ご注文+品+でございます	こちらがごちゅうもんのひんでございます。	こちらがご注文の品でございます。	item delivery	[sound:8d3b2c0df36c.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
If you have any questions or requests.	何か+ご不明+ご要望+ございましたら	なにかごふめいなてんやごようぼうがございましたら。	何かご不明な点やご要望がございましたら。	comprehensive conditional	[sound:9368f6140a96.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
I'd be happy to answer any questions.	いかなる+ご質問+お答え+いたす	いかなるごしつもんでもよろこんでおこたえいたします。	いかなるご質問でも喜んでお答えいたします。	question invitation	[sound:fb73e19b158b.mp3]	module:02-n4 point:いたす complexity:standard frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
What payment method would you prefer?	お支払い+いかなる+方法+お選び+になる+ます+か	おしはらいはいかなるほうほうをおえらびになりますか。	お支払いはいかなる方法をお選びになりますか。	payment method question	[sound:307755aa1240.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
Thank you for using us today as well.	本日も+ご利用+いただく+ありがとう+ございました	ほんじつもごりよういただきありがとうございました。	本日もご利用いただきありがとうございました。	repeat visit thanks	[sound:96b36180cda2.mp3]	module:02-n4 point:いたす complexity:standard frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
Could you please confirm the change?	おつり+扱い+ご確認+いただける+でしょうか	おつりあつかいのごかくにんをいただけますでしょうか。	おつり扱いのご確認をいただけますでしょうか。	change confirmation	[sound:fb5e99086347.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
Customer service: happy for your visit.	ご来店+おさそい+ください	ほんじつのごらいてんをおさそいくださりさいわいです。	本日のご来店をお誘い下さり幸いです。	formal thanks	[sound:daf43d5e2b90.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
Customer service: feel free to ask.	ご不明+お気軽に+お尋ね	ごふめいなてんがございましたらおきがるにおたずねください。	ご不明な点がございましたらお気軽にお尋ねください。	polite invitation	[sound:aa1019dfd414.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
Customer service: thank you for this opportunity.	このような機会+いただく+ありがとう	このようなきかいをいただきありがとうございます。	このような機会をいただきありがとうございます。	formal thanks	[sound:3b71cd4d9816.mp3]	module:02-n4 point:いたす complexity:standard frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
Customer service: truly apologize.	本当に+お詫び+申し上げる	ほんとうにおわびもうしあげます。	本当にお詫び申し上げます。	formal apology	[sound:01e0615af267.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
I will visit/inquire.	伺う	わたしがうかがいます。	私が伺います。	humble visiting	[sound:b05267d457a5.mp3]	module:02-n4 point:いたす complexity:intro frequency:top1k source:dictionary-of-jp-grammar sense:keigo-alternatives
I say (humble).	申し上げる	もうしあげます。	申し上げます。	humble speaking	[sound:ecf99a758e5d.mp3]	module:02-n4 point:いたす complexity:intro frequency:top1k source:dictionary-of-jp-grammar sense:keigo-alternatives
I will do.	いたす	わたしがいたします。	私がいたします。	humble doing	[sound:b249c6eea0be.mp3]	module:02-n4 point:いたす complexity:intro frequency:top1k source:dictionary-of-jp-grammar sense:keigo-alternatives
I will humbly view that picture.	拝見する	そのえをはいけんいたします。	その絵を拝見いたします。	humble viewing	[sound:3d454c3ffca6.mp3]	module:02-n4 point:いたす complexity:intro frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
I humbly accept.	承る	うけたまわらせていただきます。	承らせていただきます。	humble accepting	[sound:03156eee44c3.mp3]	module:02-n4 point:いたす complexity:intro source:dictionary-of-jp-grammar sense:keigo-alternatives
I don't know (humble).	存じている	ぞんじておりません。	存じておりません。	humble knowing (neg)	[sound:abfd80bdbc2a.mp3]	module:02-n4 point:いたす complexity:intro source:dictionary-of-jp-grammar sense:keigo-alternatives
I humbly received.	いただく	いただきました。	いただきました。	humble receiving	[sound:d329d1c88756.mp3]	module:02-n4 point:いたす complexity:intro source:dictionary-of-jp-grammar sense:keigo-alternatives
I understand.	承知する	しょうちいたしました。	承知いたしました。	humble understanding	[sound:d6f63de5f5c5.mp3]	module:02-n4 point:いたす complexity:intro frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
I will show you.	御覧に入れる	ごらんにいれます。	ご覧に入れます。	humble showing	[sound:0f23ee9e51b8.mp3]	module:02-n4 point:いたす complexity:intro source:dictionary-of-jp-grammar sense:keigo-alternatives
I say (humble).	申す	もうします。	申します。	humble speaking	[sound:bd662dbaa6ff.mp3]	module:02-n4 point:いたす complexity:intro source:dictionary-of-jp-grammar sense:keigo-alternatives
I give (humble).	差し上げる	さしあげます。	差し上げます。	humble giving	[sound:ceb32828d359.mp3]	module:02-n4 point:いたす complexity:intro frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
I know (humble).	存じる	ぞんじます。	存じます。	humble knowing	[sound:50a1b5fbf11f.mp3]	module:02-n4 point:いたす complexity:intro source:dictionary-of-jp-grammar sense:keigo-alternatives
I humbly request to visit.	伺う	うかがわせていただきます。	伺わせていただきます。	humble visiting (request)	[sound:cda8994022fc.mp3]	module:02-n4 point:いたす complexity:intro source:dictionary-of-jp-grammar sense:keigo-alternatives
I did.	いたす	いたしました。	いたしました。	humble past action	[sound:796e197d73c7.mp3]	module:02-n4 point:いたす complexity:intro source:dictionary-of-jp-grammar sense:keigo-alternatives
I humbly viewed.	拝見する	はいけんさせていただきました。	拝見させていただきました。	humble viewing (permission)	[sound:d306f028c870.mp3]	module:02-n4 point:いたす complexity:standard frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
I understand.	承知する	しょうちいたします。	承知いたします。	humble understanding (present)	[sound:7255a878e953.mp3]	module:02-n4 point:いたす complexity:intro frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
I want to say.	申し上げる	もうしあげたい。	申し上げたい。	humble speaking (desire)	[sound:d6516721cb5a.mp3]	module:02-n4 point:いたす complexity:intro frequency:top1k source:dictionary-of-jp-grammar sense:keigo-alternatives
I humbly offer.	差し入れる	さしいれさせていただきます。	差し入れさせていただきます。	humble offering	[sound:948eae149c7c.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
Could I humbly receive?	いただく	いただけますか。	いただけますか。	humble receiving (request)	[sound:1ef4a7cfabd9.mp3]	module:02-n4 point:いたす complexity:intro source:dictionary-of-jp-grammar sense:keigo-alternatives
I know you/it.	存じ上げる	ぞんじあげております。	存じ上げております。	humble respectful knowing	[sound:c8bdf616cc3f.mp3]	module:02-n4 point:いたす complexity:intro frequency:top1k source:dictionary-of-jp-grammar sense:keigo-alternatives
I can say.	申し上げる	もうしあげられる。	申し上げられる。	humble speaking (potential)	[sound:1d9173376476.mp3]	module:02-n4 point:いたす complexity:intro frequency:top1k source:dictionary-of-jp-grammar sense:keigo-alternatives
I can inquire.	伺う	うかがうことができます。	伺うことができます。	humble inquiring (potential)	[sound:5ff8fcdc4b7d.mp3]	module:02-n4 point:いたす complexity:intro frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
I was able to humbly receive.	いただく	いただくことができました。	いただくことができました。	humble receiving (potential past)	[sound:0b8f2c7bb4ec.mp3]	module:02-n4 point:いたす complexity:standard source:dictionary-of-jp-grammar sense:keigo-alternatives
I can humbly view.	拝見する	はいけんすることができます。	拝見することができます。	humble viewing (potential)	[sound:c7faac12e174.mp3]	module:02-n4 point:いたす complexity:intro frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
I was able to say.	申し上げる	もうしあげられました。	申し上げられました。	humble speaking (potential past)	[sound:0acb73974494.mp3]	module:02-n4 point:いたす complexity:intro frequency:top1k source:dictionary-of-jp-grammar sense:keigo-alternatives
I know (humble respect).	存じている	ぞんじております。	存じております。	humble knowing (respect)	[sound:a903ddbc31df.mp3]	module:02-n4 point:いたす complexity:intro source:dictionary-of-jp-grammar sense:keigo-alternatives
I humbly request.	伺う	うかがわせていただく。	伺わせていただく。	humble visiting (bare)	[sound:e538484fcbf7.mp3]	module:02-n4 point:いたす complexity:intro source:dictionary-of-jp-grammar sense:keigo-alternatives
I can do.	いたす	いたすことができます。	いたすことができます。	humble doing (potential)	[sound:46095f1c382a.mp3]	module:02-n4 point:いたす complexity:intro source:dictionary-of-jp-grammar sense:keigo-alternatives
I humbly show you.	拝見申し上げる	はいけんもうしあげます。	拝見申し上げます。	double humble showing	[sound:48e9d4ee144b.mp3]	module:02-n4 point:いたす complexity:intro frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
I humbly accepted.	承る	うけたまわるさせていただきました。	承るさせていただきました。	humble accepting (permission past)	[sound:2001e0f5c665.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
I can give.	差し上げる	さしあげることができます。	差し上げることができます。	humble giving (potential)	[sound:5c3bc0af6b1f.mp3]	module:02-n4 point:いたす complexity:standard frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
I will humbly explain.	ご・いたす	ごせつめいいたします。	ご説明いたします。	humble explanation pattern	[sound:5c2e63f35586.mp3]	module:02-n4 point:いたす complexity:intro frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
I humbly report.	ご・申し上げる	ごほうこくもうしあげます。	ご報告申し上げます。	humble report pattern	[sound:c0c45a2eb952.mp3]	module:02-n4 point:いたす complexity:intro frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
I will humbly reply.	ご・いたす	ごへんとういたします。	ご返答いたします。	humble reply pattern	[sound:942fcde67391.mp3]	module:02-n4 point:いたす complexity:intro frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
I will humbly guide.	ご・させていただく	ごあんないさせていただきます。	ご案内させていただきます。	humble guiding pattern	[sound:a00439023405.mp3]	module:02-n4 point:いたす complexity:standard frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
I humbly infer.	拝察する	はいさついたします。	拝察いたします。	humble inferring	[sound:68a9fc6d536b.mp3]	module:02-n4 point:いたす complexity:intro source:dictionary-of-jp-grammar sense:keigo-alternatives
I humbly pay respects.	拝礼申し上げる	はいれいもうしあげます。	拝礼申し上げます。	humble paying respects	[sound:0685ab51d466.mp3]	module:02-n4 point:いたす complexity:intro frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
I humbly agreed.	承諾させていただく	しょうだくさせていただきました。	承諾させていただきました。	humble agreement (permission)	[sound:afb0e1d102b9.mp3]	module:02-n4 point:いたす complexity:standard frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
I knew of you/it.	存じ上げる	ぞんじあげました。	存じ上げました。	humble respectful knowing (past)	[sound:f5a1cffef1e4.mp3]	module:02-n4 point:いたす complexity:intro frequency:top1k source:dictionary-of-jp-grammar sense:keigo-alternatives
I humbly wish to receive.	いただきたい	いただきたいとぞんじます。	いただきたいと存じます。	humble receiving (wish)	[sound:ebe19a15448a.mp3]	module:02-n4 point:いたす complexity:intro source:dictionary-of-jp-grammar sense:keigo-alternatives
The customer will wait.	お+stem+になる	おきゃくさんがおまちになります。	お客さんがお待ちになります。	sonkei お+V+になる	[sound:3c44f8995a61.mp3]	module:02-n4 point:いたす complexity:standard frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
The doctor will make medicine.	お+stem+になる	おくすりをおつくりになります。	お薬をお作りになります。	sonkei お+V+になる	[sound:d2f5b200e49e.mp3]	module:02-n4 point:いたす complexity:intro frequency:low source:dictionary-of-jp-grammar sense:keigo-alternatives
Please read (honorific).	お+stem+になる	およみになってください。	お読みになってください。	sonkei お+V+になる	[sound:00e79b05bdcd.mp3]	module:02-n4 point:いたす complexity:intro frequency:top10k source:dictionary-of-jp-grammar sense:keigo-alternatives
He/she went home.	お+stem+になる	おかえりになりました。	お帰りになりました。	sonkei お+V+になる	[sound:b5816470b7c4.mp3]	module:02-n4 point:いたす complexity:intro frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
Did you see?	ご+stem+になる	ごらんになりましたか。	ご覧になりましたか。	sonkei ご+V+になる	[sound:9b96ef0ef77e.mp3]	module:02-n4 point:いたす complexity:intro source:dictionary-of-jp-grammar sense:keigo-alternatives
He/she will explain.	ご+stem+になる	ごせつめいになります。	ご説明になります。	sonkei ご+V+になる	[sound:897687b06dcc.mp3]	module:02-n4 point:いたす complexity:intro frequency:top5k source:dictionary-of-jp-grammar sense:keigo-alternatives
