#separator:tab
#html:true
#columns:JP	OptionA	OptionB	Answer	Why	Tip	Audio	Tags
#notetype:Contrast
#
#deck:Japanese Grammar (Strict)::02 - N4 Grammar::Contrast

我は彼を愛したり	僕は彼を愛した	modern form	古典形	古典 たり vs 現代 た	古典と現代の対比	[sound:27e4c7787cbf.mp3]	module:02-n4 point:はずだ complexity:intro frequency:low source:imabi jlpt:n4 source:shin-kanzen
するな	するな	modern form	古典形	古典 な禁止 vs 現代 な禁止	古典と現代の対比	[sound:3821b0ca69c5.mp3]	module:02-n4 point:はずだ complexity:intro source:imabi jlpt:n4 source:shin-kanzen
ねばならぬ	しなければならない	modern form	古典形	古典 ぬ vs 現代 ない	古典と現代の対比	[sound:732a3eeb83d3.mp3]	module:02-n4 point:はずだ complexity:intro source:imabi jlpt:n4 source:shin-kanzen
未だ知らざり	まだ知らなかった	modern form	古典形	古典 ざり vs 現代 なかった	古典と現代の対比	[sound:ab43e9d5182a.mp3]	module:02-n4 point:はずだ complexity:intro frequency:low source:imabi jlpt:n4 source:shin-kanzen
此の事あり	この事がある	modern form	古典形	古典 あり vs 現代 ある	古典と現代の対比	[sound:7d49077da8dd.mp3]	module:02-n4 point:はずだ complexity:intro frequency:top5k source:imabi jlpt:n4 source:shin-kanzen
王たり	王である	modern form	古典形	古典 たり vs 現代 である	古典と現代の対比	[sound:fe345c7bf3d0.mp3]	module:02-n4 point:はずだ complexity:intro frequency:top10k source:imabi jlpt:n4 source:shin-kanzen
去らぬ	行かない	modern form	古典形	古典 ぬ vs 現代 ない	古典と現代の対比	[sound:7ed4633ef098.mp3]	module:02-n4 point:はずだ complexity:intro source:imabi jlpt:n4 source:shin-kanzen
見たり	見た	modern form	古典形	古典 たり vs 現代 た	古典と現代の対比	[sound:066ee4917305.mp3]	module:02-n4 point:はずだ complexity:intro source:imabi jlpt:n4 source:shin-kanzen
愛すべからず	愛すべきではない	modern form	古典形	古典 べからず vs 現代 べきではない	古典と現代の対比	[sound:d95ecd3f6288.mp3]	module:02-n4 point:はずだ complexity:intro frequency:top10k source:imabi jlpt:n4 source:shin-kanzen
知れたり	知れた	modern form	古典形	古典 たり vs 現代 た	古典と現代の対比	[sound:ac7980d7edf6.mp3]	module:02-n4 point:はずだ complexity:intro source:imabi jlpt:n4 source:shin-kanzen
人にあらず	人ではない	modern form	古典形	古典 あらず vs 現代 ではない	古典と現代の対比	[sound:01c7495a765b.mp3]	module:02-n4 point:はずだ complexity:intro frequency:top1k source:imabi jlpt:n4 source:shin-kanzen
言わぬ	言わない	modern form	古典形	古典 ぬ vs 現代 ない	古典と現代の対比	[sound:b2b0135dbf44.mp3]	module:02-n4 point:はずだ complexity:intro source:imabi jlpt:n4 source:shin-kanzen
来るべし	来るはずだ	modern form	古典形	古典 べし vs 現代 はずだ	古典と現代の対比	[sound:4029f2000aba.mp3]	module:02-n4 point:はずだ complexity:intro frequency:top1k source:imabi jlpt:n4 source:shin-kanzen
されたり	された	modern form	古典形	古典 たり vs 現代 た	古典と現代の対比	[sound:6a9e2ab40377.mp3]	module:02-n4 point:はずだ complexity:intro source:imabi jlpt:n4 source:shin-kanzen
往かぬ	行かない	modern form	古典形	古典 ぬ vs 現代 ない	古典と現代の対比	[sound:99c28369086a.mp3]	module:02-n4 point:はずだ complexity:intro source:imabi jlpt:n4 source:shin-kanzen
為りたり	なった	modern form	古典形	古典 たり vs 現代 た	古典と現代の対比	[sound:3cbdfbef463c.mp3]	module:02-n4 point:はずだ complexity:intro frequency:top5k source:imabi jlpt:n4 source:shin-kanzen
知るぞ	知るのだ	modern form	古典形	古典 ぞ vs 現代 のだ	古典と現代の対比	[sound:5aace5cfd11f.mp3]	module:02-n4 point:はずだ complexity:intro frequency:top1k source:imabi jlpt:n4 source:shin-kanzen
無し	ない	modern form	古典形	古典 無し vs 現代 ない	古典と現代の対比	[sound:583066c0e658.mp3]	module:02-n4 point:はずだ complexity:intro frequency:top10k source:imabi jlpt:n4 source:shin-kanzen
果てぬ	果てない	modern form	古典形	古典 ぬ vs 現代 ない	古典と現代の対比	[sound:82192e8322ce.mp3]	module:02-n4 point:はずだ complexity:intro frequency:low source:imabi jlpt:n4 source:shin-kanzen
結びたり	結んだ	modern form	古典形	古典 たり vs 現代 た	古典と現代の対比	[sound:34a61d04139b.mp3]	module:02-n4 point:はずだ complexity:intro frequency:low source:imabi jlpt:n4 source:shin-kanzen
