#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::02 - N4 Grammar::Recognition

三時に起きます。	さんじにおきます。	I wake up at three o'clock.	time-point	Time + に + V	Specific time point	Exact time: hour/date/moment	time-duration を	[sound:ecbf446cb5ef.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro frequency:top1k source:curated-jpgram source:shin-kanzen
図書館で勉強します。	としょかんでべんきょうします。	I study at the library.	location-event	Loc + で + V-action	Location of action/event	Where action happens: 「で + verb」	location-existence に	[sound:184fbe1b42e0.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro frequency:top1k source:curated-jpgram source:shin-kanzen
鉛筆で書きます。	えんぴつでかきます。	I write with a pencil.	instrument	Tool + で + V	Instrument/means of action	By means of: tool/medium	purpose に	[sound:afe6380cd9ec.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro frequency:top1k source:curated-jpgram source:shin-kanzen
病気で休みます。	びょうきでやすみます。	I take time off due to illness.	reason-cause	Reason + で + V	Cause/reason for action	Why something happens	location-event で	[sound:2cde37f47f5c.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro frequency:top1k source:curated-jpgram source:shin-kanzen
五人で会議します。	ごにんでかいぎします。	We hold a meeting with five people.	group-composition	Number + で + group-V	Group composition/collaborative	Together in a group	location-event で	[sound:a5e5e3111ea4.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro frequency:top5k source:curated-jpgram source:shin-kanzen
京都へ行きます。	きょうとへいきます。	I go toward Kyoto.	direction-goal	Destination + へ + motion-V	Direction/destination of travel	Direction arrow: 「へ = →」	destination に	[sound:dbb89d1221e8.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro frequency:top10k source:curated-jpgram source:shin-kanzen
外へ出ます。	そとへでます。	I go outside.	direction-motion	Direction + へ + go-V	Direction of outward motion	Where motion points toward	destination に	[sound:c0e370345cca.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro frequency:top10k source:curated-jpgram source:shin-kanzen
彼女へ手紙を書きます。	かのじょへてがみをかきます。	I write a letter to my girlfriend.	recipient-direction	Person + へ + send-V	Recipient (motion-like sense)	Communication directed at person	indirect-object に	[sound:879a55703c20.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro frequency:top5k source:curated-jpgram source:shin-kanzen
未来へ進みます。	みらいへすすみます。	We advance toward the future.	abstract-direction	Abstract destination + へ	Abstract direction/orientation	へ works for literal & metaphorical	destination に	[sound:89d936ef4698.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro frequency:low source:curated-jpgram source:shin-kanzen
田中さんと話します。	たなかさんとはなします。	I talk with Tanaka.	companion	N + と + social-V	Companion/together with	Shared action: 「と + do together」	plural-listing や	[sound:e69e81cdee2c.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro frequency:top10k source:curated-jpgram source:shin-kanzen
先生と言いました。	せんせいといいました。	He said with the teacher / He said he's a teacher.	quotative-result	N + と + say/result-V	Result state / Quotative	Become X / State as X	comparison より	[sound:0764018f8c1f.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro frequency:top1k source:curated-jpgram source:shin-kanzen
雨だと思います。	あめだとおもいます。	I think it's rain.	quotative-thought	N/Pred + と + think-V	Quoted content of thought	Reported speech/thought	comparison より	[sound:8bf0d20ac656.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro frequency:top1k source:curated-jpgram source:shin-kanzen
日本語と英語を勉強します。	にほんごとえいごをべんきょうします。	I study Japanese and English.	exhaustive-listing	N + と + N + object	Exhaustive listing (two items)	Complete list: A and B (both)	partial-listing や	[sound:da9fadbbb08a.mp3]	module:02-n4 jlpt:n4 point:まで complexity:standard frequency:top10k source:curated-jpgram source:shin-kanzen
私も行きます。	わたしもいきます。	I also go / I go too.	inclusive-also	N + も + V	Inclusive/additive marker	X also: inclusive addition	exclusive-only だけ	[sound:a92aa6f133d2.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro frequency:top10k source:curated-jpgram source:shin-kanzen
猫も犬も好きです。	ねこもいぬもすきです。	I like both cats and dogs.	inclusive-both	N + も + N + も + Pred	Both... and... (inclusive)	Double も for emphasis	exclusive-only だけ	[sound:07465769240b.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro frequency:top1k source:curated-jpgram source:shin-kanzen
誰も来ません。	だれもきません。	Nobody comes / No one comes.	negative-universal	N + も + NEG	Universal negation	"も in negative = ""not even one"""	exclusive-only だけ	[sound:e540783b775a.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro frequency:top10k source:curated-jpgram source:shin-kanzen
五時も十時も遅いです。	ごじもじゅうじもおそいです。	Both 5 o'clock and 10 o'clock are late.	multiple-inclusion	N + も + N + も + Pred	Multiple inclusion/both examples	も appears multiple times	exclusive-only だけ	[sound:2cd30084b5db.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro frequency:top1k source:curated-jpgram source:shin-kanzen
東京から来ました。	とうきょうからきました。	I came from Tokyo.	origin-source	Origin + から + come-V	Origin/source point	Where from: 「から = from」	comparison より	[sound:5fd39e7195dc.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro frequency:top10k source:curated-jpgram source:shin-kanzen
十月から始まります。	じゅうがつからはじまります。	It starts from October.	starting-point	Time + から + begin-V	Starting point in time	Begin at point: 「から開始」	endpoint まで	[sound:f203f3eca22c.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro frequency:top10k source:curated-jpgram source:shin-kanzen
田中さんから聞きました。	たなかさんからききました。	I heard it from Tanaka.	information-source	Person + から + hear-V	Source of information	Who told you: 「から情報源」	comparison より	[sound:e7eb23a14d60.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro frequency:top10k source:curated-jpgram source:shin-kanzen
飲めないから行きません。	のめないからいきません。	Because I can't drink, I won't go.	reason-cause	Reason + から + result-V	Reason/cause clause	Why: 「から理由」	comparison より	[sound:8a51f56f5caf.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro frequency:top10k source:curated-jpgram source:shin-kanzen
東京まで行きます。	とうきょうまでいきます。	I go as far as Tokyo.	destination-limit	Destination + まで + motion-V	Destination/extent limit	Up to point: 「まで = until」	starting-point から	[sound:76b0003d364a.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro frequency:top10k source:curated-jpgram source:shin-kanzen
五月まで待ちます。	ごがつまでまちます。	I wait until May.	time-endpoint	Time + まで + duration-V	Time endpoint/deadline	Until a time point	starting-point から	[sound:1b9529268184.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro frequency:top5k source:curated-jpgram source:shin-kanzen
駅まで一時間かかります。	えきまでいちじかんかかります。	It takes one hour to the station.	distance-extent	Distance + まで + duration-V	Distance/spatial extent	How far: distance measured in まで	starting-point から	[sound:31b8cd1aa9b2.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro frequency:top10k source:curated-jpgram source:shin-kanzen
友達まで参加しました。	ともだちまでさんかしました。	Even friends participated.	inclusive-extent	N + まで + V	Inclusive extent/even	Even: 「まで含める」	starting-point から	[sound:5dff0a396b62.mp3]	module:02-n4 jlpt:n4 point:まで complexity:intro frequency:top10k source:curated-jpgram source:shin-kanzen
