#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::02 - N4 Grammar::Recognition

その問題が分かりました。	そのもんだいがわかりました。	I understood the problem.	understand-past	problem + understand past	understanding action	comprehension	分かりません	[sound:cef12e14b8a5.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top10k source:shin-kanzen
私は泳ぐことができます。	わたしはおよぐことができます。	I can swim.	ability-can	V + ことができます	ability/capability	skills	できません	[sound:a801c9d12653.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top1k source:shin-kanzen
彼女は中国語が話せます。	かのじょはちゅうごくごがはなせます。	She can speak Chinese.	ability-language	language + speak-can	language ability	languages	できません	[sound:903c66482ae9.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top10k source:shin-kanzen
子どもはまだ読めません。	こどもはまだよめません。	Child cannot read yet.	ability-negative	yet + cannot read	negative ability	development	できます	[sound:985fc2042168.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top5k source:shin-kanzen
私はそう思います。	わたしはそうおもいます。	I think so.	think-affirmative	A と思います	I believe/think	opinion	言います	[sound:042c95fc7acc.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top1k source:shin-kanzen
彼はそうではないと思います。	かれはそうではないとおもいます。	I think he is not like that.	think-negative	negative + と思います	thought negation	disagreement	言います	[sound:0c4e3a5741b2.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:standard frequency:top5k source:shin-kanzen
これは難しいと思いませんか？	これはむずかしいとおもいませんか。	Don't you think this is hard?	think-question	Clause + と思いますか (thought question)	questioning opinion	soliciting view	言います	[sound:1be24e7b3322.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:standard frequency:top1k source:shin-kanzen
先生は試験は大事だと言いました。	せんせいはしけんはたいせつだといいました。	Teacher said test is important.	say-past	A + と言いました	reported speech past	teaching	思います	[sound:cf82e81e7650.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:standard frequency:top5k source:shin-kanzen
みんなは同じことを言っています。	みんなはおなじことをいっています。	Everyone is saying the same thing.	say-current	same + say continuous	ongoing saying	group speech	思います	[sound:ea7864276575.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:standard frequency:top1k source:shin-kanzen
明日は出かけるつもりです。	あしたはでかけるつもりです。	I plan to go out tomorrow.	intention-plan	V(dict) + つもりです	intention/plan	future action	予定ではない	[sound:fc2b236d19f2.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:standard frequency:top1k source:shin-kanzen
この週末は勉強するつもりです。	このしゅうまつはべんきょうするつもりです。	This weekend I intend to study.	intention-weekend	weekend + study intention	study plan	academics	予定ではない	[sound:73ad5b659cd5.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:standard frequency:top10k source:shin-kanzen
来年日本に行く予定です。	らいねんにほんにいくよていです。	I have a plan to go to Japan next year.	plan-travel	next year + travel plan	travel plans	destinations	つもりではない	[sound:60c58079964b.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top10k source:shin-kanzen
飛行機の予約は何時ですか？	ひこうきのよやくはなんじですか。	What time is the plane reservation?	plan-booking	flight + booking	scheduling	travel	つもり	[sound:78525a557a4f.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:standard frequency:top5k source:shin-kanzen
会議は午後予定しています。	かいぎはごごよていしています。	Meeting is scheduled for afternoon.	plan-meeting	meeting + afternoon schedule	scheduled events	work	つもり	[sound:17553cdc8009.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:standard frequency:top5k source:shin-kanzen
泳ぐことができます。	およぐことができます。	I can swim.	ability-ことができる	V + ことができる	basic ability	skills	できません	[sound:46d4af93c357.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top1k source:shin-kanzen
読むことができません。	よむことができません。	I cannot read.	ability-neg-ことができる	V + ことができません	inability	negation	できます	[sound:477fe842e1af.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top1k source:shin-kanzen
運転することができるようになった。	うんてんすることができるようになった。	I became able to drive.	ability-become-ことができる	N + が + できるようになる (gain ability)	becoming capable	development	できない	[sound:1928f3a23695.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:standard frequency:top5k source:shin-kanzen
このソフトウェアは自動化することができます。	このそふとうぇあはじどうかすることができます。	This software can automate.	ability-software-ことができる	software + automate	capability	tech	できません	[sound:d1db957c8b20.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:standard frequency:top10k source:shin-kanzen
困ったときは相談することができます。	こまったときはそうだんすることができます。	When in trouble you can consult.	ability-consult-ことができる	trouble + consult + able	resource access	help	できません	[sound:d409ee6f3821.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:standard frequency:top5k source:shin-kanzen
ケーキを食べたいです。	けーきをたべたいです。	I want to eat cake.	desire-want	V(stem) + たい	desire/want	food	ほしい	[sound:14004e07bea7.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top5k source:shin-kanzen
新しい車が欲しいです。	あたらしいくるまがほしいです。	I want a new car.	desire-possessive	A が + ほしい	wanting object	desires	たい	[sound:c7e01249e831.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top1k source:shin-kanzen
友達と遊びたいです。	ともだちとあそびたいです。	I want to play with friends.	desire-activity	V-masu + たい (desire to play)	activity desire	social	ほしい	[sound:b70f7775f01d.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top5k source:shin-kanzen
もっと お金がほしいです。	もっとおかねがほしいです。	I want more money.	desire-more	N + が + もっと + ほしい (want more of)	additional desire	economics	たい	[sound:bf7742f8810f.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top10k source:shin-kanzen
早く寝たいです。	はやくねたいです。	I want to sleep soon.	desire-sleep	V-masu + たい (desire to sleep)	bodily need	rest	ほしい	[sound:031f32779be8.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro source:shin-kanzen
音楽を聴きながら走ります。	おんがくをききながらはしります。	Run while listening to music.	simultaneous-listen-run	V(stem) + ながら	simultaneous action	multitasking	だけ	[sound:86a16fd0eb11.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:standard frequency:top1k source:shin-kanzen
テレビを見ながら食べないでください。	てれびをみながらたべないでください。	Please don't eat while watching TV.	simultaneous-watch-eat	while + negative request	prohibition simultaneous	etiquette	だけ	[sound:8af949341001.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:standard frequency:top1k source:shin-kanzen
働きながら勉強しています。	はたらきながらべんきょうしています。	I am studying while working.	simultaneous-work-study	work + study simultaneous	dual activity	students	だけ	[sound:e566d18504b3.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:standard frequency:top10k source:shin-kanzen
一人で考えながら歩きました。	ひとりでかんがえながらあるきました。	Walked thinking alone.	simultaneous-think-walk	think + walk alone	reflective motion	solitary	だけ	[sound:c24b27bbfb70.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:standard frequency:top10k source:shin-kanzen
年を重ねながら成長します。	としをかさねながらせいちょうします。	Grow as you age.	simultaneous-age-grow	age passage + growth	life progression	development	だけ	[sound:6e36b3c1017a.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:standard frequency:top10k source:shin-kanzen
一緒に行きましょう。	いっしょにいきましょう。	Let's go together.	suggestion-lets	V + ましょう	let's/suggestion	group action	ません	[sound:951ccfb53e7d.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top10k source:shin-kanzen
何か食べませんか？	なにかたべませんか。	Won't you eat something?	suggestion-offer	V + ませんか	polite offer/invitation	food	ましょう	[sound:82c8f536ed95.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top10k source:shin-kanzen
一緒に勉強しましょう。	いっしょにべんきょうしましょう。	Let's study together.	suggestion-study	study + together suggestion	academic proposal	learning	ません	[sound:c78727e121fe.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top1k source:shin-kanzen
病院に行きませんか？	びょういんにいきませんか。	Won't you go to the hospital?	suggestion-hospital	hospital + invitation	health suggestion	care	ましょう	[sound:abe69d2d55d0.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top10k source:shin-kanzen
明日映画を見ましょう。	あしたえいがをみましょう。	Let's watch a movie tomorrow.	suggestion-movie	movie + tomorrow suggestion	entertainment	plans	ません	[sound:8899cd455747.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top1k source:shin-kanzen
誰がここにいますか？	だれがここにいますか。	Who is here?	question-who	誰 + か	who question	people	何	[sound:13ee0aaf818b.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top1k source:shin-kanzen
何を食べていますか？	なにをたべていますか。	What are you eating?	question-what	何 + を + か	what question	objects	誰	[sound:a5c6ea83b294.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top1k source:shin-kanzen
どこに住んでいますか？	どこにすんでいますか。	Where do you live?	question-where	どこ + に + か	where question	location	いつ	[sound:8a140e3fa381.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top10k source:shin-kanzen
いつ来ましたか？	いつきましたか。	When did you come?	question-when	いつ + か	when question	time	どこ	[sound:b60bad5161c6.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top10k source:shin-kanzen
どうして勉強するんですか？	どうしてべんきょうするんですか。	Why do you study?	question-why	どうして + か	why/reason question	motivation	何	[sound:cb5b8a876b15.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:standard frequency:top1k source:shin-kanzen
私は日本語が話せます。	わたしはにほんごがはなせます。	I can speak Japanese.	Group 1 potential -える	consonant-stem + える	Express ability	can speak	Particle: を→が	[sound:76f13a9e82dd.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top10k source:shin-kanzen
彼は3か国語が話せる。	かれはさんかこくごがはなせる。	He can speak three languages.	Group 1 potential -える	consonant-stem + える	State ability (plain)	can speak	Particle: を→が	[sound:bf44b3f9f299.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top10k source:shin-kanzen
この問題が解ける人はいますか。	このもんだいがとけるひとはいますか。	Is there anyone who can solve this problem?	Group 1 potential -える	consonant-stem + える	Inquire about ability	can solve	Particle: を→が	[sound:58f7900c7806.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:standard frequency:top10k source:shin-kanzen
私たちは月に行くことはできない。でも、衛星から見ることはできる。	わたしたちはつきにいくことはできない。でも、えいせいからみることはできる。	We can't go to the moon, but we can see it from satellites.	Group 1 potential -える (negative)	consonant-stem + えない	Negative ability	can't go	Negative: -ない vs -られない	[sound:fcc50df7f8c1.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:advanced frequency:top10k source:shin-kanzen
私たちは日本料理を食べられます。	わたしたちはにほんりょうりをたべられます。	We can eat Japanese food.	Group 2 potential -られる	vowel-stem + られる	Express ability (formal)	can eat	Particle: を→が	[sound:4a51976faffd.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:standard frequency:top10k source:shin-kanzen
フランス語が話せる。	ふらんすごがはなせる。	Can speak French.	Group 2 potential -られる (contracted)	vowel-stem + られる → える	Contracted form (common speech)	can speak (contracted)	Note: ra-nuki form	[sound:599960105220.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top1k source:shin-kanzen
目が見えますか。	めがみえますか。	Can you see?	Group 2 potential -られる	vowel-stem + られる	Common ability inquiry	can see	Particle: を→が	[sound:609ce74acc6e.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top1k source:shin-kanzen
彼はマラソンを走ることができます。	かれはまらそんをはしることができます。	I can swim.	Ability with ことができる	V-plain + ことができる	Alternative to potential form	can swim	Form: verb-potential vs ことができる	[sound:196833231a6f.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:standard frequency:low source:shin-kanzen
彼は日本語を話せる。	かれはにほんごをはなせる。	He can speak Japanese.	Group 2 ra-nuki potential	え-stem + られる contracted to える	Colloquial contracted form	can speak (ra-nuki)	vs textbook -られる	[sound:30f6905339e4.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top10k source:shin-kanzen
水が飲めますか。	みずがのめますか。	Can you drink water?	Group 2 ra-nuki potential	vowel-stem + める (contracted)	Common colloquial	can drink (ra-nuki)	vs textbook -られる	[sound:cbf87b25c29d.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top1k source:shin-kanzen
彼女は英語を読めます。	かのじょはえいごをよめます。	She can read English.	Group 2 ra-nuki potential	え-stem + める	Colloquial speech	can read (contracted)	Note: textbook form is -られる	[sound:f5ded100ac7c.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top5k source:shin-kanzen
何ができますか。	なにができますか。	What can you do?	Irregular potential できる	する → できる	Ability with できる	can do / possible	Irregular form	[sound:640f98cf3a0c.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top1k source:shin-kanzen
彼はそれができる。	かれはそれができる。	He can do that.	Irregular potential できる	する → できる	Express ability	can do	Irregular form	[sound:6aa4a99438da.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top5k source:shin-kanzen
私たちはそれをすることができません。	わたしたちはそれをすることができません。	We can't do that.	できる + ことができる compound	する + ことができる	Alternative form with ことができる	can do / not possible	Double marking	[sound:e0ca6e5ec39f.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:standard frequency:top1k source:shin-kanzen
私は日本語を話せます。	わたしはにほんごをはなせます。	I can speak Japanese. (with を).	Potential particle を (object marked)	Direct object particle を	Less common; emphasis on object	can speak (with を particle)	Common: に vs を	[sound:f68a16b7e08c.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top10k source:shin-kanzen
彼は中国語が話せます。	かれはちゅうごくごがはなせます。	He can speak Chinese.	Potential particle が (standard)	Direct object → subject particle が	Standard; emphasizes ability	can speak (standard particle)	Common: が vs を	[sound:ec1808869ddd.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top10k source:shin-kanzen
私たちはこの歌が歌える。	わたしたちはこのうたがうたえる。	We can sing this song.	Potential particle が	Direct object → subject particle が	Standard with potential	can sing	Standard: 可能を表す時は が	[sound:c299b3c374e3.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top1k source:shin-kanzen
水が飲める。	みずがのめる。	Water is drinkable.	Potential as property	V-potential	Passive-like: X is able-to-be-done	can drink / drinkable	Use: ability vs passive	[sound:24839d37137e.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:intro frequency:top1k source:shin-kanzen
このジムではダンスクラスが受けられます。	このじむではだんすくらすがうけられます。	You can take dance classes at this gym.	Potential as access	V-potential られる	Accessibility/availability	can take	Use: availability	[sound:a93e8d07d772.mp3]	module:02-n4 jlpt:n4 point:ことができる complexity:standard frequency:top10k source:shin-kanzen
