#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::02 - N4 Grammar::Recognition

男なら黙ってろだぜ	おとこならだまってろだぜ	A man should stay quiet.	male assertive	V-plain + だ + ぜ (masculine casual: strong assertion)	rough male assertion	male attitude	vs よ	[sound:e5260674f1f4.mp3]	pos:sfp register:masculine module:02-n4 point:かしら complexity:intro frequency:top1k source:dictionary-of-jp-grammar jlpt:n4 source:shin-kanzen
俺が行くだぜ	おれがいくだぜ	I'll go, I'm telling you.	male determination	V-plain + だ + ぜ (masculine casual: strong assertion)	male emphatic intent	male confidence	vs よ	[sound:db2482e2ac32.mp3]	pos:sfp register:masculine module:02-n4 point:かしら complexity:intro frequency:low source:dictionary-of-jp-grammar jlpt:n4 source:shin-kanzen
そんなわけねーだぜ	そんなわけねーだぜ	No way, buddy.	male rejection	V-plain + だ + ぜ (masculine casual: strong assertion)	emphatic male denial	rough refusal	vs よ	[sound:0af3d84f1c6f.mp3]	pos:sfp register:masculine module:02-n4 point:かしら complexity:intro source:dictionary-of-jp-grammar jlpt:n4 source:shin-kanzen
姉さん、素敵のよ	ねえさん、すてきのよ	Big sister, you're wonderful.	female admiration	V-plain/Adj + の + よ (feminine: assertion with insistence)	female emphatic expression	feminine warmth	vs よ	[sound:18843cd3c9ef.mp3]	pos:sfp register:feminine module:02-n4 point:かしら complexity:intro frequency:top10k source:dictionary-of-jp-grammar jlpt:n4 source:shin-kanzen
本当に好きなのよ	ほんとうにすきなのよ	I really do like it, you see.	female explanation	V-plain/Adj + の + よ (feminine: assertion with insistence)	female emphatic reason	feminine disclosure	vs ん	[sound:634efae4cf95.mp3]	pos:sfp register:feminine module:02-n4 point:かしら complexity:intro frequency:top1k source:dictionary-of-jp-grammar jlpt:n4 source:shin-kanzen
大変だったのよ	たいへんだったのよ	It was hard, you know.	female experience	V-plain/Adj + の + よ (feminine: assertion with insistence)	female personal story	feminine narrative	vs よ	[sound:d0bbe404c5cc.mp3]	pos:sfp register:feminine module:02-n4 point:かしら complexity:intro frequency:top1k source:dictionary-of-jp-grammar jlpt:n4 source:shin-kanzen
綺麗だわよ	きれいだわよ	It's beautiful, you know.	female assertion	Sentence + わよ (feminine: firm assertion with feminine register)	female emphasis	feminine aesthetic	vs わ	[sound:4b9533831580.mp3]	pos:sfp register:feminine module:02-n4 point:かしら complexity:intro frequency:top1k source:dictionary-of-jp-grammar jlpt:n4 source:shin-kanzen
いいわよ	いいわよ	It's fine.	female permission	Sentence + わよ (feminine: firm assertion with feminine register)	female casual acceptance	feminine consent	vs わ	[sound:a99b1b404bd2.mp3]	pos:sfp register:feminine module:02-n4 point:かしら complexity:intro source:dictionary-of-jp-grammar jlpt:n4 source:shin-kanzen
本当だわよ	ほんとうだわよ	It's true.	female affirmation	Sentence + わよ (feminine: firm assertion with feminine register)	female emphatic agreement	feminine confirmation	vs わ	[sound:89c85e2dfc7c.mp3]	pos:sfp register:feminine module:02-n4 point:かしら complexity:intro frequency:top1k source:dictionary-of-jp-grammar jlpt:n4 source:shin-kanzen
誰のことかしら	だれのことかしら	Whose are we talking about?	female questioning	V-plain / N + かしら (feminine: I wonder; uncertainty)	female rhetorical question	feminine curiosity	vs か	[sound:2cc950f02b01.mp3]	pos:sfp register:feminine module:02-n4 point:かしら complexity:intro frequency:top1k source:dictionary-of-jp-grammar jlpt:n4 source:shin-kanzen
どうしたのかしら	どうしたのかしら	I wonder what happened.	female speculation	V-plain / N + かしら (feminine: I wonder; uncertainty)	female musing aloud	feminine wondering	vs か	[sound:8e79ab7a290b.mp3]	pos:sfp register:feminine module:02-n4 point:かしら complexity:intro source:dictionary-of-jp-grammar jlpt:n4 source:shin-kanzen
本当にいいのかしら	ほんとうにいいのかしら	I wonder if it's really okay.	female uncertainty	V-plain / N + かしら (feminine: I wonder; uncertainty)	female self-questioning	feminine doubt	vs か	[sound:5586636d5c76.mp3]	pos:sfp register:feminine module:02-n4 point:かしら complexity:intro frequency:top1k source:dictionary-of-jp-grammar jlpt:n4 source:shin-kanzen
嬉しいわよね	うれしいわよね	I'm happy, aren't I?	female happiness	わよね	female combo: assertion+agreement	feminine joy	vs わよ	[sound:821da64531ab.mp3]	pos:sfp register:feminine module:02-n4 point:かしら complexity:intro frequency:top5k source:dictionary-of-jp-grammar jlpt:n4 source:shin-kanzen
大変だったわね	たいへんだったわね	It was tough, wasn't it?	female sympathy	Sentence + わね (feminine: soft assertion + empathy-seeking)	female shared experience	feminine bonding	vs ね	[sound:6d41d9f7a9c2.mp3]	pos:sfp register:feminine module:02-n4 point:かしら complexity:intro frequency:top1k source:dictionary-of-jp-grammar jlpt:n4 source:shin-kanzen
綺麗だったわね	きれいだったわね	It was pretty, wasn't it?	female memory	Sentence + わね (feminine: soft assertion + empathy-seeking)	female shared recollection	feminine nostalgia	vs ね	[sound:786c8a8f5f7b.mp3]	pos:sfp register:feminine module:02-n4 point:かしら complexity:intro frequency:top1k source:dictionary-of-jp-grammar jlpt:n4 source:shin-kanzen
今日は暑いわね	きょうはあついわね	It's hot today, isn't it?	female observation	Sentence + わね (feminine: soft assertion + empathy-seeking)	female shared weather remark	feminine conversational	vs ね	[sound:5adb01c894d2.mp3]	pos:sfp register:feminine module:02-n4 point:かしら complexity:intro frequency:top1k source:dictionary-of-jp-grammar jlpt:n4 source:shin-kanzen
お母さん、疲れたの？	おかあさん、つかれたの？	Mom, are you tired?	female questioning (rising)	の	female rising intonation question	intimate query	vs か	[sound:d462aa09b3a2.mp3]	pos:sfp register:feminine module:02-n4 point:かしら complexity:intro frequency:top10k source:dictionary-of-jp-grammar jlpt:n4 source:shin-kanzen
何してるの？	なにしてるの？	What are you doing?	female curious question	の	female inquisitive tone	intimate interest	vs か	[sound:e64306c293d0.mp3]	pos:sfp register:feminine module:02-n4 point:かしら complexity:intro frequency:top1k source:dictionary-of-jp-grammar jlpt:n4 source:shin-kanzen
知ってるの？	しってるの？	Do you know?	female surprised question	の	female questioning with surprise	intimate doubt	vs か	[sound:cda5040ed137.mp3]	pos:sfp register:feminine module:02-n4 point:かしら complexity:intro source:dictionary-of-jp-grammar jlpt:n4 source:shin-kanzen
好きなの？	すきなの？	Do you like it?	female preference query	の	female intimate asking	personal curiosity	vs か	[sound:5d338ccc34cd.mp3]	pos:sfp register:feminine module:02-n4 point:かしら complexity:intro frequency:top1k source:dictionary-of-jp-grammar jlpt:n4 source:shin-kanzen
子どもなのよ	こどもなのよ	It's because I'm a child.	female explanation	V-plain/Adj + の + よ (feminine: assertion with insistence)	female extended explanation	feminine reasoning	vs ん	[sound:0afec98c4cb0.mp3]	pos:sfp register:feminine module:02-n4 point:かしら complexity:intro frequency:top5k source:dictionary-of-jp-grammar jlpt:n4 source:shin-kanzen
お金がないのよ	おかねがないのよ	I don't have money, you see.	female problem disclosure	V-plain/Adj + の + よ (feminine: assertion with insistence)	female personal difficulty	feminine confession	vs ん	[sound:35ef77926de8.mp3]	pos:sfp register:feminine module:02-n4 point:かしら complexity:intro frequency:top10k source:dictionary-of-jp-grammar jlpt:n4 source:shin-kanzen
