#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::13 - L1 Interference::Recognition

彼女に花をあげました	かのじょにはなをあげました	I gave flowers to my girlfriend	contrast-derived	彼女に花をあげました	I gave flowers to my girlfriend	Giving to recipient	彼女に花をくれました vs 彼女に花をあげました	[sound:45dca3f07e8b.mp3]	module:13-l1 point:l1-givereceive-direction frequency:top5k complexity:intro confusable-with:彼女に花をくれました source:curated-jpgram
親戚がお金をくれました	しんせきがおかねをくれました	A relative gave me money	contrast-derived	親戚がお金をくれました	A relative gave me money	Receiving from relative	親戚がお金をあげました vs 親戚がお金をくれました	[sound:050924defa01.mp3]	module:13-l1 point:l1-givereceive-direction frequency:top10k complexity:intro confusable-with:親戚がお金をあげました source:curated-jpgram
祖母が着物をくれました	そぼがきものをくれました	My grandmother gave me a kimono	contrast-derived	祖母が着物をくれました	My grandmother gave me a kimono	Receiving from elder	祖母が着物をあげました vs 祖母が着物をくれました	[sound:e117c447c344.mp3]	module:13-l1 point:l1-givereceive-direction frequency:top5k complexity:intro confusable-with:祖母が着物をあげました source:curated-jpgram
ボーイフレンドがプレゼントをくれました	ぼーいふれんどがぷれぜんとをくれました	My boyfriend gave me a present	contrast-derived	ボーイフレンドがプレゼントをくれました	My boyfriend gave me a present	Receiving gift	ボーイフレンドがプレゼントをあげました vs ボーイフレンドがプレゼントをくれました	[sound:b16afb0f9a87.mp3]	module:13-l1 point:l1-givereceive-direction frequency:top10k complexity:standard confusable-with:ボーイフレンドがプレゼントをあげました source:curated-jpgram
妹にお金をあげました	いもうとにおかねをあげました	I gave money to my younger sister	contrast-derived	妹にお金をあげました	I gave money to my younger sister	Giving to family	妹にお金をくれました vs 妹にお金をあげました	[sound:6f5ba114d1e1.mp3]	module:13-l1 point:l1-givereceive-direction frequency:top10k complexity:intro confusable-with:妹にお金をくれました source:curated-jpgram
部長が報告書を直してくださいました	ぶちょうがほうこくしょをなおしてくださいました	The department head corrected the report for me	contrast-derived	部長が報告書を直してくださいました	The department head corrected the report for me	Receiving favor from superior	部長が報告書を直してあげました vs 部長が報告書を直してくださいました	[sound:a9d165bb4fd0.mp3]	module:13-l1 point:l1-givereceive-direction frequency:top10k complexity:standard confusable-with:部長が報告書を直してあげました source:curated-jpgram
新入社員に仕事を教えてあげました	しんにゅうしゃいんにしごとをおしえてあげました	I taught the new employee (favoring them)	contrast-derived	新入社員に仕事を教えてあげました	I taught the new employee (favoring them)	Giving instruction	新入社員に仕事を教えてくれました vs 新入社員に仕事を教えてあげました	[sound:26cc2b7a3c4b.mp3]	module:13-l1 point:l1-givereceive-direction frequency:low complexity:standard confusable-with:新入社員に仕事を教えてくれました source:curated-jpgram
お姉さんに借りました	おねえさんにかりました	I borrowed from my older sister	contrast-derived	お姉さんに借りました	I borrowed from my older sister	Receiving loan	お姉さんに借りてあげました vs お姉さんに借りました	[sound:e653e5615ef3.mp3]	module:13-l1 point:l1-givereceive-direction frequency:top10k complexity:intro confusable-with:お姉さんに借りてあげました source:curated-jpgram
田中さんにコンピュータを修理してもらいました。	たなかさんにこんぴゅーたをしゅうりしてもらいました	I had Tanaka repair my computer	contrast-derived	田中さんにコンピュータを修理してもらいました	I had Tanaka repair my computer	Receiving repair service	田中さんにコンピュータを修理してあげました vs 田中さんにコンピュータを修理してもらいました	[sound:0b8d61f1f354.mp3]	module:13-l1 point:l1-givereceive-direction frequency:top10k complexity:standard confusable-with:田中さんにコンピュータを修理してあげました source:curated-jpgram
先輩に運転を教えてもらいました	せんぱいにうんてんをおしえてもらいました	I got my senior to teach me to drive	contrast-derived	先輩に運転を教えてもらいました	I got my senior to teach me to drive	Receiving instruction	先輩に運転を教えてあげました vs 先輩に運転を教えてもらいました	[sound:c941fb8b563a.mp3]	module:13-l1 point:l1-givereceive-direction frequency:top10k complexity:standard confusable-with:先輩に運転を教えてあげました source:curated-jpgram
