#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::13 - L1 Interference::Recognition

山に登ります	やまにのぼります	I climb the mountain (goal)	Climbing target	対象 + に + 登る	に: time point marker — に marks specific time; L1 omits it when English drops 'on'	climbing TO/UP a peak	を (wrong: direct object)	[sound:75505711d02f.mp3]	module:13-l1 point:l1-particles-overlap frequency:top1k complexity:intro source:curated-jpgram
彼に従います	かれにしたがいます	I follow him (target of following)	Following target	人 + に + 従う	で: scope/domain — で marks the field/domain of activity; L1 interference	following a PERSON	を (wrong: direct object)	[sound:3f2bf9618c02.mp3]	module:13-l1 point:l1-particles-overlap frequency:top5k complexity:intro source:curated-jpgram
ペンで書きます	ぺんでかきます	I write with a pen (means)	Writing instrument	道具 + で + 動作	から: source/origin — から marks starting point; L1 'from'→から, but direction≠に	tool you USE	と (wrong: together with)	[sound:34e7bb1cb40f.mp3]	module:13-l1 point:l1-particles-overlap frequency:top1k complexity:intro source:curated-jpgram
友達と一緒に行きます	ともだちといっしょにいきます	I go together with my friend (companion)	Companion action	人 + と + 一緒に	まで: temporal endpoint — まで marks duration ceiling; L1 'until'→まで	doing WITH someone	で (wrong: tool/means)	[sound:b978021ba844.mp3]	module:13-l1 point:l1-particles-overlap frequency:top10k complexity:intro source:curated-jpgram
公園で遊びます	こうえんであそびます	I play in the park (action space)	Action environment	場所 + で + 動作	に: frequency base — に marks the basis for rates; L1 calque '3 times a day'	location where you PLAY	に (wrong: just being there)	[sound:5f7e400d4d2f.mp3]	module:13-l1 point:l1-particles-overlap frequency:top5k complexity:intro source:curated-jpgram
店に入ります	みせにはいります	I enter the shop (destination)	Entry destination	場所 + に + 入る	が: subject in subordinate — が in relative clauses; L1 uses 'who/which'	entering into a place	を (wrong: direct object)	[sound:3b03732fab08.mp3]	module:13-l1 point:l1-particles-overlap frequency:top1k complexity:intro source:curated-jpgram
家に帰ります	いえにかえります	I return home (destination)	Return destination	場所 + に + 帰る	に: passive agent — に marks who did it; L1 transfers 'by'→によって or に	returning TO home	へ (へ also works, に is standard)	[sound:05e97ee2be39.mp3]	module:13-l1 point:l1-particles-overlap frequency:top5k complexity:intro source:curated-jpgram
川で泳ぎます	かわでおよぎます	I swim in the river (action place)	Swimming location	場所 + で + 動作	を: caused-movement object — を with directional verbs; L1 uses 'from'→から	where you SWIM	に (wrong: static)	[sound:21b55b538a18.mp3]	module:13-l1 point:l1-particles-overlap frequency:top10k complexity:intro source:curated-jpgram
結婚式に出席します	けっこんしきにしゅっせきします	I attend the wedding (event target)	Event attendance	イベント + に + 出席	で: cause/reason — で marks cause in informal speech; L1 'because of'→ので/から	attending an EVENT	で (wrong: location of action)	[sound:6050f0f638c5.mp3]	module:13-l1 point:l1-particles-overlap frequency:top5k complexity:intro source:curated-jpgram
危険に気をつけます	きけんにきをつけます	I watch out for danger (target awareness)	Caution target	対象 + に + 気をつける	に: becoming target — に marks the state become; L1 'become'→になる	paying attention TO	で (wrong: action context)	[sound:b203792097ae.mp3]	module:13-l1 point:l1-particles-overlap frequency:top5k complexity:intro source:curated-jpgram
医者に診てもらいます	いしゃにみてもらいます	I get examined by the doctor (target person)	Professional target	人 + に + もらう	と: quotation particle — と marks quoted speech; L1 calque 'that'→と	receiving from a PERSON	で (wrong: tool/means)	[sound:2a7ca7290536.mp3]	module:13-l1 point:l1-particles-overlap frequency:top1k complexity:intro source:curated-jpgram
質問に答えます	しつもんにこたえます	I answer the question (target)	Question target	質問 + に + 答える	に: purpose destination — に+V-infinitive marks going to do; L1 'to do'→ために	answering a QUESTION	で (wrong: action means)	[sound:3dc169b72d5d.mp3]	module:13-l1 point:l1-particles-overlap frequency:top5k complexity:intro source:curated-jpgram
雨に濡れました	あめにぬれました	I got wet from the rain (cause)	Rain cause	原因 + に + 濡れる	が: potential object — が with potential; L1 uses を for potential objects too	wetted BY rain	で (wrong: location)	[sound:935f7fc3dde7.mp3]	module:13-l1 point:l1-particles-overlap frequency:top1k complexity:intro source:curated-jpgram
机の上に本があります	つくえのうえにほんがあります	There is a book on the desk (location)	Surface location	場所 + に + ある	で: material/ingredient — で marks what something is made of; L1 'from'→で/から	where something EXISTS	で (wrong: action)	[sound:67d2d1a735fa.mp3]	module:13-l1 point:l1-particles-overlap frequency:top1k complexity:intro source:curated-jpgram
日本語を勉強します	にほんごをべんきょうします	I study Japanese (direct object)	Study object	対象 + を + 勉強	に: contact point — に marks the surface contact; L1 interference from 'on'→に/で	studying a LANGUAGE	に (wrong: direction)	[sound:a8ac45b1d6fe.mp3]	module:13-l1 point:l1-particles-overlap frequency:top10k complexity:intro source:curated-jpgram
ボタンを押します	ぼたんをおします	I push the button (direct object)	Object manipulation	対象 + を + 押す	を: emotional domain — を marks the content of emotion; L1 uses 'about'	pressing a BUTTON	に (wrong: target location)	[sound:d75ff621463d.mp3]	module:13-l1 point:l1-particles-overlap frequency:top1k complexity:intro source:curated-jpgram
言葉を忘れました	ことばをわすれました	I forgot the word (direct object)	Forgetting target	対象 + を + 忘れる	から: passive source — から marks where passive action originated	forgetting a WORD	に (wrong: indirect)	[sound:e5dec3ef9301.mp3]	module:13-l1 point:l1-particles-overlap frequency:top1k complexity:intro source:curated-jpgram
駅を出ました	えきをでました	I left the station (departed from)	Departure location	場所 + を + 出る	に: changed-state target — に with change verbs; L1 'to'→に	exiting FROM a place	に (wrong: destination)	[sound:0a8098f27ddd.mp3]	module:13-l1 point:l1-particles-overlap frequency:top10k complexity:intro source:curated-jpgram
日本に住んでいます	にほんにすんでいます	I am living in Japan (residence)	Residential location	場所 + に + 住む(ている)	が: intransitive subject — が for natural phenomena; L1 treats as transitive object	where you LIVE (state)	で (wrong: action)	[sound:82ff0fd4da6b.mp3]	module:13-l1 point:l1-particles-overlap frequency:top10k complexity:intro source:curated-jpgram
