#separator:tab
#html:true
#columns:JP	OptionA	OptionB	Answer	Why	Tip	Audio	Tags
#notetype:Contrast
#deck:Japanese Grammar::02 - N4 Grammar::Contrast
#
走るなら、疲れます。	なら	ば	なら	なら = presupposition: given running (topic), tired result	Topic = running → tired (not hypothetical)	[sound:80ed6cb674ac.mp3]	module:02-n4 jlpt:n4 point:conditional complexity:intro confusable-with:ば frequency:top10k source:shin-kanzen
実は冬になると、雪が降ります。	になる	になれば	になる	と = automatic seasonal consequence	When winter arrives (automatic), snow falls	[sound:25cd496fc00c.mp3]	module:02-n4 jlpt:n4 point:conditional complexity:standard confusable-with:になれば frequency:top10k source:shin-kanzen
冬になれば、雪が降ります。	になれ	になると	になれ	ば = hypothetical seasonal condition	If winter were to occur (hypothetical), snow would fall	[sound:499798039832.mp3]	module:02-n4 jlpt:n4 point:conditional complexity:intro confusable-with:になると frequency:top1k source:shin-kanzen
病気だったら、病院に行ってください。	ったら	なら	ったら	たら = if in specific instance you're sick, go	Specific scenario: if you got sick, hospital	[sound:c727de5e5dc5.mp3]	module:02-n4 jlpt:n4 point:conditional complexity:standard confusable-with:なら frequency:top1k source:shin-kanzen
実は病気なら、病院に行ってください。	らば	なら	なら	なら = presupposition: given you're sick (topic), hospital	Topic = illness → hospital (stated as given)	[sound:ccb364351b6d.mp3]	module:02-n4 jlpt:n4 point:conditional complexity:standard confusable-with:らば frequency:top10k source:shin-kanzen
実は角を曲がったら、駅が見えます。	たら	た	たら	たら = narrative temporal shift	When you turn corner (past tense narrative), station visible	[sound:a2db8ac120f4.mp3]	module:02-n4 jlpt:n4 point:conditional complexity:standard confusable-with:た frequency:top10k source:shin-kanzen
角を曲がると、駅が見えます。	た	たら	と	と = automatic discovery upon turning	Turning corner reveals: station appears	[sound:8d517966499c.mp3]	module:02-n4 jlpt:n4 point:conditional complexity:standard frequency:top1k source:shin-kanzen
京都に行くなら、清水寺は外せません。	なら	ば	なら	なら = presupposition topic-conditional	Given trip to Kyoto (topic), Kiyomizu essential	[sound:1b725805f766.mp3]	module:02-n4 jlpt:n4 point:conditional complexity:standard confusable-with:ば frequency:top5k source:shin-kanzen
毎日読書すれば、語彙が増えます。	ば	たら	ば	ば = generic positive consequence	If you read daily (hypothetical), vocabulary grows	[sound:a8ea7d1e44f8.mp3]	module:02-n4 jlpt:n4 point:conditional complexity:standard confusable-with:たら frequency:low source:shin-kanzen
冷蔵庫を開けたら、牛乳がありました。	たら	たら	たら	たら = past narrative discovery	When opened fridge (past narrative), milk was there	[sound:ec9408e7e7f5.mp3]	module:02-n4 jlpt:n4 point:conditional complexity:standard confusable-with:たら frequency:top1k source:shin-kanzen
春になると、花が咲きます。	になる	になれば	になる	と = automatic seasonal phenomenon	When spring arrives (automatic), flowers bloom	[sound:2ca502f474de.mp3]	module:02-n4 jlpt:n4 point:conditional complexity:intro confusable-with:になれば frequency:top1k source:shin-kanzen
友達に会ったら、誘ってください。	たら	たら	たら	たら = if scenario you meet friend, invite	Meeting a friend (condition): invite them	[sound:81d7ed9118f0.mp3]	module:02-n4 jlpt:n4 point:conditional complexity:standard confusable-with:たら frequency:top1k source:shin-kanzen
実は値段が安ければ、買うかもしれません。	れば	たら	れば	ば = generic hypothetical tendency	If price were low (hypothetical), might buy	[sound:2fe4c15e748b.mp3]	module:02-n4 jlpt:n4 point:conditional complexity:standard confusable-with:たら frequency:top10k source:shin-kanzen
忙しい人なら、休憩が大切です。	ら	なら	なら	なら = presupposition about busy people	Given busy person (topic), breaks are essential	[sound:40466cf5d1fd.mp3]	module:02-n4 jlpt:n4 point:conditional complexity:standard confusable-with:ら frequency:top10k source:shin-kanzen
