#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::02 - N4 Grammar::Recognition
先生が本を読まれました。	せんせいがほんをよまれました。	The teacher read a book (honorific form).	Honorific passive	V + れる	Respectful form	Respectful, not suffering	Compare real passive	[sound:b26ea2a5cd23.mp3]	module:02-n4 jlpt:n4 point:passive complexity:intro frequency:top1k source:shin-kanzen
社長が決めました。	しゃちょうがきめました。	The president decided.	Active voice	V + た	Direct action by subject	Clear agent	Passive: 決められました	[sound:1893e450da62.mp3]	module:02-n4 jlpt:n4 point:passive complexity:intro frequency:low source:shin-kanzen
会議が決められた。	かいぎがきめられた。	The meeting was scheduled.	True passive	V + られる	Something decided for you	By higher authority	Active: 彼が決めた	[sound:41da318592bf.mp3]	module:02-n4 jlpt:n4 point:passive complexity:intro frequency:low source:shin-kanzen
新しいルールが導入された。	あたらしいるーるがどうにゅうされた。	The new rule was introduced.	True passive	V + られる	Rule implemented	By system	By whom unimportant	[sound:6f374548b267.mp3]	module:02-n4 jlpt:n4 point:passive complexity:standard frequency:low source:shin-kanzen
私は先生から教えられました。	わたしはせんせいからおしえられました。	I was taught by the teacher.	True passive with から	から marks agent	Explicit passive	Who did it marked	Can also use に	[sound:1afcb4958262.mp3]	module:02-n4 jlpt:n4 point:passive complexity:standard frequency:top10k source:shin-kanzen
靴を隠された。	くつをかくされた。	My shoes were hidden by someone.	Adversative passive	N に V + られる	Unwanted action	Harm to subject	Negative nuance	[sound:8f9feeda712f.mp3]	module:02-n4 jlpt:n4 point:passive complexity:intro frequency:top1k source:shin-kanzen
部屋を散らかされた。	へやをちらかされた。	My room was messed up, which upset me.	Adversative passive	N に V + られる	Unwanted disorder	Troubles the subject	Not neutral	[sound:91c884b46079.mp3]	module:02-n4 jlpt:n4 point:passive complexity:intro frequency:top1k source:shin-kanzen
秘密を話されてしまった。	ひみつをはなされてしまった。	My secret was told by someone, regrettably.	Adversative passive with てしまった	V + られてしまう	Regrettable action	Loss of secret	Shows negative emotion	[sound:4fb8b872e01d.mp3]	module:02-n4 jlpt:n4 point:passive complexity:intro frequency:top10k source:shin-kanzen
大事な物を使われた。	だいじなものをつかわれた。	My important thing was used by someone.	Adversative passive	N に V + られる	Unwanted use	Affects negatively	Implies displeasure	[sound:8f3fabfb7838.mp3]	module:02-n4 jlpt:n4 point:passive complexity:intro frequency:top5k source:shin-kanzen
計画を変えられてしまった。	けいかくをかえられてしまった。	My plan was changed by someone against my will.	Adversative passive with てしまった	V + られてしまう	Unwanted change	Changed despite wishes	Shows frustration	[sound:9c07fe709635.mp3]	module:02-n4 jlpt:n4 point:passive complexity:standard frequency:top5k source:shin-kanzen
窓が開けられた。	まどがひらけられた。	The window was opened by someone.	Passive of transitive 開ける	Transitive V + られる	Agent opened it	Change from agent view	Intransitive: 窓が開いた	[sound:5c2b17d013be.mp3]	module:02-n4 jlpt:n4 point:passive complexity:intro frequency:top1k source:shin-kanzen
窓が開いた。	まどがひらいた。	The window opened by itself.	Intransitive verb	Intransitive V	Natural opening	No agent	Compare passive: 開けられた	[sound:7e82e2be53bd.mp3]	module:02-n4 jlpt:n4 point:passive complexity:intro frequency:top1k source:shin-kanzen
ドアが閉められている。	どあがしめられている。	The door is being kept closed.	Passive of transitive 閉める	Transitive V + られている	Kept closed	State of being shut	Intransitive: ドアが閉まる	[sound:252b8e34342b.mp3]	module:02-n4 jlpt:n4 point:passive complexity:intro frequency:top1k source:shin-kanzen
ドアが自動で閉まる。	どあがじどうでしまる。	The door closes automatically.	Intransitive verb	Intransitive V	Self-closing	No external agent	Active: 誰かがドアを閉める	[sound:94ccb4c25e6a.mp3]	module:02-n4 jlpt:n4 point:passive complexity:intro frequency:top10k source:shin-kanzen
手紙が破かれた。	てがみがはかれた。	The letter was torn.	Passive of transitive 破く	Transitive V + られる	Someone tore it	Clear passive	Intransitive: 手紙が破ける	[sound:2bbf434cfe48.mp3]	module:02-n4 jlpt:n4 point:passive complexity:intro frequency:top1k source:shin-kanzen
法律が廃止された。	ほうりつがはいしされた。	The law was abolished.	True passive form	V + られる	System action	Law removed	Polite: 廃止されました	[sound:4a840ad0f7c5.mp3]	module:02-n4 jlpt:n4 point:passive complexity:intro frequency:low source:shin-kanzen
記事がテレビで放送された。	きじがてれびでほうそうされた。	The article was broadcast on television.	True passive form	V + られる	Media action	Content shared	Polite: 放送されました	[sound:6b14c5ec658f.mp3]	module:02-n4 jlpt:n4 point:passive complexity:standard frequency:top10k source:shin-kanzen
計画が批判された。	けいかくがひはんされた。	The plan was criticized.	True passive form	V + られる	Negative action	Plan opposed	Adversative nuance	[sound:6810eb99635b.mp3]	module:02-n4 jlpt:n4 point:passive complexity:intro frequency:top10k source:shin-kanzen
建物が取り壊された。	たてものがとりこわされた。	The building was demolished.	True passive form	V + られる	Destructive action	Structure removed	Irreversible action	[sound:c1ec6441b12e.mp3]	module:02-n4 jlpt:n4 point:passive complexity:intro frequency:top1k source:shin-kanzen
書類が紛失された。	しょるいがふんしつされた。	The documents were lost.	True passive form	V + られる	Unintended consequence	Papers missing	Adverse passive	[sound:f0f093c8031c.mp3]	module:02-n4 jlpt:n4 point:passive complexity:intro frequency:low source:shin-kanzen
会議が延期された。	かいぎがえんきされた。	The meeting was postponed.	True passive form	V + られる	Schedule change	Meeting delayed	Polite: 延期されました	[sound:dfbad920f955.mp3]	module:02-n4 jlpt:n4 point:passive complexity:intro frequency:top10k source:shin-kanzen
プロジェクトが承認された。	ぷろじぇくとがしょうにんされた。	The project was approved.	True passive form	V + られる	Authority decision	Project accepted	Positive passive	[sound:fa8d33d7c2dd.mp3]	module:02-n4 jlpt:n4 point:passive complexity:standard frequency:top10k source:shin-kanzen
学生たちに教えられた。	がくせいたちにおしえられた。	I was taught by the students.	True passive with に	に marks agent	Learning from juniors	Unexpected teacher	Ironic passive	[sound:ad9b98967dc9.mp3]	module:02-n4 jlpt:n4 point:passive complexity:intro frequency:top10k source:shin-kanzen
結果が知らされた。	けっかがしらされた。	The result was informed to me.	True passive form	V + られる	Information sharing	Result communicated	Polite: 知らされました	[sound:de2765fd2ce6.mp3]	module:02-n4 jlpt:n4 point:passive complexity:intro frequency:top10k source:shin-kanzen
チケットが完売された。	ちけっとがかんばいされた。	The tickets were sold out.	True passive form	V + られる	Market action	All sold	Polite: 完売されました	[sound:f8da147a128a.mp3]	module:02-n4 jlpt:n4 point:passive complexity:intro source:shin-kanzen
試験の日程が変更された。	しけんのにっていがへんこうされた。	The exam date was changed.	True passive form	V + られる	Schedule change	Date altered	Polite: 変更されました	[sound:2c91669af472.mp3]	module:02-n4 jlpt:n4 point:passive complexity:intro frequency:low source:shin-kanzen
