#separator:tab
#html:true
#columns:Audio	Transcript	Reading	EN	Hint	Tags
#notetype:Listening
#deck:Japanese Grammar::02 - N4::Listening
#

[sound:60c8ee40abc8.mp3]	彼は毎日報告書を書かされている。	かれはまいにちほうこくしょをかかされている。	He is forced to write reports every day.	Boss forces paperwork	module:02-n4 jlpt:n4 point:causative-passive complexity:standard frequency:top10k source:shin-kanzen
[sound:a414e16d6df0.mp3]	社員は家で待たされてしまった。	しゃいんはいえでまたされてしまった。	The employee was left waiting at home regrettably.	Kept waiting unfairly	module:02-n4 jlpt:n4 point:causative-passive complexity:standard frequency:top1k source:shin-kanzen
[sound:c08c3822caca.mp3]	患者は新薬を飲ませられた。	かんじゃはしんやくをのませられた。	The patient was forced to take the new medicine.	Forced to try drug	module:02-n4 jlpt:n4 point:causative-passive complexity:standard frequency:top10k source:shin-kanzen
[sound:b93a16a77505.mp3]	子どもに野菜を食べさせた。	こどもにやさいをたべさせた。	I made the child eat vegetables.	Parent forces child	module:02-n4 jlpt:n4 point:causative complexity:standard frequency:top5k source:shin-kanzen
[sound:2232aef2bf4e.mp3]	学生に宿題をさせている。	がくせいにしゅくだいをさせている。	I am making the students do homework.	Habitual forcing	module:02-n4 jlpt:n4 point:causative complexity:intro frequency:top1k source:shin-kanzen complexity:standard
[sound:e9ac4c82d4fc.mp3]	兵士に走らせた。	へいしにはしらせた。	The commander made the soldiers run.	Military order	module:02-n4 jlpt:n4 point:causative complexity:intro frequency:low source:shin-kanzen complexity:standard
[sound:d8727b5f0e21.mp3]	労働者に長時間働かせるな。	ろうどうしゃにちょうじかんはたらかせるな。	Do not make workers labor for long hours.	Warning command	module:02-n4 jlpt:n4 point:causative complexity:standard frequency:top10k source:shin-kanzen
[sound:d24755a1841d.mp3]	医者は患者に薬を飲ませた。	いしゃはかんじゃにくすりをのませた。	The doctor made the patient take medicine.	Medical context	module:02-n4 jlpt:n4 point:causative complexity:standard frequency:top10k source:shin-kanzen
[sound:298544c2b2b3.mp3]	子どもに好きなことをさせている。	こどもにすきなことをさせている。	I let my child do what they like.	Permission nuance	module:02-n4 jlpt:n4 point:causative complexity:standard frequency:top5k source:shin-kanzen
[sound:981db8f94da4.mp3]	学生に質問させてください。	がくせいにしつもんさせてください。	Please let the students ask questions.	Polite asking	module:02-n4 jlpt:n4 point:causative complexity:standard frequency:top1k source:shin-kanzen
[sound:9444e44981e7.mp3]	彼に自由に選ばせた。	かれにじゆうにえらばせた。	I let him choose freely.	Freedom emphasized	module:02-n4 jlpt:n4 point:causative complexity:intro frequency:top5k source:shin-kanzen complexity:standard
