#separator:tab
#html:true
#columns:JP	OptionA	OptionB	Answer	Why	Tip	Audio	Tags
#notetype:Contrast
#deck:Japanese Grammar::07 - Casual::Contrast
#
行ったの？	いったの	いったんですか	いったの	〜の？ is gentle inquiry (replacement).	Softer, more conversational.	[sound:da2c05e7bff0.mp3]	module:07-casual point:casual complexity:intro confusable-with:いったんですか
面倒くさい___。	し	から	し	〜し is casual reason listing.	Trailing justification in speech.	[sound:30a8a4c7b220.mp3]	module:07-casual point:casual complexity:intro confusable-with:から frequency:top10k
大丈夫___。	よ	です	よ	〜よ is casual assertion.	Emphatic tone in everyday speech.	[sound:64f11ec939a9.mp3]	module:07-casual point:casual complexity:intro confusable-with:です frequency:top1k
行く___。	よ	です	よ	〜よ is casual emphasis.	Informal commitment in conversation.	[sound:6b46d91141c9.mp3]	module:07-casual point:casual complexity:intro confusable-with:です frequency:top1k
何してん___？	の	ですか	の	〜の？ is gentle inquiry.	Natural casual questioning.	[sound:95038104f997.mp3]	module:07-casual point:casual complexity:intro confusable-with:ですか frequency:top1k
___？	ん	ですか	ん	〜ん？ is casual confirmation.	Quick check in conversation.	[sound:612f6299e08c.mp3]	module:07-casual point:casual complexity:intro confusable-with:ですか
来てくれた___。	わ	です	わ	〜わ is feminine assertion.	Female speech tendency.	[sound:452769db1db8.mp3]	module:07-casual point:casual complexity:intro confusable-with:です frequency:top10k
好き___。	よ	です	よ	〜よ is casual emphasis.	Emphatic and informal.	[sound:01c0374ef1ce.mp3]	module:07-casual point:casual complexity:intro confusable-with:です frequency:top1k
楽しかった___。	わ	です	わ	〜わ is feminine speech marker.	Female speech tendency.	[sound:e6c747308ea6.mp3]	module:07-casual point:casual complexity:intro confusable-with:です frequency:top10k
毎日走って行く。	ってく	ていく	ってく	〜ってく vs 〜ていく (replacement).	Natural contracted form.	[sound:625c4ea414bc.mp3]	module:07-casual point:casual complexity:intro confusable-with:ていく frequency:top1k
肉、全部食べ___。	ちゃった	てしまった	ちゃった	〜ちゃった is casual contraction.	Regretful completion in speech.	[sound:159e27d4f02d.mp3]	module:07-casual point:casual complexity:intro confusable-with:てしまった frequency:top1k
もう終わっ___。	ちゃった	てしまった	ちゃった	Casual contracted form.	Natural in conversation.	[sound:a538bba60528.mp3]	module:07-casual point:casual complexity:intro confusable-with:てしまった
雨が降___。	っちゃった	ってしまった	っちゃった	Casual contraction of unexpected event.	Natural progression of events.	[sound:8e54b51ef130.mp3]	module:07-casual point:casual complexity:intro confusable-with:ってしまった frequency:top1k
来たん___？	だ	です	だ	〜んだ is casual form.	Natural in conversation.	[sound:53107dca4d41.mp3]	module:07-casual point:casual complexity:intro confusable-with:です frequency:top10k
関西人___。	や	だ	や	〜や is Kansai form.	Regional variation.	[sound:8ea29121788c.mp3]	module:07-casual point:casual complexity:intro confusable-with:だ frequency:low
可愛い___。	やん	だ	やん	〜やん is Kansai assertion marker.	Kansai assertion marker.	[sound:5f4467e1d30f.mp3]	module:07-casual point:casual complexity:intro confusable-with:だ frequency:top1k
違う___。	やねん	じゃない	やねん	〜やねん is Kansai negation.	Regional negation style.	[sound:c8e347cae3ab.mp3]	module:07-casual point:casual complexity:intro confusable-with:じゃない frequency:top1k
めっちゃ好き___。	です	や	です	Casual Kansai uses bare form more.	Casual intensifier in Kansai.	[sound:59385ba2f2cc.mp3]	module:07-casual point:casual complexity:intro confusable-with:や frequency:top1k
何食べたん___？	の	んですか	の	〜の？ is gentle inquiry.	Soft questioning in speech.	[sound:a862f3f2755b.mp3]	module:07-casual point:casual complexity:intro confusable-with:んですか frequency:top1k
話さ___。	なきゃ	なければ	なきゃ	〜なきゃ is casual obligation form.	Natural contracted obligation.	[sound:30b90c760bee.mp3]	module:07-casual point:casual complexity:intro confusable-with:なければ frequency:top1k
