#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::00 - Foundation::Recognition

必ず	かならず	Always (heiban (0)).	Pitch-accent 0	heiban (0)	LHHH: 3-mora heiban — low start, rises at mora 2, stays high across moras 2-3			[sound:bde673b44384.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top5k source:curated-jpgram
床屋	とこや	Barbershop (heiban (0)).	Pitch-accent 0	heiban (0)	LHH: 2-mora heiban — low onset, rises at mora 2, stays high; no downstep			[sound:7f25a21ec2bf.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top5k source:curated-jpgram
姉	あね	Older sister (heiban (0)).	Pitch-accent 0	heiban (0)	LH: heiban (flat) — low on mora 1, high from mora 2; no downstep; most common			[sound:b1a3afebdb30.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
運動	うんどう	Exercise (heiban (0)).	Pitch-accent 0	heiban (0)	LHHH: 3-mora heiban — low start, rises at mora 2, stays high across moras 2-3			[sound:d5d3ea280b3f.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top5k source:curated-jpgram
止む	やむ	To cease (heiban (0)).	Pitch-accent 0	heiban (0)	LH: heiban (flat) — low on mora 1, high from mora 2; no downstep; most common			[sound:6f0fc75b07e6.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top5k source:curated-jpgram
浴びる	あびる	To dash over oneself (e.g. water) (heiban (0)).	Pitch-accent 0	heiban (0)	LHH: 2-mora heiban — low onset, rises at mora 2, stays high; no downstep			[sound:fb2046cced43.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
雨	あめ	Rain (atamadaka (1)).	Pitch-accent 1	atamadaka (1)	HL: atamadaka (head-high) — high on mora 1, drops immediately after; sharp fall		飴	[sound:8995b8979971.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
橋	はし	Bridge (heiban (0); odaka when followed by particle).	Pitch-accent 0	heiban (0)	LH↓: bridge is heiban in isolation but odaka with following particle — contrasts with 箸 (HL atamadaka)		箸 (HL) / 端 (LH→particle drop)	[sound:2e824838874a.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
箸	はし	Chopsticks (atamadaka (1)).	Pitch-accent 1	atamadaka (1)	HL: atamadaka (head-high) — high on mora 1, drops immediately after; sharp fall		橋	[sound:692fc057a2cc.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
会う	あう	To meet (atamadaka (1)).	Pitch-accent 1	atamadaka (1)	HL: atamadaka (head-high) — high on mora 1, drops immediately after; sharp fall			[sound:848921dea97e.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
青	あお	Blue (atamadaka (1)).	Pitch-accent 1	atamadaka (1)	HL: atamadaka (head-high) — high on mora 1, drops immediately after; sharp fall			[sound:845d1da87f89.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
赤	あか	Red (atamadaka (1)).	Pitch-accent 1	atamadaka (1)	HL: atamadaka (head-high) — high on mora 1, drops immediately after; sharp fall			[sound:72776ab68f81.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
秋	あき	Autumn (atamadaka (1)).	Pitch-accent 1	atamadaka (1)	HL: atamadaka (head-high) — high on mora 1, drops immediately after; sharp fall			[sound:8d8f4aeca850.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
朝	あさ	Morning (atamadaka (1)).	Pitch-accent 1	atamadaka (1)	HL: atamadaka (head-high) — high on mora 1, drops immediately after; sharp fall			[sound:695aad811ab9.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
意見	いけん	Opinion (atamadaka (1)).	Pitch-accent 1	atamadaka (1)	HLL: atamadaka (2-mora) — high initial mora, drops at mora 2, stays low			[sound:a18d39bb05c6.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top5k source:curated-jpgram
医学	いがく	Medicine (atamadaka (1)).	Pitch-accent 1	atamadaka (1)	HLL: atamadaka (2-mora) — high initial mora, drops at mora 2, stays low			[sound:ef710fe9eab5.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top5k source:curated-jpgram
折る	おる	To break (atamadaka (1)).	Pitch-accent 1	atamadaka (1)	HL: atamadaka (head-high) — high on mora 1, drops immediately after; sharp fall			[sound:34b78f606779.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top5k source:curated-jpgram
僕	ぼく	I / me (male, casual) (atamadaka (1)).	Pitch-accent 1	atamadaka (1)	HL: atamadaka (head-high) — high on mora 1, drops immediately after; sharp fall			[sound:d9b58894b25e.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top5k source:curated-jpgram
後	あと	Behind (atamadaka (1)).	Pitch-accent 1	atamadaka (1)	HL: atamadaka (head-high) — high on mora 1, drops immediately after; sharp fall			[sound:a1a8cfd1dec3.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
兄	あに	Older brother (atamadaka (1)).	Pitch-accent 1	atamadaka (1)	HL: atamadaka (head-high) — high on mora 1, drops immediately after; sharp fall			[sound:1b60f62fba6e.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
在る	ある	To be (atamadaka (1)).	Pitch-accent 1	atamadaka (1)	HL: atamadaka (head-high) — high on mora 1, drops immediately after; sharp fall			[sound:857265f4ac88.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
有る	ある	To be (atamadaka (1)).	Pitch-accent 1	atamadaka (1)	HL: atamadaka (head-high) — high on mora 1, drops immediately after; sharp fall			[sound:156efeaf0de7.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
郊外	こうがい	Suburb (atamadaka (1)).	Pitch-accent 1	atamadaka (1)	HLLL: atamadaka (3+) — high initial mora, drops immediately, stays low			[sound:768df1b2712e.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top5k source:curated-jpgram
点	てん	Dot / point (atamadaka (1)).	Pitch-accent 1	atamadaka (1)	HL: atamadaka (head-high) — high on mora 1, drops immediately after; sharp fall			[sound:1d59ea7cbbee.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top5k source:curated-jpgram
今度	こんど	This time (atamadaka (1)).	Pitch-accent 1	atamadaka (1)	HLL: atamadaka (2-mora) — high initial mora, drops at mora 2, stays low			[sound:0634ffc8add8.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top5k source:curated-jpgram
今	いま	Now (atamadaka (1)).	Pitch-accent 1	atamadaka (1)	HL: atamadaka (head-high) — high on mora 1, drops immediately after; sharp fall			[sound:d2130d70a08e.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
青い	あおい	Blue (nakadaka (2)).	Pitch-accent 2	nakadaka (2)	LHL: nakadaka pattern — rises to mora 2, drops after; downstep in the middle	middle-drop pattern		[sound:c6ae5797b9b3.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
盗む	ぬすむ	To steal (nakadaka (2)).	Pitch-accent 2	nakadaka (2)	LHL: nakadaka pattern — rises to mora 2, drops after; downstep in the middle	middle-drop pattern		[sound:9c123be3ddcb.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top5k source:curated-jpgram
生きる	いきる	To live (nakadaka (2)).	Pitch-accent 2	nakadaka (2)	LHL: nakadaka pattern — rises to mora 2, drops after; downstep in the middle	middle-drop pattern		[sound:37f4e3d32a37.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top5k source:curated-jpgram
苦い	にがい	Bitter (nakadaka (2)).	Pitch-accent 2	nakadaka (2)	LHL: nakadaka pattern — rises to mora 2, drops after; downstep in the middle	middle-drop pattern		[sound:6188849bbec2.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top5k source:curated-jpgram
朝御飯	あさごはん	Breakfast (nakadaka (3)).	Pitch-accent 3	nakadaka (3)	LHHLL: nakadaka (3) — rises at mora 2, stays through 3, drops at mora 4	middle-drop pattern		[sound:6d08b094b141.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
明後日	あさって	Day after tomorrow (nakadaka (2)).	Pitch-accent 2	nakadaka (2)	LHLL: nakadaka (2) — rises at mora 2, drops immediately after mora 2	middle-drop pattern		[sound:f8d01afc1ef8.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
暖かい	あたたかい	Warm (nakadaka (4)).	Pitch-accent 4	nakadaka (4)	LHHHL: nakadaka (4) — low, rises at 2, stays high through 4, drops after 4	middle-drop pattern		[sound:c141850f9e8a.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
新しい	あたらしい	New (nakadaka (4)).	Pitch-accent 4	nakadaka (4)	LHHHL: nakadaka (4) — low, rises at 2, stays high through 4, drops after 4	middle-drop pattern		[sound:7905abb96ea3.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
暑い	あつい	Hot (nakadaka (2)).	Pitch-accent 2	nakadaka (2)	LHL: nakadaka pattern — rises to mora 2, drops after; downstep in the middle	middle-drop pattern		[sound:2f7806f919a5.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
熱い	あつい	Hot (to the touch) (nakadaka (2)).	Pitch-accent 2	nakadaka (2)	LHL: nakadaka pattern — rises to mora 2, drops after; downstep in the middle	middle-drop pattern		[sound:51bcc9d34833.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
壊す	こわす	To break (nakadaka (2)).	Pitch-accent 2	nakadaka (2)	LHL: nakadaka pattern — rises to mora 2, drops after; downstep in the middle	middle-drop pattern		[sound:b2310d9143b9.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top5k source:curated-jpgram
怒る	いかる	To get angry (nakadaka (2)).	Pitch-accent 2	nakadaka (2)	LHL: nakadaka pattern — rises to mora 2, drops after; downstep in the middle	middle-drop pattern		[sound:44180d9e2486.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top5k source:curated-jpgram
運転手	うんてんしゅ	Driver (nakadaka (3)).	Pitch-accent 3	nakadaka (3)	LHHLL: nakadaka (3) — rises at mora 2, stays through 3, drops at mora 4	middle-drop pattern		[sound:7e2a65748ee9.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top5k source:curated-jpgram
柔らかい	やわらかい	Soft (nakadaka (4)).	Pitch-accent 4	nakadaka (4)	LHHHL: nakadaka (4) — low, rises at 2, stays high through 4, drops after 4	middle-drop pattern		[sound:14890280c401.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top5k source:curated-jpgram
歩く	あるく	To walk (nakadaka (2)).	Pitch-accent 2	nakadaka (2)	LHL: nakadaka pattern — rises to mora 2, drops after; downstep in the middle	middle-drop pattern		[sound:661cf28cf5e9.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
忙しい	いそがしい	Busy (nakadaka (4)).	Pitch-accent 4	nakadaka (4)	LHHHL: nakadaka (4) — low, rises at 2, stays high through 4, drops after 4	middle-drop pattern		[sound:03f65015f9e6.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
痛い	いたい	Painful (nakadaka (2)).	Pitch-accent 2	nakadaka (2)	LHL: nakadaka pattern — rises to mora 2, drops after; downstep in the middle	middle-drop pattern		[sound:2d7d31a9ab4e.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
失礼	しつれい	Discourtesy (nakadaka (2)).	Pitch-accent 2	nakadaka (2)	LHLL: nakadaka (2) — rises at mora 2, drops immediately after mora 2	middle-drop pattern		[sound:e7b05a197f63.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top5k source:curated-jpgram
一生懸命	いっしょうけんめい	Very hard (nakadaka (5)).	Pitch-accent 5	nakadaka (5)	LHHHHLLL: complex nakadaka — long rise phase then sustained drop after peak	middle-drop pattern		[sound:bb15e1db0fca.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top5k source:curated-jpgram
五つ	いつつ	Five (nakadaka (2)).	Pitch-accent 2	nakadaka (2)	LHL: nakadaka pattern — rises to mora 2, drops after; downstep in the middle	middle-drop pattern		[sound:c664873dbc35.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
花	はな	Flower (odaka).	Pitch-accent 2	odaka	LH→particle drop: odaka — rises to mora 2, stays high through final mora; downstep falls on the FOLLOWING particle (花が→hanaGA dips)	ends with drop	鼻	[sound:9be4611e164b.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
明日	あした	Tomorrow (odaka).	Pitch-accent 3	odaka	LHH→particle drop: 3-mora odaka — low onset, rises at 2, stays high to end; downstep falls on the FOLLOWING particle	ends with drop		[sound:762ffcba27ad.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
頭	あたま	Head (odaka).	Pitch-accent 3	odaka	LHH→particle drop: 3-mora odaka — low onset, rises at 2, stays high to end; downstep falls on the FOLLOWING particle	ends with drop		[sound:e349ae133850.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
表	おもて	Surface (odaka).	Pitch-accent 3	odaka	LHH→particle drop: 3-mora odaka — low onset, rises at 2, stays high to end; downstep falls on the FOLLOWING particle	ends with drop		[sound:6a954390e365.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top5k source:curated-jpgram
家	いえ	House (odaka).	Pitch-accent 2	odaka	LH→particle drop: odaka — rises to mora 2, stays high through final mora; downstep falls on the FOLLOWING particle (花が→hanaGA dips)	ends with drop		[sound:7de8177ce74b.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
正月	しょうがつ	New Year (esp. first three days) (odaka).	Pitch-accent 4	odaka	LHHH→particle drop: 4-mora odaka — low onset, rises at 2, stays high to end; downstep falls on the FOLLOWING particle	ends with drop		[sound:8d94d31e6e43.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top5k source:curated-jpgram
池	いけ	Pond (odaka).	Pitch-accent 2	odaka	LH→particle drop: odaka — rises to mora 2, stays high through final mora; downstep falls on the FOLLOWING particle (花が→hanaGA dips)	ends with drop		[sound:33dda9d445d7.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
一	いち	One (odaka).	Pitch-accent 2	odaka	LH→particle drop: odaka — rises to mora 2, stays high through final mora; downstep falls on the FOLLOWING particle (花が→hanaGA dips)	ends with drop		[sound:d274eee8a175.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
一日	いちじつ	One day (odaka).	Pitch-accent 4	odaka	LHHH→particle drop: 4-mora odaka — low onset, rises at 2, stays high to end; downstep falls on the FOLLOWING particle	ends with drop		[sound:d193f69c03f5.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
犬	いぬ	Dog (Canis (lupus) familiaris) (odaka).	Pitch-accent 2	odaka	LH→particle drop: odaka — rises to mora 2, stays high through final mora; downstep falls on the FOLLOWING particle (花が→hanaGA dips)	ends with drop		[sound:022dd77d5cf1.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
嫌	いや	Disliking (odaka).	Pitch-accent 2	odaka	LH→particle drop: odaka — rises to mora 2, stays high through final mora; downstep falls on the FOLLOWING particle (花が→hanaGA dips)	ends with drop		[sound:7b59b16db1db.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
色	いろ	Colour (odaka).	Pitch-accent 2	odaka	LH→particle drop: odaka — rises to mora 2, stays high through final mora; downstep falls on the FOLLOWING particle (花が→hanaGA dips)	ends with drop		[sound:1391f4a4c627.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
歌	うた	Song (odaka).	Pitch-accent 2	odaka	LH→particle drop: odaka — rises to mora 2, stays high through final mora; downstep falls on the FOLLOWING particle (花が→hanaGA dips)	ends with drop		[sound:3a3857bfa3f6.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
親	おや	Parent (odaka).	Pitch-accent 2	odaka	LH→particle drop: odaka — rises to mora 2, stays high through final mora; downstep falls on the FOLLOWING particle (花が→hanaGA dips)	ends with drop		[sound:2995b69f5a42.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top5k source:curated-jpgram
弟	おとうと	Younger brother (odaka).	Pitch-accent 2	odaka	LH→particle drop: odaka — rises to mora 2, stays high through final mora; downstep falls on the FOLLOWING particle (花が→hanaGA dips)	ends with drop		[sound:276330ed9702.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
建て	たて	Indicates storeys, structures, or materials used in a building (odaka).	Pitch-accent 2	odaka	LH→particle drop: odaka — rises to mora 2, stays high through final mora; downstep falls on the FOLLOWING particle (花が→hanaGA dips)	ends with drop		[sound:2545f47b51fd.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top5k source:curated-jpgram
鍵	かぎ	Key (odaka).	Pitch-accent 2	odaka	LH→particle drop: odaka — rises to mora 2, stays high through final mora; downstep falls on the FOLLOWING particle (花が→hanaGA dips)	ends with drop		[sound:287a06131f4d.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
力	ちから	Force (odaka).	Pitch-accent 3	odaka	LHH→particle drop: 3-mora odaka — low onset, rises at 2, stays high to end; downstep falls on the FOLLOWING particle	ends with drop		[sound:a81c2ab80e37.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top5k source:curated-jpgram
方	かた	Direction (odaka).	Pitch-accent 2	odaka	LH→particle drop: odaka — rises to mora 2, stays high through final mora; downstep falls on the FOLLOWING particle (花が→hanaGA dips)	ends with drop		[sound:2e9c5afd29ff.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
紙	かみ	Paper (odaka).	Pitch-accent 2	odaka	LH→particle drop: odaka — rises to mora 2, stays high through final mora; downstep falls on the FOLLOWING particle (花が→hanaGA dips)	ends with drop		[sound:c899fb51e356.mp3]	module:00-foundation jlpt:n5 point:pitch-accent-primer complexity:intro frequency:top1k source:curated-jpgram
