#separator:tab
#html:true
#columns:Prompt	Target	Reading	Sample	Why	Audio	Tags
#notetype:Production
#deck:Japanese Grammar::12 - Beyond N1::Production
#
Investment decisions entailing risk are necessary.	～を伴う	りすくをともなうとうしはんだんがひつようだ。	リスクを伴う投資判断が必要だ。	Inseparable element	[sound:03b60faf12dd.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
Materials distributed prior to the meeting.	～に先立って	かいぎにさきだって、しりょうをはいふする。	会議に先立って、資料を配布する。	Action preceding event	[sound:746bfd53f92f.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
It is inspected in light of standards.	～に照らして	こくさいきじゅんにてらしてけんさされる。	国際基準に照らして検査される。	Using standard as measure	[sound:0c3313900c14.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
Analysis proceeds based on theory.	～に依拠して	りろんにいきょしてぶんせきをすすめる。	理論に依拠して分析を進める。	Relying on theory	[sound:ae1c21605904.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
It is standard method adopted for calculation.	～として採用されている	けいさんほうほうとしてさいようされているひょうじゅんてきしゅほうである。	計算方法として採用されている標準的手法である。	Officially chosen	[sound:2b79c0121613.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
It is data measured under conditions.	条件の下で	じょうけんのしたでそくていされたでーたである。	条件の下で測定されたデータである。	Conditional measurement	[sound:8c2109247e44.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
Experiments conducted following protocol.	プロトコルに従って	ぷろとこるにしたがってじっけんがじっしされる。	プロトコルに従って実験が実施される。	Systematic procedure	[sound:c4aadcef99f7.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:top10k source:dictionary-of-jp-grammar
Estimated values calculated from relevant results.	当該の～に基づき	とうがいのぶんせきけっかにもとづき、すいていちがさんしゅつされる。	当該の分析結果に基づき、推定値が算出される。	Technical precision	[sound:2b9157f378d5.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
Prediction was made based on stated hypothesis.	～に基づいて	ぜんじゅつのかせつにもとづいて、よそくをおこなった。	前述の仮説に基づいて、予測をおこなった。	Hypothesis foundation	[sound:d301bd524260.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:top10k source:dictionary-of-jp-grammar
These numbers presented as statistical material are reliable.	～として提示される	とうけいしりょうとしてていじされるこれらのすうちはしんらいできる。	統計資料として提示されるこれらの数値は信頼できる。	Formatted data presentation	[sound:51444ddba320.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
Implementation proceeds taking system specs into account.	～を踏まえて	しすてむのしようをふまえて、じっそうをすすめる。	システムの仕様を踏まえて、実装を進める。	Specification-grounded action	[sound:b2d782fa7819.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
Analysis was performed in the form of comparison with control.	～の形で	たいしょうぐんとひかくするかたちで、ぶんせきをいった。	対照群と比較する形で、分析を行った。	Structured comparison	[sound:190fa6a6322f.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:top10k source:dictionary-of-jp-grammar
While maintaining strict adoption criteria, efficiency sought.	～を保ちながら	さいようきじゅんをげんかくにたもちながら、こうりつかをめざす。	採用基準を厳格に保ちながら、効率化を目指す。	Balancing standards and goals	[sound:f88f05bfd7b1.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
Using multivariate analysis, multiple factors examined.	～を用いて	たへんりょうかいせきをもちいて、ふくすうのよういんをけんとうする。	多変量解析を用いて、複数の要因を検討する。	Tool-based methodology	[sound:1e65adc298ef.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
Standardizing experimental conditions ensures result comparability.	～を統一して	じっけんじょうけんをとういつして、けっかのひかくかのうせいをかくほする。	実験条件を統一して、結果の比較可能性を確保する。	Uniform condition setting	[sound:811693379eb4.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
While taking existing literature into account, pursuing novelty.	～を踏まえながら	きぞんぶんけんのちけんをふまえながら、しんきせいをついきゅうする。	既存文献の知見を踏まえながら、新規性を追求する。	Balancing known and new	[sound:ea79754f717d.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
Accuracy verified by comparing theoretical and measured values.	～を照らし合わせて	りろんちとじっそくちをてらしあわせて、せいどをけんしょうする。	理論値と実測値を照らし合わせて、精度を検証する。	Comparative verification	[sound:c2359b166849.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
Estimation based on expected value, confidence interval calculated.	～に基づく	きたいちにもとづくすいていをおこない、しんらいくかんをさんしゅつした。	期待値に基づく推定を行い、信頼区間を算出した。	Probabilistic foundation	[sound:fc1817112187.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
Items to be treated as dependent variables clarified.	～として扱う	じゅうぞくへんすうとしてあつかうべきこうもくをめいかくにしておく。	従属変数として扱うべき項目を明確にしておく。	Variable role specification	[sound:3a3ce1fc8a0b.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
Analysis proceeds taking measurement error into account.	～を考慮した上で	そくていごさをこうりょしたうえで、ぶんせきをすすめる。	測定誤差を考慮した上で、分析を進める。	Factor acknowledgment	[sound:345fdbc33dfd.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
Results must be presented as significant difference.	～として提示される	けっかはゆういなさとしてていじされるひつようがある。	結果は有意な差として提示される必要がある。	Data formatting requirement	[sound:09af764690fb.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
While building on existing theory, new hypothesis proposed.	～を踏まえながら、	きぞんのりろんをふまえながら、あらたなかせつをたてた。	既存の理論を踏まえながら、新たな仮説を立てた。	Balanced innovation	[sound:33e80c22f339.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
Estimation performed after considering limitations.	～を踏まえた上で、	せいげんじょうけんをふまえたうえで、すいていをおこなう。	制限条件を踏まえた上で、推定を行う。	Constraint integration	[sound:9efc5cb5c488.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
Should introduce pilot program limited to target area.	～を限って、	たいしょうちいきをかぎって、しけんどうにゅうするべきである。	対象地域を限って、試験導入するべきである。	Restricted domain	[sound:35ef840f9885.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
Limited hour operation improved efficiency.	～を限った	じかんたいをかぎったえいぎょうでこうりつをあげた。	時間帯を限った営業で効率を上げた。	Hour-restricted operation	[sound:10f39db66ca2.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
Solution proposed that entails multiple issues.	～を伴う	ふくすうのもんだいをともなうかいけつさくがていあんされた。	複数の問題を伴う解決策が提案された。	Multi-faceted challenge	[sound:f79ef1a55669.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
Great cost is expected to accompany success.	～を伴うことが	せいこうにはおおきなこすとをともなうことがよそうされる。	成功には大きなコストを伴うことが予想される。	Price of success	[sound:dd7d7757bfa6.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
Before experiment start, approval must be obtained.	～に先立って、	じっけんかいしにさきだって、きょかをしゅとくするひつようがある。	実験開始に先立って、許可を取得する必要がある。	Pre-action requirement	[sound:5ffc13dd8c2e.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:top10k source:dictionary-of-jp-grammar
Inspection based on international standard is conducted.	～に照らした	こくさいきじゅんにてらしたけんさがじっしされる。	国際基準に照らした検査が実施される。	Benchmark measurement	[sound:86c388e0f81b.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
Analysis method determined relying on theoretical basis.	～に依拠して、	りろんてきこんきょにいきょして、ぶんせきほうほうをけっていした。	理論的根拠に依拠して、分析方法を決定した。	Principled approach	[sound:a97be0ce8d1c.mp3]	module:12-beyond-n1 jlpt:beyond point:technical-prose complexity:standard frequency:low source:dictionary-of-jp-grammar
