#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::11 - Classical::Recognition
業績、予想を上回る	ぎょうせき、よそうをうわまわる	Performance exceeds expectations.	verb chain	ニュース見出し	動詞＋結果	modern ～を上回った		[sound:b16d7f31efa5.mp3]	module:11-classical point:news-headline-grammar complexity:intro frequency:low source:imabi
首相、経済対策を指示	しゅしょう、けいざいたいさくをしじ	PM directs economic measures.	te-form	ニュース見出し	動詞目的語	modern ～を指示した		[sound:205d6ba06cff.mp3]	module:11-classical point:news-headline-grammar complexity:intro frequency:low source:imabi
原油、24ドル上昇	げんゆ、によんどるじょうしょう	Crude oil rises 24 dollars.	amount elevation	ニュース見出し	数字＋上昇	modern ～上昇した		[sound:942848b09ea3.mp3]	module:11-classical point:news-headline-grammar complexity:intro frequency:low source:imabi
救助隊が現地に出発	きゅうじょたいがげんちにしゅっぱつ	Rescue team departs for the site.	に direction	ニュース見出し	に＋方向	modern へ向かった		[sound:e9004091c7e0.mp3]	module:11-classical point:news-headline-grammar complexity:intro frequency:low source:imabi
日本、8強入りを決定	にっぽん、はちきょういりをけってい	Japan secures quarterfinal berth.	を goal object	ニュース見出し	を＋対象	modern ～を決めた		[sound:05090bfb556f.mp3]	module:11-classical point:news-headline-grammar complexity:intro frequency:low source:imabi
警察庁、注意喚起	けいさつちょう、ちゅういかんき	National Police Agency issues alert.	noun action	ニュース見出し	名詞＋行為	modern ～を行った		[sound:8ec746932646.mp3]	module:11-classical point:news-headline-grammar complexity:intro frequency:top5k source:imabi
国債が急騰	こくさいがきゅうとう	Government bonds surge.	が rise	ニュース見出し	が＋上昇	modern ～が上昇した		[sound:ef9fe17a6827.mp3]	module:11-classical point:news-headline-grammar complexity:intro frequency:top5k source:imabi
製造業、6ヶ月連続低下	せいぞうぎょう、ろくゖがつれんぞくていか	Manufacturing down six months straight.	number+duration	ニュース見出し	数字＋期間＋現象	modern ～が低下した		[sound:e50557df5c3d.mp3]	module:11-classical point:news-headline-grammar complexity:intro frequency:low source:imabi
今月の失業率、3年ぶり上昇	こんげつのしつぎょうりつ、さんねんぶりじょうしょう	Monthly unemployment rises for first time in 3 years.	duration+rise	ニュース見出し	期間+現象	modern ～が上昇した		[sound:e64f74f050a8.mp3]	module:11-classical point:news-headline-grammar complexity:standard frequency:low source:imabi
被害、1000万円相当	ひがい、せんまんえんそうとう	Damage estimated at 10 million yen.	amount estimate	ニュース見出し	金額+推定	modern ～と推定される		[sound:e035fee81b0d.mp3]	module:11-classical point:news-headline-grammar complexity:intro frequency:top10k source:imabi
石油、50ドル割れ	せきゆ、ごぜろどるわれ	Oil drops below $50.	price drop	ニュース見出し	価格+低下	modern ～を割った		[sound:9479804d8b0a.mp3]	module:11-classical point:news-headline-grammar complexity:intro frequency:top10k source:imabi
