#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::11 - Classical::Recognition
宇宙洪荒	うちゅうこうこう	the vast primordial cosmos	四字熟語	ことわざ四字	開闢前の世界	modern 混沌とした世界・太古		[sound:9c016e5c15d5.mp3]	module:11-classical point:proverbs-yojijukugo
東山再起	ひがしやまさいき	comeback from retirement	四字熟語	ことわざ四字	隠居から再び活躍	modern 引退から復帰・カムバック		[sound:f3cd1a1fd8d0.mp3]	module:11-classical point:proverbs-yojijukugo
画竜点睛	がりょうてんせい	adding eyes to painted dragon	四字熟語	ことわざ四字	最後の仕上げ・完成	modern 最後の大切な仕上げ・完成		[sound:491e933182eb.mp3]	module:11-classical point:proverbs-yojijukugo
百聞は一見に如かず	ひゃくぶんはいっけんにしかず	seeing once beats hearing a hundred times	ことわざ	ことわざ成句	自分で見ることが大切	modern 自分で見ることが最も確実		[sound:f93d25b775f1.mp3]	module:11-classical point:proverbs-yojijukugo
知識は力なり	ちしきはちからなり	knowledge is power	成句	ことわざ成句	学ぶことの大切さ	modern 学ぶことの重要性		[sound:a141df74d26c.mp3]	module:11-classical point:proverbs-yojijukugo
悪貨は良貨を駆逐する	あっかはりょうかをくちくする	bad money drives out good	成語	ことわざ経済	悪いものが良いものを淘汰	modern 劣ったものが優れたものを排除		[sound:42c41f79b23f.mp3]	module:11-classical point:proverbs-yojijukugo
塞翁が馬	さいおうがうま	blessing in disguise	四字熟語	ことわざ四字	人生の吉凶は不定	modern 人生何が幸いするか分からない		[sound:a34d35ca3e24.mp3]	module:11-classical point:proverbs-yojijukugo
老驥伏櫪	ろうきふくれき	old steed in the stable	四字熟語	ことわざ四字	老いてなお志を失わず	modern 年を取ってもなお志がある		[sound:f0763c416f1f.mp3]	module:11-classical point:proverbs-yojijukugo
春風秋雨	はるかぜあきさめ	spring breeze and autumn rain	四字熟語	ことわざ四字	自然の恵み・季節	modern 自然の恩恵・季節の移ろい		[sound:d65a06936ec1.mp3]	module:11-classical point:proverbs-yojijukugo
臨機応変	りんきおうへん	adapt to the situation	四字熟語	ことわざ四字	状況に合わせて対応	modern 状況に応じて柔軟に対応		[sound:4d480fa7ef51.mp3]	module:11-classical point:proverbs-yojijukugo
千里眼	せんりがん	far-seeing eye	四字熟語	ことわざ四字	遠く見通す力	modern 先見の明・遠い見通し		[sound:3f9d075c8e7c.mp3]	module:11-classical point:proverbs-yojijukugo
不易流行	ふえきりゅうこう	unchanging and changing	成語	ことわざ成句	不変と変化の両立	modern 不変と変化のバランス		[sound:0c82b558fccb.mp3]	module:11-classical point:proverbs-yojijukugo
傍若無人	ぼうじゃくぶじん	acting as if no one else exists	四字熟語	ことわざ四字	他人を顧みない態度	modern 横柄な態度・わがまま		[sound:bc13baeb5c75.mp3]	module:11-classical point:proverbs-yojijukugo
質実剛健	しつじつごうけん	simplicity and strength	四字熟語	ことわざ四字	質素で剛健な態度	modern 質素で健全な態度		[sound:d6ca3ec878bd.mp3]	module:11-classical point:proverbs-yojijukugo
光陰矢の如し	こういんやのごとし	time flies like an arrow	ことわざ	ことわざ成句	時間は早く経つ	modern 時間の経過は速い		[sound:da7043f627ac.mp3]	module:11-classical point:proverbs-yojijukugo
春宵一刻千金	しゅんしょういっこくせんきん	a spring night worth a thousand gold	ことわざ	ことわざ成句	春の夜は貴重である	modern 春夜の素晴らしさ		[sound:c82b0e6f653d.mp3]	module:11-classical point:proverbs-yojijukugo
門前成市	もんぜんせいし	streets crowd before the gate	四字熟語	ことわざ四字	栄えて多くの人が集まる	modern 繁栄して人気がある		[sound:9b812aa48ee4.mp3]	module:11-classical point:proverbs-yojijukugo
呉越同舟	ごえつどうしゅう	enemies in the same boat	四字熟語	ことわざ四字	敵同士が共存を余儀なくされる	modern 敵でも協力せざるを得ない		[sound:be45076a8e60.mp3]	module:11-classical point:proverbs-yojijukugo
我田引水	がでんいんすい	drawing water to one's field	四字熟語	ことわざ四字	自分の利益のみを追求	modern 自分の利益だけを求める		[sound:8d2de6d0de64.mp3]	module:11-classical point:proverbs-yojijukugo
白眉青眼	はくびせいがん	striking features	四字熟語	ことわざ四字	優れた人・才能	modern 優れた才能・傑出した人		[sound:3725ffba6da0.mp3]	module:11-classical point:proverbs-yojijukugo
牙城を落とす	がじょうをおとす	breach the fortress	成句	ことわざ成句	牙城を陥落させる	modern 堅い城塞を落とす		[sound:2569cfda0d2d.mp3]	module:11-classical point:proverbs-yojijukugo
