#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#
#deck:Japanese Grammar (Strict)::03 - N3 Grammar::Recognition

簡単なわけではない。	かんたんなわけではない。	It's not that it's easy.	Negating quality	な + わけではない	Deny attributed quality	Refuting simple explanation	のではない	[sound:cf32a1216b26.mp3]	module:03-n3 jlpt:n3 point:わけだ complexity:intro frequency:top5k source:shin-kanzen
好きなわけではない。	すきなわけではない。	It's not that I like it.	Negating emotion	な + わけではない	Deny assumed preference	Refuting emotional cause	のではない	[sound:3957c39da137.mp3]	module:03-n3 jlpt:n3 point:わけだ complexity:intro frequency:top1k source:shin-kanzen
嘘をついたわけではない。	うそをついたわけではない。	It's not that I lied.	Negating action	V(past) + わけではない	Deny having done X	Refuting accusation	のではない	[sound:c798f456ba73.mp3]	module:03-n3 jlpt:n3 point:わけだ complexity:intro frequency:top5k source:shin-kanzen
子供だからというわけではない。		It's not that it's [only] because [I'm a] child.	Negating reason	だから + というわけではない	Deny causation	Nuanced negation of cause	のではない	[sound:9f8dd3eaec10.mp3]	module:03-n3 jlpt:n3 point:わけだ complexity:intro frequency:top1k source:shin-kanzen
彼が賢いわけではない。	かれがかしこいわけではない。	It's not that he is wise.	Negating property	い + わけではない	Deny attributed intelligence	Refuting assumption	のではない	[sound:e40d72c8746a.mp3]	module:03-n3 jlpt:n3 point:わけだ complexity:intro frequency:top10k source:shin-kanzen
一人だったわけではない。	ひとりだったわけではない。	It's not that he was alone.	Negating state	N/Adj(past) + わけではない	Deny past condition	Refuting isolation claim	のではない	[sound:beb380fd28c5.mp3]	module:03-n3 jlpt:n3 point:わけだ complexity:intro frequency:top1k source:shin-kanzen
そんなことあるわけがない。	そんなことあるわけがない。	There's no way such a thing could exist.	Impossibility	V/Adj + わけがない	Assert strong impossibility	Categorical denial	ことはない (probably not)	[sound:d7ba331fdc55.mp3]	module:03-n3 jlpt:n3 point:わけだ complexity:standard source:shin-kanzen
君が知るわけがない。	きみがしるわけがない。	There's no way you could know.	Logical impossibility	V + わけがない	Deny knowledge is possible	You couldn't possibly know	ことはない	[sound:2a380babedc3.mp3]	module:03-n3 jlpt:n3 point:わけだ complexity:intro frequency:top5k source:shin-kanzen
彼が来るわけがない。	かれがくるわけがない。	There's no way he would come.	Asserting non-occurrence	V(pres) + わけがない	Impossible future event	He definitely won't come	ことはない	[sound:434fb21d1505.mp3]	module:03-n3 jlpt:n3 point:わけだ complexity:intro frequency:top5k source:shin-kanzen
完璧なわけがない。	かんぺきなわけがない。	It's impossible for it to be perfect.	Denying perfection	な + わけがない	Deny ideal state possible	Nothing is perfect	ことはない	[sound:3b53353aa77a.mp3]	module:03-n3 jlpt:n3 point:わけだ complexity:intro source:shin-kanzen
一日で終わるわけがない。	いちにちでおわるわけがない。	There's no way it would finish in one day.	Denying speed	V(pres) + わけがない	Deny quick completion	Too long to finish fast	ことはない	[sound:c7a907404b74.mp3]	module:03-n3 jlpt:n3 point:わけだ complexity:intro frequency:top1k source:shin-kanzen
彼女が忘れるわけがない。	かのじょがわすれるわけがない。	There's no way my girlfriend would forget.	Asserting memory	V(pres) + わけがない	Deny forgetting is possible	She must remember	ことはない	[sound:a2c0670fc058.mp3]	module:03-n3 jlpt:n3 point:わけだ complexity:intro frequency:top5k source:shin-kanzen
私が悪いわけがない。	わたしがわるいわけがない。	There's no way I'm in the wrong.	Denying fault	い + わけがない	Assert innocence	Blaming others	ことはない	[sound:dd4baa6da8fe.mp3]	module:03-n3 jlpt:n3 point:わけだ complexity:intro frequency:top1k source:shin-kanzen
そう簡単なわけがない。	そうかんたんなわけがない。	There's no way it's that simple.	Denying simplicity	な + わけがない	Assert complexity	More difficult than it seems	ことはない	[sound:a5e93455a866.mp3]	module:03-n3 jlpt:n3 point:わけだ complexity:intro frequency:top5k source:shin-kanzen
ここで失敗するわけにはいかない。	ここでしっぱいするわけにはいかない。	I can't very well fail here.	Prohibition of consequence	V + わけにはいかない	Can't afford to do X; obligatory avoidance	Situational obligation not to do	ては + いけない (stronger)	[sound:ca5296435028.mp3]	module:03-n3 jlpt:n3 point:わけだ complexity:standard frequency:top5k source:shin-kanzen
あきらめるわけにはいかない。	あきらめるわけにはいかない。	I can't afford to give up.	Rejection of option	V + わけにはいかない	Option impossible in context	Not an option here	ては + いけない	[sound:fb0d21790b9e.mp3]	module:03-n3 jlpt:n3 point:わけだ complexity:standard source:shin-kanzen
学校を休むわけにはいかない。	がっこうをやすむわけにはいかない。	I can't very well skip school.	Circumstantial impossibility	V + わけにはいかない	Social/practical prohibition	Not appropriate/possible here	ては + いけない	[sound:8039b48a75c3.mp3]	module:03-n3 jlpt:n3 point:わけだ complexity:standard frequency:top1k source:shin-kanzen
ここで寝るわけにはいかない。	ここでねるわけにはいかない。	I can't very well sleep here.	Contextual prohibition	V + わけにはいかない	Socially inappropriate action	Wrong time/place	ては + いけない	[sound:0ace70396842.mp3]	module:03-n3 jlpt:n3 point:わけだ complexity:standard frequency:top1k source:shin-kanzen
本当のことを言わないわけにはいかない。	ほんとうのことをいわないわけにはいかない。	I can't very well not tell the truth.	Obligatory action	V(neg) + わけにはいかない	Obligation to do; can't avoid	Duty-bound to do	ては + いけない	[sound:16a7067f8268.mp3]	module:03-n3 jlpt:n3 point:わけだ complexity:standard frequency:top1k source:shin-kanzen
約束を破るわけにはいかない。	やくそくをやぶるわけにはいかない。	I can't very well break my promise.	Moral obligation	V + わけにはいかない	Ethical necessity	Honor-bound	ては + いけない	[sound:0df05f62caee.mp3]	module:03-n3 jlpt:n3 point:わけだ complexity:standard frequency:top10k source:shin-kanzen
要するに、値段が高いというわけだ。	ようするに、ねだんがたかいというわけだ。	In short, it's because the price is high.	Clarifying conclusion	というわけだ	Restate as logical conclusion	In other words...	つまり (summarizing)	[sound:5da716fc7402.mp3]	module:03-n3 jlpt:n3 point:わけだ complexity:standard frequency:top10k source:shin-kanzen
仕事が多いというわけではなく、忙しいのだ。	しごとがおおいというわけではなく、いそがしいのだ。	It's not that there's a lot of work; rather, it's hectic.	Negating misunderstanding	というわけではなく	Deny misinterpretation via restatement	Correcting assumption	のではなく (contrast)	[sound:dcfeba927e52.mp3]	module:03-n3 jlpt:n3 point:わけだ complexity:standard frequency:top1k source:shin-kanzen
お金がないというわけだ。	おかねがないというわけだ。	So that's it—he has no money.	Explaining through restatement	というわけだ	Restate as reason	Thus explained	つまり	[sound:9580981f3558.mp3]	module:03-n3 jlpt:n3 point:わけだ complexity:standard frequency:top10k source:shin-kanzen
彼は得意というわけではない。	かれはとくいというわけではない。	It's not that he's particularly good at it.	Denying expertise	というわけではない	Refute implied ability	Not especially skilled	のではない	[sound:a1d712089324.mp3]	module:03-n3 jlpt:n3 point:わけだ complexity:standard frequency:top10k source:shin-kanzen
病気だからというわけだ。	びょうきだからというわけだ。	That's why—because he's ill.	Explaining via restatement	だから + というわけだ	Reason via restatement	The explanation is...	つまり	[sound:7238294f6ed4.mp3]	module:03-n3 jlpt:n3 point:わけだ complexity:advanced frequency:top1k source:shin-kanzen
