#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar (Strict)::03 - N3 Grammar::Recognition

弟子の言葉聞かまほし	でしのことばきかまほし	Want to hear disciple's words.	まほし desiderative	古典願望	～たい・～ほしい	modern ～たい		[sound:acba18a40de0.mp3]	module:03-n3 point:べき complexity:intro frequency:low source:imabi jlpt:n3 source:shin-kanzen
如何にしたりや	いかにしたりや	What has happened.	たり+や interrogative	古典疑問完了	～たのか	modern ～たのか		[sound:a348a2062377.mp3]	module:03-n3 point:べき complexity:intro frequency:top1k source:imabi jlpt:n3 source:shin-kanzen
此の如き者あり	このごときものあり	There exists such a person.	あり existence	古典存在	いる・ある	modern いる・ある		[sound:2ac11c012b62.mp3]	module:03-n3 point:べき complexity:intro frequency:top10k source:imabi jlpt:n3 source:shin-kanzen
我これを知れり	われこれをしれり	I know this.	れり perfective	古典完了	～た・～である	modern ～た・～である		[sound:23883d306a0d.mp3]	module:03-n3 point:べき complexity:intro frequency:low source:imabi jlpt:n3 source:shin-kanzen
遠からん未来に	とおからんみらいに	In the distant future.	ん volitional/future	古典未来推測	～だろう・～でしょう	modern ～だろう・～でしょう		[sound:0398c38f895c.mp3]	module:03-n3 point:べき complexity:intro frequency:top10k source:imabi jlpt:n3 source:shin-kanzen
人は皆死なん	にんはみなしなん	All people will die.	ん future	古典必然未来	～だろう	modern ～だろう		[sound:68ffa7ac9336.mp3]	module:03-n3 point:べき complexity:intro frequency:top10k source:imabi jlpt:n3 source:shin-kanzen
願わくば成功せん	ねがわくばせいこうせん	I wish it would succeed.	ん optative	古典願望	～ように	modern ～ように		[sound:73f2caf6a981.mp3]	module:03-n3 point:べき complexity:intro frequency:top10k source:imabi jlpt:n3 source:shin-kanzen
否定の言葉にはあらず	ひていのことばにはあらず	It is not words of negation.	あらず negation	古典存在否定	ない・ではない	modern ない・ではない		[sound:66880239c277.mp3]	module:03-n3 point:べき complexity:intro frequency:top10k source:imabi jlpt:n3 source:shin-kanzen
彼はむべなるかな	かれはむべなるかな	He is reasonable indeed.	むべなり reasonable	古典評価	～のは当然だ	modern ～のは当然だ		[sound:a3d8600ca2ee.mp3]	module:03-n3 point:べき complexity:intro frequency:top5k source:imabi jlpt:n3 source:shin-kanzen
惜しむべき人物なり	おしむべきじんぶつなり	A person to be regretted.	べき modal+なり	古典当為完了	～べき～である	modern ～べき～である		[sound:11d943dfceef.mp3]	module:03-n3 point:べき complexity:intro frequency:low source:imabi jlpt:n3 source:shin-kanzen
君も行かねばならぬ	くんもいかねばならぬ	You must also go.	ねばならぬ necessity	古典必然	～なければならない	modern ～なければならない		[sound:7def5d879fa4.mp3]	module:03-n3 point:べき complexity:intro frequency:top5k source:imabi jlpt:n3 source:shin-kanzen
死して後已む	ししてのちやむ	Cease only after death.	て+後 temporal	古典時間表現	～た後	modern ～した後		[sound:4930129eb4da.mp3]	module:03-n3 point:べき complexity:intro frequency:top10k source:imabi jlpt:n3 source:shin-kanzen
然くいえども	ぜんくいえども	Though so saying.	いえども concessive	古典譲歩	といっても・けれども	modern といっても・けれども		[sound:e32c7a83c002.mp3]	module:03-n3 point:べき complexity:intro source:imabi jlpt:n3 source:shin-kanzen
如く見える	ごとくみえる	Appears as if.	如く manner	古典様態	～のように・～ごとく	modern ～のように・～ごとく		[sound:d3e82e766081.mp3]	module:03-n3 point:べき complexity:intro frequency:top5k source:imabi jlpt:n3 source:shin-kanzen
言わずもがな	いわずもがな	Goes without saying.	ずもがな rhetorical	古典修辞否定	言わずとも明らか	modern 言うまでもなく		[sound:d18f09296243.mp3]	module:03-n3 point:べき complexity:intro source:imabi jlpt:n3 source:shin-kanzen
終に至りて	ついにいたりて	Finally reaching.	至りて reaching	古典到達	～に至る	modern ～に至る		[sound:5755390b7be1.mp3]	module:03-n3 point:べき complexity:intro source:imabi jlpt:n3 source:shin-kanzen
道を見失わん	みちをけんうしなわん	Will lose the way.	ん future	古典未来	～だろう・～でしょう	modern ～だろう・～でしょう		[sound:ca8d3555ef82.mp3]	module:03-n3 point:べき complexity:intro frequency:top1k source:imabi jlpt:n3 source:shin-kanzen
此の如きは稀なり	このごときはまれなり	Such things are rare.	稀 rare	古典述語形容詞	珍しい・まれだ	modern まれだ・珍しい		[sound:115ece647202.mp3]	module:03-n3 point:べき complexity:intro frequency:low source:imabi jlpt:n3 source:shin-kanzen
何も為さざりし	なにもなさざりし	Accomplished nothing.	ざりし neg past	古典過去否定完了	～なかった	modern ～なかった		[sound:83eb36f7fd24.mp3]	module:03-n3 point:べき complexity:intro frequency:top5k source:imabi jlpt:n3 source:shin-kanzen
すべき	すべきではありません	Should (strong obligation)	Obligation	動詞(原形) + べき	Strong duty	べき = you MUST (moral)	should (English weaker)	[sound:ef594bfb5311.mp3]	module:03-n3 point:べき complexity:intro source:curated-jpgram jlpt:n3 source:shin-kanzen
できます	できません	Can (ability)	Ability	動詞(て形) + できる	Ability to do	can = CAN DO (skill)	can (permission) / must	[sound:e382e8be9a15.mp3]	module:03-n3 point:べき complexity:intro source:curated-jpgram jlpt:n3 source:shin-kanzen
てもいいです	てはいけません	May (permission)	Permission	動詞(て形) + もいい	Permission granted	may = you MAY (allowed)	can / should	[sound:ca7e82a37528.mp3]	module:03-n3 point:べき complexity:intro source:curated-jpgram jlpt:n3 source:shin-kanzen
つもりです	予定です	Will (intention)	Future intention	動詞(辞書形) + つもり	Speaker's plan	will = I PLAN to	will (prediction) / must	[sound:8fb892cf517b.mp3]	module:03-n3 point:べき complexity:intro source:curated-jpgram jlpt:n3 source:shin-kanzen
なければなりません	なくてはいけません	Must (necessity)	Necessity	動詞(ない) + ければならない	Required action	must = HAVE TO	should / must	[sound:888e767b758b.mp3]	module:03-n3 point:べき complexity:intro source:curated-jpgram jlpt:n3 source:shin-kanzen
だろう	そうだ	Will (prediction)	Prediction/assumption	動詞(辞書形) + だろう	Likely outcome	will = probably WILL	will (intention)	[sound:aa758a018c0f.mp3]	module:03-n3 point:べき complexity:intro source:curated-jpgram jlpt:n3 source:shin-kanzen
かもしれません	かもしれない	Might (possibility)	Possibility	動詞(辞書形) + かもしれない	Uncertain future	might = MAYBE will	will / must	[sound:89f2b686561f.mp3]	module:03-n3 point:べき complexity:intro source:curated-jpgram jlpt:n3 source:shin-kanzen
ようにする	ようにしろ	Try to (effort/intention)	Deliberate action	動詞(辞書形) + ようにする	Trying action	try to = try hard	must / should	[sound:4249bdc7da22.mp3]	module:03-n3 point:べき complexity:intro source:curated-jpgram jlpt:n3 source:shin-kanzen
ことができます	ことができません	Can (ability/possibility)	Possibility	動詞(辞書形) + ことができる	Achievable action	can = is POSSIBLE	can (permission) / should	[sound:3ac812c0a1c1.mp3]	module:03-n3 point:べき complexity:intro source:curated-jpgram jlpt:n3 source:shin-kanzen
なくちゃ	なくちゃいけない	Have to (casual must)	Necessity	動詞(ない) + くちゃ	Casual obligation	gotta = HAVE TO (casual)	should / must	[sound:c4e716d30cdf.mp3]	module:03-n3 point:べき complexity:intro source:curated-jpgram jlpt:n3 source:shin-kanzen
ほうがいいです	ほうがいいではない	Better to (mild advice)	Advice	動詞(過去) + ほうがいい	Comparative suggestion	better to = better choice	should (stronger)	[sound:380eebe6a37e.mp3]	module:03-n3 point:べき complexity:intro source:curated-jpgram jlpt:n3 source:shin-kanzen
ようになります	ようにする	Come to / become able	Change of state	動詞(辞書形) + ようになる	Natural progression	come to = naturally happened	try to / will	[sound:6517ca6b16b4.mp3]	module:03-n3 point:べき complexity:intro source:curated-jpgram jlpt:n3 source:shin-kanzen
なさい	しなさい	Do (command)	Command	動詞(て形) + なさい	Authority command	do! = MUST (strong)	should / will	[sound:c7b1acd99447.mp3]	module:03-n3 point:べき complexity:intro source:curated-jpgram jlpt:n3 source:shin-kanzen
禁止です	禁止ではありません	Forbidden (strict)	Prohibition	動詞(て形) + はいけない	Absolute ban	must not = CANNOT (rule)	shouldn't / can't	[sound:33ad67878f15.mp3]	module:03-n3 point:べき frequency:top10k complexity:intro source:curated-jpgram jlpt:n3 source:shin-kanzen
ずにいられません	ずには	Cannot help but (compulsion)	Involuntary action	動詞(ない) + ずにいられない	Unable to avoid	can't but = helpless	must / can't	[sound:cf4a7a5d51d6.mp3]	module:03-n3 point:べき complexity:intro source:curated-jpgram jlpt:n3 source:shin-kanzen
らしい	らしくない	Apparently (hearsay)	Reported information	名詞 + らしい	Seemingly/apparently	apparently = heard it	will / must	[sound:ae05ce463286.mp3]	module:03-n3 point:べき complexity:intro source:curated-jpgram jlpt:n3 source:shin-kanzen
みたいです	みたいではない	Seems like (appearance)	Apparent state	名詞 + みたいです	Looks like	seems = looks like	is / probably	[sound:f0d941a47f45.mp3]	module:03-n3 point:べき complexity:intro source:curated-jpgram jlpt:n3 source:shin-kanzen
ために	ためではなく	In order to (purpose)	Intentional goal	動詞(辞書形) + ために	Purpose clause	to = PURPOSE (not result)	so that / must	[sound:090b46100aa3.mp3]	module:03-n3 point:べき complexity:intro source:curated-jpgram jlpt:n3 source:shin-kanzen
きっと	もしかして	Surely (certainty)	Strong prediction	きっと + 文	High confidence	surely = WILL (certain)	maybe / probably	[sound:ce5cc2bb34dd.mp3]	module:03-n3 point:べき complexity:intro source:curated-jpgram jlpt:n3 source:shin-kanzen
絶対に	ひょっとして	Definitely (absolute)	Absolute statement	絶対に + 動詞	No question	definitely = WILL (certain)	maybe / probably	[sound:0a87631ea342.mp3]	module:03-n3 point:べき frequency:top10k complexity:intro source:curated-jpgram jlpt:n3 source:shin-kanzen
しかない	しかないではない	No choice but (only way)	Only option	動詞(辞書形) + しかない	No alternative	only way = MUST	can / should	[sound:e2341280ae3b.mp3]	module:03-n3 point:べき complexity:intro source:curated-jpgram jlpt:n3 source:shin-kanzen
次第です	次第ではない	Depends on (conditional)	Condition-dependent	名詞 + 次第です	Condition-based	depends on = IF (condition)	will / is	[sound:54e672b8baab.mp3]	module:03-n3 point:べき frequency:top10k complexity:intro source:curated-jpgram jlpt:n3 source:shin-kanzen
ことになります	ことになります	End up -ing (result)	Inevitable outcome	動詞(辞書形) + ことになる	Unavoidable result	end up = unavoidable	will / must	[sound:b1963fc1782e.mp3]	module:03-n3 point:べき complexity:intro source:curated-jpgram jlpt:n3 source:shin-kanzen
ばかりではなく	ばかりではなく	Not only (extent)	Scope expansion	動詞(た) + ばかりではなく	Extends beyond	not only = INCLUDES	also / and	[sound:5b7cf683cec2.mp3]	module:03-n3 point:べき complexity:intro source:curated-jpgram jlpt:n3 source:shin-kanzen
ことはない	ことはないでしょう	There's no need to (optional)	Unnecessary	動詞(辞書形) + ことはない	Not required	no need = optional	don't have to / must not	[sound:92708a13727f.mp3]	module:03-n3 point:べき complexity:intro source:curated-jpgram jlpt:n3 source:shin-kanzen
