#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar (Strict)::03 - N3 Grammar::Recognition

無き	なき	Without/none.	無き negation	Classical Chinese-derived form (漢文訓読)	ない・いない	modern ない・いない		[sound:83d36a375657.mp3]	module:03-n3 point:つまり complexity:intro frequency:top10k source:imabi jlpt:n3 source:shin-kanzen
終に	ついに	Finally/at last.	終に temporal	Classical Chinese-derived form (漢文訓読)	ついに・結局	modern ついに・結局		[sound:94322a90733a.mp3]	module:03-n3 point:つまり complexity:intro source:imabi jlpt:n3 source:shin-kanzen
而して	しこうして	And thus/and then.	而して connector	Classical Chinese-derived form (漢文訓読)	そして・そこで	modern そして・そこで		[sound:d031ce71dcb1.mp3]	module:03-n3 point:つまり complexity:intro source:imabi jlpt:n3 source:shin-kanzen
固より	こより	Originally/from the first.	固より 原初性	Classical Chinese-derived adverb (漢文訓読 style discourse marker)	もともと・元々	modern もともと・元々		[sound:5cee074469ae.mp3]	module:03-n3 point:つまり complexity:intro source:imabi jlpt:n3 source:shin-kanzen
実に	じつに	Truly/indeed.	実に emphasis	Classical Chinese-derived form (漢文訓読)	実に・本当に	modern 実に・本当に		[sound:442348f24ab4.mp3]	module:03-n3 point:つまり complexity:intro frequency:top10k source:imabi jlpt:n3 source:shin-kanzen
何んぞ	なにんぞ	How/why.	何んぞ interrogative	Classical Chinese-derived question form (漢文訓読 style)	どうして・何で	modern どうして・何で		[sound:5bd67d734925.mp3]	module:03-n3 point:つまり complexity:intro frequency:top1k source:imabi jlpt:n3 source:shin-kanzen
寧ろ	むしろ	Rather/instead.	寧ろ preference	Classical Chinese-derived form (漢文訓読)	むしろ・どちらかといえば	modern むしろ・どちらかといえば		[sound:4e7fe4a8ba07.mp3]	module:03-n3 point:つまり complexity:intro frequency:top10k source:imabi jlpt:n3 source:shin-kanzen
以って	もって	By means of.	以って instrumental	Classical Chinese-derived form (漢文訓読)	で・により	modern で・により		[sound:36591ae32461.mp3]	module:03-n3 point:つまり complexity:intro source:imabi jlpt:n3 source:shin-kanzen
於いて	おいて	In/at.	於いて locative	Classical Chinese-derived form (漢文訓読)	で・に	modern で・に		[sound:d7703e81c9c3.mp3]	module:03-n3 point:つまり complexity:intro frequency:low source:imabi jlpt:n3 source:shin-kanzen
至る	いたる	Reach/arrive at.	至る arrival	Classical Chinese-derived form (漢文訓読)	～に至る	modern ～に至る		[sound:7179467455c9.mp3]	module:03-n3 point:つまり complexity:intro frequency:top10k source:imabi jlpt:n3 source:shin-kanzen
乃ち	のち	Namely/thus.	乃ち explanation	Classical Chinese-derived form (漢文訓読)	つまり・すなわち	modern つまり・すなわち		[sound:8a04b080aff7.mp3]	module:03-n3 point:つまり complexity:intro source:imabi jlpt:n3 source:shin-kanzen
未だ	いまだ	Still/yet.	未だ negative temporal	Classical Chinese-derived form (漢文訓読)	まだ・いまだ	modern まだ・いまだ		[sound:d22188ca43f4.mp3]	module:03-n3 point:つまり complexity:intro frequency:low source:imabi jlpt:n3 source:shin-kanzen
