#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::03 - N3 Grammar::Recognition

今日のテストは難しいどころか、不可能だ。	きょうのてすとはむずかしいどころか、ふかのうだ。	Today's test isn't just difficult; it's impossible.	どころか	adj + どころか + adj	どころか: expectation reversal — far from X; reality is the opposite	extreme	test	[sound:56e16d6693bc.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard frequency:top10k source:shin-kanzen
その光景には、心奪われてしまった。	そのこうけいには、こころうばわれてしまった。	I was completely captivated by that scene.	しまう	V-て + しまう	てしまう: completed with intensity — 心奪われてしまった = 'completely captivated'; てしまう marks thorough, often overwhelming completion	finality	emotion	[sound:c3155960403f.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard frequency:top10k source:shin-kanzen
彼の才能には、感心させられた。	かれのさいのうには、かんしんさせられた。	I was impressed by his talent.	させられた	noun + に + V-させられた	どころか: expectation reversal — far from X, in fact the opposite extreme	amazement	ability	[sound:766d907c6b3c.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard frequency:top10k source:shin-kanzen
この仕事は大変で、手に負えない。	このしごとはたいへんで、てにおえない。	This job is too much; I can't handle it.	えない	V + えない	どころか: reversal of stated intention — not X, can't even manage Y	overwhelm	work	[sound:dbcd827d096b.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard frequency:top1k source:shin-kanzen
その小説は面白くて、徹夜してしまった。	そのしょうせつはおもしろくて、てつやしてしまった。	The novel was so interesting I stayed up all night.	ってしまった	V-て + しまった	unintended result	consequence	reading	[sound:b34bb04d3777.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard frequency:top10k source:shin-kanzen
彼の話は面白くて、笑い止まらない。	かれのはなしはおもしろくて、わらいとまらない。	His story is so funny I can't stop laughing.	止まらない	V + 止まらない	continuous action	non-stop	humor	[sound:7856451f367d.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard frequency:top10k source:shin-kanzen
食べ物が美味しくて、止められない。	たべものがおいしくて、やめられない。	The food is so delicious I can't stop eating.	られない	V + られない	どころか: reversal of stated intention — not X, can't even manage Y	compulsion	food	[sound:0aa26292a663.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard frequency:low source:shin-kanzen
彼女の優しさに、思わず泣いてしまった。	かのじょのやさしさに、おもわずないてしまった。	I couldn't help but cry at her kindness.	思わず	adj + に + 思わず + verb	てしまう: completed-with-finality — here 心奪われてしまう = 'completely captivated'; てしまう marks thorough, often overwhelming completion	spontaneous	emotion	[sound:ba736ce0916d.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard frequency:top10k source:shin-kanzen
この景色は綺麗で、目を離せない。	このけしきはきれいで、めをはなせない。	This scenery is so beautiful I can't take my eyes off.	られない	V + られない	どころか: reversal of stated intention — not X, can't even manage Y	beauty	nature	[sound:a8fb19f3c7fa.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard frequency:top5k source:shin-kanzen
子どもの笑顔は可愛くて、たまらない。	こどものえがおはかわいくて、たまらない。	The child's smile is so cute I can't stand it.	たまらない	noun + は + adj + たまらない	てたまらない: unbearable intensity — state is so extreme it cannot be endured	adoration	children	[sound:3f781e1f4570.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard frequency:top10k source:shin-kanzen
仕事は忙しいどころか、大変だ。	しごとはいそがしいどころか、たいへんだ。	The work is not just busy; it's really hard.	どころか	adj + どころか + adj	どころか: expectation reversal — far from X; reality is the opposite	emphasis	labor	[sound:8ac122c0f375.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard frequency:top1k source:shin-kanzen
彼の意見はどころか、反対である。	かれのいけんはどころか、はんたいである。	Far from supporting him, I disagree.	どころか	verb + どころか + opposite	どころか: expectation reversal — far from X; reality is the opposite	negation	opinion	[sound:4c5265476a1e.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard frequency:top5k source:shin-kanzen
その話は信じられず、混乱してしまった。	そのはなしはしんじられず、こんらんしてしまった。	I couldn't believe the story and got confused.	しまった	V-て + しまった	てしまった: unintended completion — action finished in a surprising or troubling way; 混乱してしまった = ended up confused	consequence	confusion	[sound:69587606d36d.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard frequency:top10k source:shin-kanzen
友達や同僚を誘う。	ともだちやどうりょうをさそう。	formal listing	contrast-derived	Sentence-final や (Kansai: assertion, equivalent to よ)	formal listing	や = formal, とか = casual	や vs とか	[sound:c9c16affa77b.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:intro confusable-with:とか frequency:top10k source:shin-kanzen
コーヒーとか紅茶とか飲みたい。	こーひーとかこうちゃとかのみたい。	informal enumeration	contrast-derived	とか・とか	informal enumeration	とか = casual, や = formal	とか・とか vs や・や	[sound:6886f8cd38bc.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard confusable-with:や・や frequency:top1k source:shin-kanzen
走ったり歩いたりして運動する。	はしったりあるいたりしてうんどうする。	rhythm pattern	contrast-derived	たり・たり	rhythm pattern	たり = specific actions, やら = loose listing	たり・たり vs やら・やら	[sound:9258b40c54f5.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard confusable-with:やら・やら frequency:top5k source:shin-kanzen
彼は優秀どころか完璧だ。	かれはゆうしゅうどころかかんぺきだ。	escalation beyond degree	contrast-derived	N / V-plain + どころか (far from; on the contrary; let alone)	escalation beyond degree	どころか = exceeds, どころではない = can't afford	どころか vs どころではない	[sound:4fde2672dacb.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:intro confusable-with:どころではない frequency:top10k source:shin-kanzen
このご時世、遊んでいるどころではない。	このごじせい、あそんでいるどころではない。	can't afford to do	contrast-derived	どころではない	どころか + neg: not even X; denial + reversal emphasis	どころではない = impossible, どころか = escalation	どころではない vs どころか	[sound:ab179755a9e7.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard confusable-with:どころか frequency:top10k source:shin-kanzen
仕事ばかりか、プライベートも充実している。	しごとばかりか、ぷらいべーともじゅうじつしている。	informal not-only expansion	contrast-derived	ばかりか	ばかりか: additive expansion — not only work but also personal life thrives	ばかりか = casual, ばかりでなく = formal	ばかりか vs ばかりでなく	[sound:b1cf61d6343a.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard confusable-with:ばかりでなく frequency:low source:shin-kanzen
努力ばかりでなく、才能も必要だ。	どりょくばかりでなく、さいのうもひつようだ。	formal not-only expansion	contrast-derived	ばかりでなく	ばかりでなく: not-only framing — effort PLUS talent both required	ばかりでなく = formal, ばかりか = casual	ばかりでなく vs ばかりか	[sound:ca36137a26bd.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard confusable-with:ばかりか frequency:top10k source:shin-kanzen
疲れて眠くてしかたがない。	つかれてねむくてしかたがない。	irresistible helplessness	contrast-derived	てしかたがない	irresistible helplessness	しかたがない = forced, たまらない = intensity	てしかたがない vs てたまらない	[sound:f4f093f27411.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard confusable-with:てたまらない frequency:top10k source:shin-kanzen
その香りは良くてたまらない。	そのかおりはよくてたまらない。	unbearable sensation	contrast-derived	てたまらない	unbearable sensation	たまらない = intense, しかたがない = helpless	てたまらない vs てしかたがない	[sound:7414b95fe726.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard confusable-with:てしかたがない frequency:top10k source:shin-kanzen
子どもまでが笑った。	こどもまでがわらった。	inclusive extent even	contrast-derived	まで	まで: inclusive extreme marker — even children laughed; unexpected extent	まで = extent, ばかりか = expansion	まで vs ばかりか	[sound:09f462c54f40.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:intro confusable-with:ばかりか frequency:top5k source:shin-kanzen
先生さえ知らない問題まである。	せんせいさえしらないもんだいまである。	extreme extent	contrast-derived	まで	まで: inclusive extreme marker — even children laughed; unexpected extent	まで = extent inclusion, ばかりでなく = expansion	まで vs ばかりでなく	[sound:393bc1fadde6.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard confusable-with:ばかりでなく frequency:top1k source:shin-kanzen
彼の行動は信じられず、笑ってしようがない。	かれのこうどうはしんじられず、わらってしようがない。	helpless involuntary action	contrast-derived	てしようがない	てしようがない: overwhelming intensity — the feeling cannot be controlled	しようがない = can't help, ならない = must	てしようがない vs てならない	[sound:c5122f6fffe6.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard confusable-with:てならない frequency:top10k source:shin-kanzen
その映画は見ずにはいられず、見てならない。	そのえいがはみずにはいられず、みてならない。	compulsion to do	contrast-derived	てならない	ずにはいられない: irresistible compulsion — cannot stop oneself from doing X	ならない = must, しようがない = helpless	てならない vs てしようがない	[sound:9017105c57b9.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard confusable-with:てしようがない frequency:top1k source:shin-kanzen
学生やら会社員やら様々な人がいる。	がくせいやらかいしゃいんやらさまざまなにんがいる。	mixed group listing	contrast-derived	やら・やら	mixed group listing	やら = mixed, たり = specific alternation	やら・やら vs たり・たり	[sound:4025115a2174.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard confusable-with:たり・たり frequency:top10k source:shin-kanzen
子どもだの、ペットだのがいるから大変だ。	こどもだの、ぺっとだのがいるからたいへんだ。	listed burden	contrast-derived	だの・だの	listed burden	だの = burden connotation, とか = neutral	だの・だの vs とか・とか	[sound:36460db68392.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard confusable-with:とか・とか frequency:top5k source:shin-kanzen
彼が現れたなり、皆が静かになった。	かれがあらわれたなり、みながしずかになった。	as soon as temporal	contrast-derived	なり	as soon as temporal	なり = immediate, たり = alternation	なり vs たり	[sound:5448c4fd5f2f.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard confusable-with:たり frequency:top10k source:shin-kanzen
助けるどころか、邪魔をしている。	たすけるどころか、じゃまをしている。	opposite escalation	contrast-derived	N / V-plain + どころか (far from; on the contrary; let alone)	どころか: expectation reversal — far from X; reality is the opposite	どころか = contrary, ばかりか = addition	どころか vs ばかりか	[sound:f2c8395fcfc4.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard confusable-with:ばかりか frequency:top10k source:shin-kanzen
合格者はこの学校ばかりか、他大学も含む。	ごうかくしゃはこのがっこうばかりか、ただいがくもふくむ。	not-only inclusion	contrast-derived	ばかりか	ばかりか: additive expansion — not only work but also personal life thrives	ばかりか = addition, だの = enumeration	ばかりか vs だの	[sound:b3b96997d3dd.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard confusable-with:だの frequency:top10k source:shin-kanzen
悔しくて、言葉が出てこない。	くやしくて、ことばがでてこない。	state description	contrast-derived	くて	てたまらない: frustrating intensity — so frustrated words won't come out	くて = state, しようがない = helplessness	くて vs てしようがない	[sound:ca8fca45b9a5.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard confusable-with:てしようがない frequency:top10k source:shin-kanzen
仕事が大変で、休みたくてしかたがない。	しごとがたいへんで、やすみたくてしかたがない。	desperate desire	contrast-derived	たくてしかたがない	てしかたがない: irresistible state — so sleepy it simply cannot be helped	しかたがない = helpless craving, ならない = obligation	たくてしかたがない vs たくてならない	[sound:04e3ee0cad37.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard confusable-with:たくてならない frequency:top1k source:shin-kanzen
今日のテストは難しいどころか、不可能だ。	きょうのてすとはむずかしいどころか、ふかのうだ。	extreme beyond expectation	contrast-derived	N / V-plain + どころか (far from; on the contrary; let alone)	どころか: expectation reversal — far from X; reality is the opposite	どころか = escalation, ばかりでなく = expansion	どころか vs ばかりでなく	[sound:56e16d6693bc.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard confusable-with:ばかりでなく frequency:top10k source:shin-kanzen
親ばかりでなく、友達も心配している。	おやばかりでなく、ともだちもしんぱいしている。	formal shared concern	contrast-derived	ばかりでなく	ばかりでなく: not-only framing — effort PLUS talent both required	ばかりでなく = formal, ばかりか = casual	ばかりでなく vs ばかりか	[sound:d498035d87e0.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard confusable-with:ばかりか frequency:top5k source:shin-kanzen
彼の才能に驚かされてしまった。	かれのさいのうにおどろかされてしまった。	involuntary amazement completed	contrast-derived	されてしまった	involuntary amazement completed	される = passive involuntary, させられた = causative passive	されてしまった vs させられた	[sound:360365c33949.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard confusable-with:させられた frequency:top10k source:shin-kanzen
読んだり、書いたり、話したりして勉強する。	よんだり、かいたり、はなしたりしてべんきょうする。	multiple specific actions	contrast-derived	たり・たり・たり	multiple specific actions	たり = specific methods, やら = loose listing	たり・たり・たり vs やら・やら・やら	[sound:d55a0cf2b1a6.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard confusable-with:やら・やら・やら frequency:top1k source:shin-kanzen
病気で、動きたくてもどうにもならない。	びょうきで、うごきたくてもどうにもならない。	complete inability despite desire	contrast-derived	たくてもどうにも	どころか: reversal of stated intention — not X, can't even manage Y	どうにも = absolute inability, ならない = obligation	たくてもどうにも vs てならない	[sound:46fe1292d82b.mp3]	module:03-n3 jlpt:n3 point:どころか complexity:standard confusable-with:てならない frequency:low source:shin-kanzen
