#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::03 - N3 Grammar::Recognition

仕事をしつつ、趣味も続ける。	しごとをしつつ、しゅみもつづける。	I continue my hobbies while working.	「つつ concurrent/progressive」	V-stem + つつ / V-stem + つつも	つつ: simultaneous dual action — maintain hobby while continuing work	つつ parallel: work and hobby simultaneously	vs ながら (simultaneous) / うちに (before change)	[sound:5160a01411d8.mp3]	module:03-n3 jlpt:n3 point:うちに complexity:standard frequency:top5k source:shin-kanzen
知りつつも、言わなかった。	しりつつも、いわなかった。	Although I knew, I didn't say it.	「つつ concurrent/progressive」	V-stem + つつ / V-stem + つつも	つつ + も: aware-yet-silent — knew the truth but chose not to speak	つつも concessive: knew the truth but withheld it	vs ながら (simultaneous) / うちに (before change)	[sound:56611b7b01ba.mp3]	module:03-n3 jlpt:n3 point:うちに complexity:intro source:shin-kanzen
反対しつつも、従った。	はんたいしつつも、したがった。	Although I objected, I obeyed.	「つつ concurrent/progressive」	V-stem + つつ / V-stem + つつも	つつ + も: internal-conflict compliance — opposed the decision yet went along	つつも concessive: objected internally but complied	vs ながら (simultaneous) / うちに (before change)	[sound:46243fed0c81.mp3]	module:03-n3 jlpt:n3 point:うちに complexity:intro frequency:top5k source:shin-kanzen
走りつつ、息をしている。	はしりつつ、いきをしている。	Breathing while running.	「つつ concurrent/progressive」	V-stem + つつ / V-stem + つつも	つつ: natural co-occurring states — running and breathing happen together	つつ simultaneous: two physical actions at once	vs ながら (simultaneous) / うちに (before change)	[sound:2be6b00647f4.mp3]	module:03-n3 jlpt:n3 point:うちに complexity:intro frequency:top10k source:shin-kanzen
増えつつも、足りない。	ふえつつも、たりない。	Even while increasing, it's insufficient.	「つつ concurrent/progressive」	V-stem + つつ / V-stem + つつも	つつ + も: increasing yet insufficient — growing but still falls short	つつも: quantity increasing yet still insufficient	vs ながら (simultaneous) / うちに (before change)	[sound:03f14588e70f.mp3]	module:03-n3 jlpt:n3 point:うちに complexity:intro source:shin-kanzen
変わりつつある状況。	かわりつつあるじょうきょう。	A situation that is changing.	「つつ concurrent/progressive」	V-stem + つつ / V-stem + つつも	つつある: transitional change — situation is shifting; not yet complete	つつある: situation in the process of changing	vs ながら (simultaneous) / うちに (before change)	[sound:1f1e3840963a.mp3]	module:03-n3 jlpt:n3 point:うちに complexity:intro frequency:top10k source:shin-kanzen
終わりつつある。	おわりつつある。	It is ending.	「つつ concurrent/progressive」	V-stem + つつ / V-stem + つつも	つつある: approaching end — nearing completion; final stage in progress	つつある: progressive conclusion in motion	vs ながら (simultaneous) / うちに (before change)	[sound:27195570f538.mp3]	module:03-n3 jlpt:n3 point:うちに complexity:intro frequency:top5k source:shin-kanzen
忘れられないうちに、話す。	わすれられないうちに、はなす。	Speak while I still remember.	「うちに temporal (while)」	V-neg + うちに / Adj + うちに / N + うちに	うちに: emotional-window urgency — speak while the feeling is still vivid	speak while the memory is still fresh	vs つつ (concurrent action) / あいだに (during span)	[sound:e9cf972cb12f.mp3]	module:03-n3 jlpt:n3 point:うちに complexity:intro frequency:top1k source:shin-kanzen
元気なうちに、旅行に行く。	げんきなうちに、りょこうにいく。	Go on a trip while healthy.	「うちに temporal (while)」	V-neg + うちに / Adj + うちに / N + うちに	うちに: health-window opportunity — travel while you are still energetic	travel while health is good	vs つつ (concurrent action) / あいだに (during span)	[sound:0c36347a8a77.mp3]	module:03-n3 jlpt:n3 point:うちに complexity:intro frequency:top1k source:shin-kanzen
時間があるうちに、終わらせる。	じかんがあるうちに、おわらせる。	Finish it while there's time.	「うちに temporal (while)」	V-neg + うちに / Adj + うちに / N + うちに	うちに: time-window urgency — finish the task before free time runs out	finish while the time window is still open	vs つつ (concurrent action) / あいだに (during span)	[sound:79948fdd4c53.mp3]	module:03-n3 jlpt:n3 point:うちに complexity:standard frequency:top1k source:shin-kanzen
新しいうちに、使いたい。	あたらしいうちに、つかいたい。	Use it while it's new.	「うちに temporal (while)」	V-neg + うちに / Adj + うちに / N + うちに	うちに: freshness-window — use the item while it is still new	use while still new and intact	vs つつ (concurrent action) / あいだに (during span)	[sound:2ca0f6b84c2d.mp3]	module:03-n3 jlpt:n3 point:うちに complexity:intro frequency:top1k source:shin-kanzen
盛りの頃、人気があった。	もりのごろ、にんきがあった。	It was popular in its heyday.	「の頃 temporal (era/season)」	N + の + 頃	うちに/頃: era marker — past-tense window; refers to a peak period now gone	の頃 era-marker: during its heyday	vs うちに (while ongoing) / あたり (approximate time)	[sound:0cd31e44ccd2.mp3]	module:03-n3 jlpt:n3 point:うちに complexity:intro frequency:top10k source:shin-kanzen
今のうちに、勉強する。	いまのうちに、べんきょうする。	Study while I have the chance.	「うちに temporal (while)」	V-neg + うちに / Adj + うちに / N + うちに	うちに: present-moment seizing — act now while the current window is open	study while the opportunity still exists	vs つつ (concurrent action) / あいだに (during span)	[sound:f47bb6644691.mp3]	module:03-n3 jlpt:n3 point:うちに complexity:intro frequency:top1k source:shin-kanzen
生きているうちに、達成したい。	いきているうちに、たっせいしたい。	I want to achieve it while alive.	「うちに temporal (while)」	V-neg + うちに / Adj + うちに / N + うちに	うちに: life-span window — achieve goal while alive; ultimate temporal constraint	achieve a goal while still alive	vs つつ (concurrent action) / あいだに (during span)	[sound:8286981246b2.mp3]	module:03-n3 jlpt:n3 point:うちに complexity:standard frequency:low source:shin-kanzen
晴れているうちに、洗濯しよう。	はれているうちに、せんたくしよう。	Let's do laundry while it's sunny.	「うちに temporal (while)」	V-neg + うちに / Adj + うちに / N + うちに	うちに: weather-window opportunity — act while favourable conditions persist	act while the current positive state holds	vs つつ (concurrent action) / あいだに (during span)	[sound:f728d88b32ee.mp3]	module:03-n3 jlpt:n3 point:うちに complexity:standard frequency:top1k source:shin-kanzen
