#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::03 - N3 Grammar::Recognition
#
このカメラは古いものだから、画像がぼやけている。	このかめらはふるいものだから、がぞうがぼやけている。	This camera being old (after all), the image is blurry.	Equipment limitation	Adj + ものだから	Object quality explains problem	Old equipment → poor result	だから	[sound:47abe469f168.mp3]	module:03-n3 jlpt:n3 point:mono-family complexity:standard frequency:top10k
彼女が忙しいものだから、デート延期した。	かのじょがいそがしいものだから、でーとえんきした。	Because my girlfriend is busy (after all), [we] postponed the date.	External circumstance	Adj + ものだから	External condition explains consequence	She's busy, so...	だから	[sound:4ebdaca97275.mp3]	module:03-n3 jlpt:n3 point:mono-family complexity:standard frequency:top10k
私がそんなことするものか。	わたしがそんなことするものか。	Like hell I'd do such a thing!	Emphatic refusal	V + ものか	Emphatic denial; 'no way will I'	Forceful rejection	わけがない (impossible)	[sound:3810acfbc28f.mp3]	module:03-n3 jlpt:n3 point:mono-family complexity:standard frequency:top1k
そんなに簡単に成功するものか。	そんなにかんたんにせいこうするものか。	Hardly will [it] succeed so easily.	Skeptical negation	V + ものか	Deny likelihood; 'as if'	Skeptical dismissal	わけがない	[sound:5603f307d537.mp3]	module:03-n3 jlpt:n3 point:mono-family complexity:standard frequency:top10k
彼が本当のことを言うものか。	かれがほんとうのことをいうものか。	Like hell he'd tell the truth!	Distrust	V + ものか	Deny someone's honesty/capability	He'd never X	わけがない	[sound:001b9c0754e2.mp3]	module:03-n3 jlpt:n3 point:mono-family complexity:standard frequency:top5k
そんな話、誰が信じるものか。	そんなはなし、だれがしんじるものか。	Who on earth would believe such a story?	Rhetorical question	V + ものか	Rhetorical challenge; 'who would?'	Who would believe?	わけがない	[sound:f61897d7fa2c.mp3]	module:03-n3 jlpt:n3 point:mono-family complexity:standard frequency:top10k
あんな映画、見るものか。	あんなえいが、みるものか。	I won't watch such a film.	Strong refusal	V + ものか	Categorical rejection	No way I'll X	わけがない	[sound:6e4b281ee2e3.mp3]	module:03-n3 jlpt:n3 point:mono-family complexity:intro frequency:top1k
親に反抗するものではない。	おやにはんこうするものではない。	One should not rebel against one's parents.	Normative prohibition	V + ものではない	Not the kind of thing one does	Improper action	べきではない (shouldn't)	[sound:3af50dfdd417.mp3]	module:03-n3 jlpt:n3 point:mono-family complexity:standard frequency:top10k
大人が子供の前で泣くものではない。	となでこどものまえでなくものではない。	An adult shouldn't cry in front of children.	Social propriety	V + ものではない	Socially inappropriate	Unseemly behavior	べきではない	[sound:b72aa72dc206.mp3]	module:03-n3 jlpt:n3 point:mono-family complexity:standard frequency:top5k
そんなに大きな声を出すものではない。	そんなにおおきなこえをだすものではない。	One shouldn't speak so loudly.	Behavioral advice	V + ものではない	Behavior to avoid	Don't do	べきではない	[sound:cafdebab4dfd.mp3]	module:03-n3 jlpt:n3 point:mono-family complexity:standard frequency:top1k
人の秘密を話すものではない。	ひとのひみつをはなすものではない。	One should not tell others' secrets.	Ethical norm	V + ものではない	Violates principle	Ethically wrong	べきではない	[sound:4e54af55639e.mp3]	module:03-n3 jlpt:n3 point:mono-family complexity:standard frequency:top10k
医者が患者を笑うものではない。	いしゃがかんじゃをわらうものではない。	A doctor shouldn't laugh at a patient.	Professional ethics	V + ものではない	Professional violation	Unprofessional	べきではない	[sound:91febdd1b459.mp3]	module:03-n3 jlpt:n3 point:mono-family complexity:standard frequency:top10k
昔、本当に面白い映画を見たものだ。	むかし、ほんとうにおもしろいえいがをみたものだ。	Back then, [I] really did watch a funny movie.	Nostalgic emphasis	V(past) + たものだ	Nostalgic recall; 'did indeed'	Back when I did X	ものだった (used to)	[sound:427febb22fdb.mp3]	module:03-n3 jlpt:n3 point:mono-family complexity:standard frequency:top5k
その頃、毎日遊んだもんだ。	そのころ、まいにちあそんだもんだ。	Back then, [we] played every day, we did.	Casual nostalgia	V(past) + たもんだ	Colloquial nostalgic emphasis	Those days we did X	ものだった	[sound:82d67257a741.mp3]	module:03-n3 jlpt:n3 point:mono-family complexity:intro frequency:top1k
若い時、よく飲んだものだ。	わかいとき、よくのんだものだ。	When [I] was young, [I] really drank a lot.	Youth recall	V(past) + たものだ	Looking back fondly	I sure did X back then	ものだった	[sound:61dd0d5f8dfd.mp3]	module:03-n3 jlpt:n3 point:mono-family complexity:intro frequency:top1k
あの日は本当に雨が降ったもんだ。	あのひはほんとうにあめがふったもんだ。	That day it really did rain, didn't it.	Weather emphasis	V(past) + たもんだ	Emphatic weather recall	Remember how it rained?	ものだった	[sound:ffac693de982.mp3]	module:03-n3 jlpt:n3 point:mono-family complexity:standard frequency:top5k
学生時代、一生懸命勉強したものだ。	がくせいじだい、いっしょうけんめいべんきょうしたものだ。	During my school days, [I] really did study hard.	School effort	V(past) + たものだ	School effort emphasis	Back then I really did X	ものだった	[sound:37f3dd815bd2.mp3]	module:03-n3 jlpt:n3 point:mono-family complexity:standard frequency:top5k
あれほど苦労したもんだ。	あれほどくろうしたもんだ。	Did [I] ever struggle that much!	Difficulty recall	V(past) + たもんだ	Emphatic hardship recall	I sure did have it tough	ものだった	[sound:875521f2846e.mp3]	module:03-n3 jlpt:n3 point:mono-family complexity:intro frequency:top10k
