#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::03 - N3 Grammar::Recognition
教師として働く	きょうしとしてはたらく	Work as a teacher.	-として	role / capacity	role	[sound:1a7d3c9f2e5b].mp3		[sound:4a225595d681.mp3]	module:03-n3 jlpt:n3 point:relative-nouns complexity:intro frequency:top1k source:shin-kanzen
学生としての責任	がくせいとしてのせきにん	Responsibility as a student.	-として	role / capacity	role	[sound:7b2e1f9c3a5d].mp3		[sound:e1fd87106d88.mp3]	module:03-n3 jlpt:n3 point:relative-nouns complexity:intro frequency:top10k source:shin-kanzen
親として子を育てる	おやとしてこをそだてる	Raise children as a parent.	-として	role / capacity	role	[sound:3e5a2d1c8f7b].mp3		[sound:85f188133b83.mp3]	module:03-n3 jlpt:n3 point:relative-nouns complexity:intro frequency:top5k source:shin-kanzen
公式な立場として発言する	こうしきなたちばとしてはつげんする	Speak as an official position.	-として	role / official	official	[sound:9f2c1a5d7b3e].mp3		[sound:991627a97a92.mp3]	module:03-n3 jlpt:n3 point:relative-nouns complexity:standard frequency:low source:shin-kanzen
一つの例として	ひとつのれいとして	As one example.	-として	role / example	example	[sound:6d3b7f1c2a5e].mp3		[sound:99ccbcbd6484.mp3]	module:03-n3 jlpt:n3 point:relative-nouns complexity:intro frequency:top10k source:shin-kanzen
このルールは基本として守る	このルールはきほんとしてまもる	Follow this rule as a principle.	-として	role / principle	principle	[sound:2f9a3e1c5d7b].mp3		[sound:75bbb2f5498c.mp3]	module:03-n3 jlpt:n3 point:relative-nouns complexity:standard frequency:top10k source:shin-kanzen
判断の上で決める	はんだんのうえできめる	Decide on the basis of judgment.	-上で	basis / decision	decision	[sound:8c1a5f3e2d7b].mp3		[sound:3158883d2d98.mp3]	module:03-n3 jlpt:n3 point:relative-nouns complexity:intro frequency:top10k source:shin-kanzen
安全が第一である上は	あんぜんがだいいちであるうえは	Since safety is paramount.	-上は	condition / premise	premise	[sound:1f7d2c9a3e5b].mp3		[sound:d128f56a699c.mp3]	module:03-n3 jlpt:n3 point:relative-nouns complexity:intro frequency:top5k source:shin-kanzen
計画の上に実行がある	けいかくのうえにじっこうがある	Execution is built on planning.	-上に	foundation / hierarchy	hierarchy	[sound:5a2e1c9f3d7b].mp3		[sound:fd4a900e40df.mp3]	module:03-n3 jlpt:n3 point:relative-nouns complexity:intro frequency:top10k source:shin-kanzen
社会人である上は責任がある	しゃかいじんであるうえはせきにんがある	Being an adult entails responsibility.	-上は	condition / responsibility	condition	[sound:3d5f1a8e2c7b].mp3		[sound:5eb10349582f.mp3]	module:03-n3 jlpt:n3 point:relative-nouns complexity:standard frequency:top10k source:shin-kanzen
健康な上に知識も豊富だ	けんこうなうえにちしきもほうふだ	Not only healthy, but also knowledgeable.	-上に	addition / advantage	addition	[sound:7b3c1f9d2e5a].mp3		[sound:84374e9ee236.mp3]	module:03-n3 jlpt:n3 point:relative-nouns complexity:intro frequency:top10k source:shin-kanzen
法律上では認められない	ほうりつじょうではみとめられない	Not recognized legally.	-上では	standpoint / legal	legal	[sound:2c9a3f1d5e7b].mp3		[sound:96dd8fb98aab.mp3]	module:03-n3 jlpt:n3 point:relative-nouns complexity:intro frequency:top5k source:shin-kanzen
実質の上では同じだ	じっしつのうえではおなじだ	Essentially, it's the same.	-上では	standpoint / essence	essence	[sound:6f2d1a8c3e5b].mp3		[sound:a47ed70b7822.mp3]	module:03-n3 jlpt:n3 point:relative-nouns complexity:intro frequency:top10k source:shin-kanzen
論理の上から言うと	ろんりのうえからいうと	Speaking from a logical standpoint.	-上から	standpoint / logic	logic	[sound:4e1c7a2f9d3b].mp3		[sound:752c08ec3f09.mp3]	module:03-n3 jlpt:n3 point:relative-nouns complexity:intro frequency:low source:shin-kanzen
学問上の理由	がくもんじょうのりゆう	Academic reason.	-上	domain / academia	academia	[sound:9a3f1d5c2e7b].mp3		[sound:1f2b96c7288e.mp3]	module:03-n3 jlpt:n3 point:relative-nouns complexity:intro frequency:top10k source:shin-kanzen
政治上の問題	せいじじょうのもんだい	Political issue.	-上	domain / politics	politics	[sound:1b7c2f9e3a5d].mp3		[sound:f2e56b609f4c.mp3]	module:03-n3 jlpt:n3 point:relative-nouns complexity:intro frequency:top5k source:shin-kanzen
生活上の困難	せいかつじょうのこんなん	Difficulty in daily life.	-上	domain / lifestyle	lifestyle	[sound:5d2e1a8f3c7b].mp3		[sound:154cb7605b5b.mp3]	module:03-n3 jlpt:n3 point:relative-nouns complexity:intro frequency:top10k source:shin-kanzen
文化上の価値	ぶんかじょうのかち	Cultural value.	-上	domain / culture	culture	[sound:3c9f2a1d7e5b].mp3		[sound:3504a3f6913c.mp3]	module:03-n3 jlpt:n3 point:relative-nouns complexity:intro frequency:top10k source:shin-kanzen
医学上から見ると	いがくじょうからみると	From a medical perspective.	-上	domain / medical	medical	[sound:7e1a3d2f9c5b].mp3		[sound:fa5cd6d80ace.mp3]	module:03-n3 jlpt:n3 point:relative-nouns complexity:intro frequency:top5k source:shin-kanzen
慣例上は避けるべき	かんれいじょうはさけるべき	Should be avoided by convention.	-上	domain / convention	convention	[sound:2b5f3a1d9e7c].mp3		[sound:f390db5619e5.mp3]	module:03-n3 jlpt:n3 point:relative-nouns complexity:intro frequency:low source:shin-kanzen
実務上の問題点	じつむじょうのもんだいてん	Practical issue.	-上	domain / practical	practical	[sound:8d3c1f7a2e5b].mp3		[sound:cee46442b5e4.mp3]	module:03-n3 jlpt:n3 point:relative-nouns complexity:intro frequency:top10k source:shin-kanzen
歴史上最大の事件	れきしじょうさいだいのじけん	Historically greatest incident.	-上	domain / historical	historical	[sound:4a1e9f5d2c7b].mp3		[sound:23f30887ee0d.mp3]	module:03-n3 jlpt:n3 point:relative-nouns complexity:intro frequency:top10k source:shin-kanzen
宗教上の理由で	しゅうきょうじょうのりゆうで	For religious reasons.	-上	domain / religious	religious	[sound:1f5a3d2c9e7b].mp3		[sound:88bb0c4c2723.mp3]	module:03-n3 jlpt:n3 point:relative-nouns complexity:intro frequency:top10k source:shin-kanzen
