#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::03 - N3 Grammar::Recognition
#
楽しくてたまらないイベント	たのしくてたまらないイベント	unbearably fun event	cloze-derived	unbearably fun event	unbearably fun event	unbearably fun event		[sound:41ecdc9b8b2e.mp3]	module:03-n3 jlpt:n3 point:n3-misc-modality complexity:intro frequency:top10k source:shin-kanzen
使いづらいインターフェース	つかいづらいインターフェース	awkward interface	cloze-derived	awkward interface	awkward interface	awkward interface		[sound:d4e4b912e3a6.mp3]	module:03-n3 jlpt:n3 point:n3-misc-modality complexity:intro source:shin-kanzen
気になってたまらない状態	きになってたまらないじょうたい	state of unbearable concern	cloze-derived	state of unbearable concern	state of unbearable concern	state of unbearable concern		[sound:169308d4a864.mp3]	module:03-n3 jlpt:n3 point:n3-misc-modality complexity:intro frequency:top10k source:shin-kanzen
読みやすいフォント	よみやすいフォント	easy-to-read font	cloze-derived	easy-to-read font	easy-to-read font	easy-to-read font		[sound:02fe317910d0.mp3]	module:03-n3 jlpt:n3 point:n3-misc-modality complexity:intro frequency:top10k source:shin-kanzen
彼女がいなくて帰りたくてたまらない	かのじょがいなくてかえりたくてたまらない	desperate to go home without girlfriend	cloze-derived	desperate to go home without girlfriend	desperate to go home without girlfriend	desperate to go home without girlfriend		[sound:0ea857398654.mp3]	module:03-n3 jlpt:n3 point:n3-misc-modality complexity:intro frequency:top5k source:shin-kanzen
傍観していられない事件	ぼうかんしていられないじけん	incident where I can't just observe	cloze-derived	incident where I can't just observe	incident where I can't just observe	incident where I can't just observe		[sound:29e7d4ed4994.mp3]	module:03-n3 jlpt:n3 point:n3-misc-modality complexity:intro frequency:top10k source:shin-kanzen
彼は失敗がちである	かれはしっぱいがちである	he tends to fail	cloze-derived	he tends to fail	he tends to fail	he tends to fail		[sound:b15e5e050b38.mp3]	module:03-n3 jlpt:n3 point:n3-misc-modality complexity:intro frequency:top5k source:shin-kanzen
これは言いにくいことです	これはいいにくいことです	this is something difficult to say	cloze-derived	this is something difficult to say	this is something difficult to say	this is something difficult to say		[sound:52d0242ae848.mp3]	module:03-n3 jlpt:n3 point:n3-misc-modality complexity:intro source:shin-kanzen
痛くてたまらない歯痛	いたくてたまらないはつう	unbearable toothache	cloze-derived	unbearable toothache	unbearable toothache	unbearable toothache		[sound:cb8c7275f791.mp3]	module:03-n3 jlpt:n3 point:n3-misc-modality complexity:intro frequency:top1k source:shin-kanzen
夜間の忘れがちなタスク	やかんのわすれがちなタスク	nighttime tasks prone to being forgotten	cloze-derived	nighttime tasks prone to being forgotten	nighttime tasks prone to being forgotten	nighttime tasks prone to being forgotten		[sound:18b0c02cd891.mp3]	module:03-n3 jlpt:n3 point:n3-misc-modality complexity:intro frequency:low source:shin-kanzen
