#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::13 - L1 Interference (per-language)::Recognition
#
兄がいます		I have an older brother	contrast-derived	兄がいます	I have an older brother	Drop English 'an'	兄がいます vs 兄がいます	[sound:2cf1198129f2.mp3]	module:13-l1 point:l1-articles-and-number frequency:top1k complexity:intro confusable-with:兄がいます source:curated-jpgram
手紙を書きました		I wrote a letter	contrast-derived	手紙を書きました	I wrote a letter	Drop English 'a'	手紙を書きました vs 手紙を書きました	[sound:f7bbda723945.mp3]	module:13-l1 point:l1-articles-and-number frequency:top1k complexity:intro confusable-with:手紙を書きました source:curated-jpgram
塩が必要です		Salt is necessary (no article)	contrast-derived	塩が必要です	Salt is necessary (no article)	No definite article	塩が必要です vs 塩が必要です	[sound:da040253090b.mp3]	module:13-l1 point:l1-articles-and-number frequency:top5k complexity:intro confusable-with:塩が必要です source:curated-jpgram
音楽が好きです		I like music (no 'the')	contrast-derived	音楽が好きです	I like music (no 'the')	No definite article	音楽が好きです vs 音楽が好きです	[sound:f73eaff76ef1.mp3]	module:13-l1 point:l1-articles-and-number frequency:top1k complexity:intro confusable-with:音楽が好きです source:curated-jpgram
雨が降りました		It rained (no article)	contrast-derived	雨が降りました	It rained (no article)	No article for phenomena	雨が降りました vs 雨が降りました	[sound:cba20aedbdd0.mp3]	module:13-l1 point:l1-articles-and-number frequency:top1k complexity:intro confusable-with:雨が降りました source:curated-jpgram
人を助けました		I helped a person	contrast-derived	人を助けました	I helped a person	Drop English 'a'	人を助けました vs 人を助けました	[sound:faebc647c1ed.mp3]	module:13-l1 point:l1-articles-and-number frequency:low complexity:intro confusable-with:人を助けました source:curated-jpgram
家を建てました		I built a house	contrast-derived	家を建てました	I built a house	Drop English 'a'	家を建てました vs 家を建てました	[sound:f03f37e014b1.mp3]	module:13-l1 point:l1-articles-and-number frequency:top5k complexity:intro confusable-with:家を建てました source:curated-jpgram
医者 です		I am a doctor	contrast-derived	医者 です	I am a doctor	Drop English 'a'	医者 です vs 医者 です	[sound:3df3b215a916.mp3]	module:13-l1 point:l1-articles-and-number frequency:top1k complexity:intro confusable-with:医者-です source:curated-jpgram
犬を見かけました		I spotted a dog	contrast-derived	犬を見かけました	I spotted a dog	Drop English 'a'	犬を見かけました vs 犬を見かけました	[sound:80b9e6d393ab.mp3]	module:13-l1 point:l1-articles-and-number frequency:top1k complexity:intro confusable-with:犬を見かけました source:curated-jpgram
仕事をしています		I am doing a job	contrast-derived	仕事をしています	I am doing a job	Drop English 'a'	仕事をしています vs 仕事をしています	[sound:fb5c95c54200.mp3]	module:13-l1 point:l1-articles-and-number frequency:top1k complexity:intro confusable-with:仕事をしています source:curated-jpgram
店に入りました		I entered a shop	contrast-derived	店に入りました	I entered a shop	Drop English 'a'	店に入りました vs 店に入りました	[sound:5430f3ed1bcc.mp3]	module:13-l1 point:l1-articles-and-number frequency:top1k complexity:intro confusable-with:店に入りました source:curated-jpgram
歌を歌いました		I sang a song	contrast-derived	歌を歌いました	I sang a song	Drop English 'a'	歌を歌いました vs 歌を歌いました	[sound:7ff7b16f9c6c.mp3]	module:13-l1 point:l1-articles-and-number frequency:top1k complexity:intro confusable-with:歌を歌いました source:curated-jpgram
川で泳ぎました		I swam in a river	contrast-derived	川で泳ぎました	I swam in a river	Drop English 'a'	川で泳ぎました vs 川で泳ぎました	[sound:af8fe16f4faf.mp3]	module:13-l1 point:l1-articles-and-number frequency:top10k complexity:intro confusable-with:川で泳ぎました source:curated-jpgram
帽子をかぶっています		I am wearing a hat	contrast-derived	帽子をかぶっています	I am wearing a hat	Drop English 'a'	帽子をかぶっています vs 帽子をかぶっています	[sound:ca6d5cb290c5.mp3]	module:13-l1 point:l1-articles-and-number frequency:top1k complexity:intro confusable-with:帽子をかぶっています source:curated-jpgram
時間がありません		I don't have time (no 'any')	contrast-derived	時間がありません	I don't have time (no 'any')	No quantifier needed	時間がありません vs 時間がありません	[sound:88fd1c50ef79.mp3]	module:13-l1 point:l1-articles-and-number frequency:top1k complexity:intro confusable-with:時間がありません source:curated-jpgram
