#separator:tab
#html:true
#columns:Prompt	Target	Reading	Sample	Why	Audio	Tags
#notetype:Production
#deck:Japanese Grammar::05 - N1::Production
#
Without all members' cooperation, the plan cannot be realized.	〜なくしては	ぜんいんのきょうりょくなくしては、けいかくはじつげんできない。	全員の協力なくしては、計画は実現できない。	Essential requirement	[sound:e7e4ea3eec84.mp3]	module:05-n1 jlpt:n1 point:n1-abstract-relations complexity:standard frequency:top10k source:shin-kanzen
Not only technique but also humanity should be valued.	〜ばかりか	ぎじゅつばかりか、にんげんせいもじゅうしされるべきだ。	技術ばかりか、人間性も重視されるべきだ。	Inclusive emphasis	[sound:1d57dbd72b2c.mp3]	module:05-n1 jlpt:n1 point:n1-abstract-relations complexity:standard frequency:top10k source:shin-kanzen
We consider not just external factors but internal ones too.	〜ばかりでなく	がいてきよういんばかりでなく、ないてきよういんもこうりょする。	外的要因ばかりでなく、内的要因も考慮する。	Dual consideration	[sound:8ff549816002.mp3]	module:05-n1 jlpt:n1 point:n1-abstract-relations complexity:standard frequency:low source:shin-kanzen
Even with the previous person's achievements, exceeding them requires effort.	〜にせよ	ぜんにんしゃのせいかにせよ、それをこえるどりょくがひつようだ。	前任者の成果にせよ、それを超える努力が必要だ。	Baseline acceptance	[sound:65f1457fa590.mp3]	module:05-n1 jlpt:n1 point:n1-abstract-relations complexity:standard frequency:low source:shin-kanzen
Whether environmental changes, flexible adaptation matters.	〜であれ	かんきょうへんかであれ、じゅうなんにたいおうすることがたいせつだ。	環境変化であれ、柔軟に対応することが大切だ。	Condition preparation	[sound:d061f76c69f6.mp3]	module:05-n1 jlpt:n1 point:n1-abstract-relations complexity:standard frequency:low source:shin-kanzen
Short or long-term goals, achievement is mandatory.	〜であろうと	たんきもくひょうであろうとちょうきもくひょうであろうと、たっせいがひっすだ。	短期目標であろうと長期目標であろうと、達成が必須だ。	Duration equivalence	[sound:bf7ac222d69a.mp3]	module:05-n1 jlpt:n1 point:n1-abstract-relations complexity:standard frequency:low source:shin-kanzen
The actual results far exceeded even the high expectations.	〜にもまして	きたいちにもまして、じっせきがはるかにうわまわった。	期待値にもまして、実績がはるかに上回った。	Surpassing excellence	[sound:9725aa2ab0c8.mp3]	module:05-n1 jlpt:n1 point:n1-abstract-relations complexity:standard frequency:low source:shin-kanzen
Compared to the ideal scenario, reality is more complex.	〜にひきかえ	りそうてきなじょうきょうにひきかえ、げんじつはよりふくざつだ。	理想的な状況にひきかえ、現実はより複雑だ。	Stark contrast	[sound:2480c39050d0.mp3]	module:05-n1 jlpt:n1 point:n1-abstract-relations complexity:standard frequency:top10k source:shin-kanzen
Without expert knowledge, proper judgment is impossible.	〜なくしては	せんもんちしきなくしては、てきせつなはんだんができない。	専門知識なくしては、適切な判断ができない。	Knowledge requirement	[sound:27e5a3871bca.mp3]	module:05-n1 jlpt:n1 point:n1-abstract-relations complexity:standard frequency:top10k source:shin-kanzen
Not only quantitative analysis but qualitative evaluation is needed.	〜ばかりか	ていりょうてきなぶんせきばかりか、ていせいてきなひょうかもひつようだ。	定量的な分析ばかりか、定性的な評価も必要だ。	Method addition	[sound:2f3ef5561622.mp3]	module:05-n1 jlpt:n1 point:n1-abstract-relations complexity:standard frequency:top10k source:shin-kanzen
Not only financial investment but time investment is important.	〜ばかりでなく	しきんばかりでなく、じかんのとうしもじゅうようである。	資金ばかりでなく、時間の投資も重要である。	Dual resource	[sound:ceabbeb71c7c.mp3]	module:05-n1 jlpt:n1 point:n1-abstract-relations complexity:standard frequency:low source:shin-kanzen
Whether good or bad, the judgment is left to individuals.	〜であろうと	よしわるしであろうと、はんだんはこじんにゆだねられている。	良し悪しであろうと、判断は個人に委ねられている。	Literary acknowledgment	[sound:5152f05a597b.mp3]	module:05-n1 jlpt:n1 point:n1-abstract-relations complexity:standard frequency:low source:shin-kanzen
