#separator:tab
#html:true
#columns:Text	Reading	Hint	Audio	Tags
#notetype:Cloze
#deck:Japanese Grammar::05 - N1 Grammar::Cloze
#
目標{{c1::に達する}}まで頑張ります。	もくひょう{{c1::にたっする}}までがんばります。	Verb phrase meaning to reach or attain.	[sound:3b097d740fe6.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:intro frequency:top10k
計画{{c1::を実行する}}準備ができている。	けいかく{{c1::をじっこうする}}じゅんびができている。	Verb phrase meaning to carry out or execute.	[sound:bfb556130e8e.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:intro frequency:top10k
提案{{c1::を受け入れる}}ことにしました。	ていあん{{c1::をうけいれる}}ことにしました。	Verb phrase meaning to accept or adopt.	[sound:e0a5ea54037d.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:intro frequency:low
責任を{{c1::果たす}}ことが大切だ。	せきにんを{{c1::はたす}}ことがたいせつだ。	Verb meaning to fulfill or discharge duty.	[sound:6237df0bf763.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:intro frequency:low
問題を{{c1::解決する}}方法を探している。	もんだいを{{c1::かいけつする}}ほうほうをさがしている。	Verb phrase meaning to solve or resolve.	[sound:dd5ae0305b4a.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:standard frequency:top10k
改善{{c1::に努める}}ことが重要です。	かいぜん{{c1::につとめる}}ことがじゅうようです。	Verb phrase meaning to strive or endeavor.	[sound:4d321067956e.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:intro frequency:low
部下{{c1::を支援する}}のが管理職の役目だ。	ぶか{{c1::をしえんする}}のがかんりしょくのやくめだ。	Verb phrase meaning to support or assist.	[sound:e5d5ca43f2da.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:standard frequency:low
安全{{c1::を確保する}}ことは最優先だ。	あんぜん{{c1::をかくほする}}ことはさいゆうせんだ。	Verb phrase meaning to secure or ensure.	[sound:47f7b62eac08.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:intro frequency:low
品質{{c1::を維持する}}ことが課題です。	ひんしつ{{c1::をいじする}}ことがかだいです。	Verb phrase meaning to maintain or sustain.	[sound:cb6ae0718027.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:intro frequency:low
期限{{c1::に間に合う}}よう努力しています。	きげん{{c1::にまにあう}}ようどりょくしています。	Verb phrase meaning to make it in time or meet deadline.	[sound:ae2f51fa11c3.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:standard frequency:top10k
新しい技術を使い{{c1::こなす}}ことが重要だ。	あたらしいぎじゅつをつかい{{c1::こなす}}ことがじゅうようだ。	Auxiliary meaning to handle or manage.	[sound:4230ca7f6672.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:standard frequency:top10k
目標に向かって走り{{c1::続ける}}必要がある。	もくひょうにむかってはしり{{c1::つづける}}ひつようがある。	Auxiliary meaning to continue or persist.	[sound:7b50c8d7cc14.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:standard frequency:top10k
計画を最後まで{{c1::押し通す}}ことが大切だ。	けいかくをさいごまで{{c1::おしとおす}}ことがたいせつだ。	Auxiliary meaning to push through.	[sound:0bf496d4e9df.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:standard frequency:top10k
子どもを一人前に{{c1::育て上げる}}のが親の責任。	こどもをいちにんまえに{{c1::そだてあげる}}のがおやのせきにん。	Auxiliary meaning to raise completely.	[sound:11744d0a42d9.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:standard frequency:top10k
失敗しかねない危険が{{c1::潜んでいる}}。	しっぱいしかねないきけんが{{c1::ひそんでいる}}。	Auxiliary phrase indicating potential danger.	[sound:d6d228157c29.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:intro frequency:top5k
その決定は{{c1::承認しかねる}}状況である。	そのけっていは{{c1::しょうにんしかねる}}じょうきょうである。	Auxiliary meaning unable to approve.	[sound:6c355d013fb4.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:intro frequency:top10k
全力を{{c1::尽くす}}ことが求められる。	ぜんりょくを{{c1::つくす}}ことがもとめられる。	Auxiliary meaning to exhaust effort.	[sound:27ee70083fdf.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:standard frequency:low
同じ失敗を繰り返す{{c1::ことはできない}}。	おなじしっぱいをくりかえす{{c1::ことはできない}}。	Auxiliary phrase indicating impossibility.	[sound:a7129f7a72f9.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:intro frequency:top10k
努力が{{c1::実を結ぶ}}ことを願っている。	どりょくが{{c1::みをむすぶ}}ことをねがっている。	Auxiliary phrase meaning to bear fruit.	[sound:bfbd16fde54a.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:standard frequency:top10k
責任を果たし{{c1::続ける}}のが大切だ。	せきにんをはたし{{c1::つづける}}のがたいせつだ。	Auxiliary meaning continued fulfillment.	[sound:86c8d4d4130b.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:standard frequency:top10k
困難な状況を乗り{{c1::越える}}ことができた。	こんなんなじょうきょうをのり{{c1::こえる}}ことができた。	Auxiliary meaning to overcome.	[sound:afeb8b18b048.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:standard frequency:top10k
新たな視点を取り入れ{{c1::続ける}}べきだ。	あらたなしてんをとりいれ{{c1::つづける}}べきだ。	Auxiliary meaning ongoing adoption.	[sound:c62289d11ef3.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:standard frequency:top10k
問題を解決し{{c1::きる}}能力がある。	もんだいをかいけつし{{c1::きる}}のうりょくがある。	Auxiliary meaning complete solution.	[sound:3f2ef5f73de5.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:standard frequency:top10k
計画を実行に移し{{c1::遂げる}}ことが課題。	けいかくをじっこうにうつし{{c1::とげる}}ことがかだい。	Auxiliary meaning to accomplish.	[sound:6b3ae87f4d2c.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:standard frequency:low
期待を上回る成果を出し{{c1::切った}}。	きたいをうわまわるせいかをだし{{c1::きった}}。	Auxiliary meaning surpass completely.	[sound:8208a52062c0.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:standard frequency:low
信頼を勝ち{{c1::取る}}ために努力する。	しんらいをかち{{c1::とる}}ためにどりょくする。	Auxiliary meaning to win or gain.	[sound:1289f430eda5.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:standard frequency:top10k
提案を受け入れ{{c1::る}}準備ができている。	ていあんをうけいれ{{c1::る}}じゅんびができている。	Auxiliary meaning to accept.	[sound:4067943600c4.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:standard frequency:low
品質を維持し{{c1::続ける}}ことが課題。	ひんしつをいじし{{c1::つづける}}ことがかだい。	Auxiliary meaning sustained maintenance.	[sound:2402ffdc008e.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:standard frequency:low
期限に間に合わせ{{c1::る}}よう頑張る。	きげんにまにあわせ{{c1::る}}ようがんばる。	Auxiliary meaning to meet deadline.	[sound:f91955daf996.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:standard frequency:top10k
改善に取り組み{{c1::続ける}}必要がある。	かいぜんにとりくみ{{c1::つづける}}ひつようがある。	Auxiliary meaning ongoing effort.	[sound:9e53225b6b96.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:standard frequency:top10k
目標に到達し{{c1::遂げる}}まで努力する。	もくひょうにとうたつし{{c1::とげる}}までどりょくする。	Auxiliary meaning reach goal completely.	[sound:71bc99234484.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:standard frequency:low
新しい方法を試し{{c1::続ける}}ことが大切。	あたらしいほうほうをためし{{c1::つづける}}ことがたいせつ。	Auxiliary meaning continuous experiment.	[sound:9cc6e224002b.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:standard frequency:top10k
困難を乗り越え、成功を{{c1::勝ち取る}}。	こんなんをのりこえ、せいこうを{{c1::かちとる}}。	Auxiliary meaning to win success.	[sound:2e5a8a917245.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:intro frequency:top10k
計画の実現に向けて前進し{{c1::続ける}}。	けいかくのじつげんにむけてぜんしんし{{c1::つづける}}。	Auxiliary meaning sustained advance.	[sound:1d13f66cbd69.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:standard frequency:top10k
問題解決に全力を{{c1::つくす}}。	もんだいかいけつにぜんりょくを{{c1::つくす}}。	Auxiliary meaning to exhaust for solution.	[sound:3cbe47daaa55.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:intro frequency:low
目標達成に向けて{{c1::歩み続ける}}。	もくひょうたっせいにむけて{{c1::あゆみつづける}}。	Auxiliary meaning to keep stepping forward.	[sound:12741f0cc6fe.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:intro frequency:low
改革を貫き{{c1::通す}}ことが必要だ。	かいかくをつらぬき{{c1::とうす}}ことがひつようだ。	Auxiliary meaning to maintain consistently.	[sound:25b1b797ad7e.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:standard frequency:low
新たな技能を習得し{{c1::きった}}。	あらたなぎのうをしゅうとくし{{c1::きった}}。	Auxiliary meaning to completely master.	[sound:4aae194fafd5.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:intro frequency:low
チームの力を結集し{{c1::切った}}。	ちーむのちからをけっしゅうし{{c1::きった}}。	Auxiliary meaning to fully unite.	[sound:62e9615fddbf.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:intro frequency:top10k
責任をやり遂げ{{c1::る}}姿勢が重要。	せきにんをやりとげ{{c1::る}}しせいがじゅうよう。	Auxiliary meaning to complete duty.	[sound:3184e825e740.mp3]	module:05-n1 jlpt:n1 point:n1-aux-suffixes complexity:standard frequency:low
