#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::05 - N1 Grammar::Recognition
その状況なりに対応した。	そのじょうきょうなりにたいおうした。	なりに: In own way	なりに	In own way	Each in own manner	Responded to situation	状況適応。	[sound:97401efce7d7.mp3]	module:05-n1 jlpt:n1 point:literary-temporal
努力なくして成功はない。	どりょくなくしてせいこうはない。	なくして: Without	なくして	Without	Marks necessary condition	No success without effort	必要条件強調。	[sound:c032890755e7.mp3]	module:05-n1 jlpt:n1 point:literary-temporal
愛なくしては生きられない。	あいなくしてはいきられない。	なくしては: Without	なくしては	Without	Marks necessary condition	Can't live without love	存在的必要。	[sound:c29ae79e8efb.mp3]	module:05-n1 jlpt:n1 point:literary-temporal
そうともなれば行かねばならぬ。	そうともなればいかねばならぬ。	ともなれば: If becomes such	ともなれば	If becomes such	When circumstances emerge	Must go if so	条件的必然。	[sound:5665ac330264.mp3]	module:05-n1 jlpt:n1 point:literary-temporal
戦争ともなると違う話だ。	せんそうともなるとちがうはなしだ。	ともなると: When comes to	ともなると	When comes to	When condition emerges	Different if becomes war	限定的異なり。	[sound:a7890c871425.mp3]	module:05-n1 jlpt:n1 point:literary-temporal
彼が来たや否や議論が始まった。	かれがきたやひやぎろんがはじまった。	や否や: No sooner/as soon as	や否や	No sooner/as soon as	No sooner X than Y	Debate started right away	瞬時的開始。	[sound:9f8ccc424ad2.mp3]	module:05-n1 jlpt:n1 point:literary-temporal
火がついたや否や燃え広がった。	ひがついたやひやもえひろがった。	や否や: No sooner/as soon as	や否や	No sooner/as soon as	No sooner X than Y	Fire spread instantly	瞬時的拡大。	[sound:7c26880bb1ab.mp3]	module:05-n1 jlpt:n1 point:literary-temporal
見つけたや否や誰もが走ってきた。	みつけたやひやだれもがはしってきた。	や否や: No sooner/as soon as	や否や	No sooner/as soon as	No sooner X than Y	Everyone came running	瞬時的集結。	[sound:03d97c44abfb.mp3]	module:05-n1 jlpt:n1 point:literary-temporal
読みながらにして理解した。	よみながらにしてりかいした。	ながらにして: While literary	ながらにして	While literary	While doing X; literary form	Understood while reading	読解同時。	[sound:7916e19f8e33.mp3]	module:05-n1 jlpt:n1 point:literary-temporal
聞きながらにして学んだ。	ききながらにしてまなんだ。	ながらにして: While literary	ながらにして	While literary	While doing X; literary form	Learned while listening	学習同時。	[sound:b0dcb2ea51fd.mp3]	module:05-n1 jlpt:n1 point:literary-temporal
その日にして終わりだ。	そのにちにしておわりだ。	にして: At time of; manner	にして	At time of; manner	Marks time or manner; literary	That day marks the end	時点的終焉。	[sound:d6ab054ff1cc.mp3]	module:05-n1 jlpt:n1 point:literary-temporal
暗黒の時代にあって光を求めた。	あんこくのじだいにあってひかりをもとめた。	にあって: In/during	にあって	In/during	During; in situation	Sought light in dark times	希望追求。	[sound:87dad89c4152.mp3]	module:05-n1 jlpt:n1 point:literary-temporal
平和の時代なりに進歩した。	へいわのじだいなりにしんぽした。	なりに: In own way	なりに	In own way	Each in own manner	Made progress in peace time	時代的進展。	[sound:ccb7b0fbb095.mp3]	module:05-n1 jlpt:n1 point:literary-temporal
知識なくして判断できない。	ちしきなくしてはんだんできない。	なくして: Without	なくして	Without	Marks necessary condition	Can't judge without knowledge	判断的必要。	[sound:3de2025e7cb9.mp3]	module:05-n1 jlpt:n1 point:literary-temporal
結婚ともなると人生が変わる。	けっこんともなるとじんせいがかわる。	ともなると: When comes to	ともなると	When comes to	When condition emerges	Life changes when married	人生的変化。	[sound:567a46298fc5.mp3]	module:05-n1 jlpt:n1 point:literary-temporal
彼がそう言ったや否や反論した。	かれがそういったやひやはんろんした。	や否や: No sooner/as soon as	や否や	No sooner/as soon as	No sooner X than Y	Countered right away	瞬時的反駁。	[sound:7261b0f18041.mp3]	module:05-n1 jlpt:n1 point:literary-temporal
走りながらにして呼んだ。	はしりながらにしてよんだ。	ながらにして: While literary	ながらにして	While literary	While doing X; literary form	Called while running	行動同時。	[sound:9968131bb297.mp3]	module:05-n1 jlpt:n1 point:literary-temporal
二十歳にして独立した。	はたちにしてどくりつした。	にして: At time of; manner	にして	At time of; manner	Marks time or manner; literary	Became independent at twenty	年齢標示。	[sound:50765e07b898.mp3]	module:05-n1 jlpt:n1 point:literary-temporal
試験の最中にあって焦らない。	しけんのさいちゅうにあってあせらない。	にあって: In/during	にあって	In/during	During; in situation	Don't panic during exam	心理的安定。	[sound:56ecc2dabf1f.mp3]	module:05-n1 jlpt:n1 point:literary-temporal
初心者なりに頑張ろう。	しょしんしゃなりにがんばろう。	なりに: In own way	なりに	In own way	Each in own manner	Will do best as beginner	初心者的努力。	[sound:32b4b097051d.mp3]	module:05-n1 jlpt:n1 point:literary-temporal
