#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::05 - N1 Grammar::Recognition

名門大学とおぼしき建物が見えた。	めいもんだいがくとおぼしきたてものがみえた。	A building that appeared to be a prestigious university came into view.	〜とおぼしき	inference	Appears to be	building	inference	[sound:516f87de7ede.mp3]	module:05-n1 jlpt:n1 point:n1-rare-elevated
有名な芸術家なんぞ、誰でもなれる。	ゆうめいなげいじゅつかなんぞ、だれでもなれる。	A famous artist—anybody can become one.	〜なんぞ	downplay	Such a thing as	dismissal	downplay	[sound:c63f6b0596f2.mp3]	module:05-n1 jlpt:n1 point:n1-rare-elevated
そんな小さいことなど気にするなんぞ馬鹿げている。	そんなちいさいことなどきにするなんぞばかげている。	It's ridiculous to worry about such trifling matters.	〜なんぞ	downplay	Such a thing	dismissal	downplay	[sound:c5853405ae41.mp3]	module:05-n1 jlpt:n1 point:n1-rare-elevated
彼のだの、彼女のだのと言って、責任を避けている。	かれのだの、かのじょのだのといって、せきにんをさけている。	He avoids responsibility by saying this-and-that about him and her.	〜だの〜だの	listing	This-and-that	evasion	ambiguity	[sound:635a904e9043.mp3]	module:05-n1 jlpt:n1 point:n1-rare-elevated
金銭のだの、名誉のだのと言って、争っている。	きんせんのだの、めいよのだのといって、あらそっている。	They're fighting over money-and-that, honor-and-that.	〜だの〜だの	listing	This-and-that	conflict	ambiguity	[sound:3fcf1db32151.mp3]	module:05-n1 jlpt:n1 point:n1-rare-elevated
何をやるやら、何もしていないやら、わけわからん。	なにをやるやら、なにもしていないやら、わけわかりません。	Whether he does something or not, it's unclear.	〜やら〜やら	uncertainty	Whether...or	confusion	ambiguity	[sound:a7dc9ea7e601.mp3]	module:05-n1 jlpt:n1 point:n1-rare-elevated
あの人が本当かやら、嘘かやら、誰も知らない。	あのひとがほんとうかやら、うそかやら、だれもしりません。	Whether that person is truthful or lying, nobody knows.	〜やら〜やら	uncertainty	Whether...or	truth	ambiguity	[sound:0d5ff34b7277.mp3]	module:05-n1 jlpt:n1 point:n1-rare-elevated
高いやら安いやら、判断しがたい。	たかいやらやすいやら、はんだんしがたい。	Whether expensive or cheap is hard to judge.	〜やら〜やら	uncertainty	Whether...or	judgment	ambiguity	[sound:87289e5187c6.mp3]	module:05-n1 jlpt:n1 point:n1-rare-elevated
計算結果が出るが早いか、皆が反応した。	けいさんけっかがでるがはやいか、みながはんのうした。	The moment the calculation result came out, everyone reacted.	immediacy	〜が早いか	As soon as	reaction	quickness	[sound:3cf543ca1509.mp3]	module:05-n1 jlpt:n1 point:n1-rare-elevated
文書を読むが早いか、問題が明らかになった。	ぶんしょをよむがはやいか、もんだいがあきらかになった。	Scarcely had we read the document when the problem became clear.	immediacy	〜が早いか	As soon as	revelation	quickness	[sound:e5e3735e5e22.mp3]	module:05-n1 jlpt:n1 point:n1-rare-elevated
弁論が始まるが早いか、会場が静まった。	べんろんがはじまるがはやいか、かいじょうがしずまった。	The moment the speech began, the hall quieted.	immediacy	〜が早いか	The instant	attention	quickness	[sound:c8f41f0edc02.mp3]	module:05-n1 jlpt:n1 point:n1-rare-elevated
警告をなさんきや、誰も耳を傾けない。	けいこくをなさんきや、だれもみみをかたむけない。	Before warning is even issued, nobody listens.	immediacy	〜きや	Before even	inattention	antiquity	[sound:036832ffb6a0.mp3]	module:05-n1 jlpt:n1 point:n1-rare-elevated
良いと思いきや、実は欠陥があった。	よいとおもいきや、じつはけっかんがあった。	I thought it was good, but it actually had defects.	contrast	〜と思いきや	I thought but	defect	reversal	[sound:0e8b6e5777fb.mp3]	module:05-n1 jlpt:n1 point:n1-rare-elevated
完成したと思いきや、未完成だった。	かんせいしたとおもいきや、みかんせいだった。	I thought it was complete, but it was unfinished.	contrast	〜と思いきや	I thought but	incompleteness	reversal	[sound:b7f0780ab866.mp3]	module:05-n1 jlpt:n1 point:n1-rare-elevated
その評論家とおぼしき者が登壇した。	そのひょうろんかとおぼしきものがとうだんした。	Someone who appeared to be a critic took the stage.	inference	〜とおぼしき	Appears to be	appearance	inference	[sound:dc0968b546dd.mp3]	module:05-n1 jlpt:n1 point:n1-rare-elevated
医者とおぼしき者が現れた。	いしゃとおぼしきものがあらわれた。	Someone who appeared to be a doctor appeared.	inference	〜とおぼしき	Appears to be	person	inference	[sound:dcc7a568b9de.mp3]	module:05-n1 jlpt:n1 point:n1-rare-elevated
権力者なんぞ所詮無力だ。	けんりょくしゃなんぞしょせんむりょくだ。	A person of power—they're ultimately powerless.	downplay	〜なんぞ	Such a thing as	irony	downplay	[sound:06f49ab47897.mp3]	module:05-n1 jlpt:n1 point:n1-rare-elevated
そんな理屈なんぞ通用しない。	そんなりくつなんぞつうようしない。	Such logic doesn't work.	downplay	〜なんぞ	Such a thing as	invalidity	downplay	[sound:8d82e8cc00af.mp3]	module:05-n1 jlpt:n1 point:n1-rare-elevated
彼のだの何だのと言い訳をする。	かれのだのなんだのといいわけをする。	He makes excuses about this-and-that about himself.	listing	〜だの〜だの	This-and-that	excuse	ambiguity	[sound:fb65d44811d7.mp3]	module:05-n1 jlpt:n1 point:n1-rare-elevated
予定が変わるやら、話が違うやら、混乱している。	よていがかわるやら、はなしがちがうやら、こんらんしている。	The schedule changes, the story differs, it's all confused.	uncertainty	〜やら〜やら	Whether...or	confusion	ambiguity	[sound:dc3242356f95.mp3]	module:05-n1 jlpt:n1 point:n1-rare-elevated
良いやら悪いやら、判断できない。	よいやらわるいやら、はんだんできない。	Whether good or bad, we can't judge.	uncertainty	〜やら〜やら	Whether...or	judgment	ambiguity	[sound:321f31fd0902.mp3]	module:05-n1 jlpt:n1 point:n1-rare-elevated
その政治家が誠実かやら、不誠実かやら、謎だ。	そのせいじかがせいじつかやら、ふせいじつかやら、なぞだ。	Whether that politician is sincere or insincere is a mystery.	uncertainty	〜やら〜やら	Whether...or	mystery	ambiguity	[sound:997467dfbdd0.mp3]	module:05-n1 jlpt:n1 point:n1-rare-elevated
利益が出るが早いか、新規投資を計画した。	りえきがでるがはやいか、しんきとうしをけいかくした。	No sooner did profit emerge than new investment was planned.	immediacy	〜が早いか	As soon as	investment	quickness	[sound:c3f14a2eefaa.mp3]	module:05-n1 jlpt:n1 point:n1-rare-elevated
返信が来るが早いか、彼は了承した。	へんしんがくるがはやいか、かれはりょうしょうした。	The moment the reply came, he agreed.	immediacy	〜が早いか	The moment	agreement	quickness	[sound:f7bbafbd6851.mp3]	module:05-n1 jlpt:n1 point:n1-rare-elevated
ニュースが流れるが早いか、市場が反応した。	ニュースながれるがはやいか、しじょうがはんのうした。	No sooner had news spread than the market reacted.	immediacy	〜が早いか	As soon as	market	quickness	[sound:83ec0b07afc8.mp3]	module:05-n1 jlpt:n1 point:n1-rare-elevated
