#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#
#deck:Japanese Grammar (Strict)::01 - N5 Grammar::Recognition

説明してください。	せつめいしてください。	Please explain.	す→して する	する → して	Derivation: su-ending → shite	Match: unique	く→いて	[sound:0aac21f8fbe3.mp3]	module:01-n5 jlpt:n5 point:って complexity:intro frequency:top5k source:shin-kanzen
学校に行って帰りました。	がっこうにいってかえりました。	I went to school and came back.	行く (irregular)	行く → 行って	Irregular: does not follow ru-verb pattern	Match: unique	来て	[sound:8a0163efa8b0.mp3]	module:01-n5 jlpt:n5 point:って complexity:intro frequency:top5k source:shin-kanzen
朝起きて、朝食を食べた。	あさおきて、ちょうしょくをたべた。	I woke up and ate breakfast.	connective	V-て + B (te-form used for sequential or cause-effect connection)	Shows action sequence	Match: 読んで, 来て	resultative	[sound:de5fa9fb05f2.mp3]	module:01-n5 jlpt:n5 point:って complexity:intro frequency:top1k source:shin-kanzen
家に帰って、テレビを見た。	いえにかえって、てれびをみた。	I came home and watched TV.	connective	V-て + B (te-form used for sequential or cause-effect connection)	Chain of events	Match: 飲んで, 寝て	habitual	[sound:aef5ef82fdae.mp3]	module:01-n5 jlpt:n5 point:って complexity:intro frequency:top1k source:shin-kanzen
本を読んで、理解した。	ほんをよんで、りかいした。	I read the book and understood.	connective	V-て + B (te-form used for sequential or cause-effect connection)	Cause-effect sequence	Match: 来て, 話して	progressive	[sound:3f545a6be4f6.mp3]	module:01-n5 jlpt:n5 point:って complexity:intro frequency:top10k source:shin-kanzen
どうぞこちらにお座りください。	どうぞこちらにおすわりください。	Please sit here.	request	V-te + ください	Polite request form	Match: 待って, 来て	permission	[sound:2178906c02eb.mp3]	module:01-n5 jlpt:n5 point:って complexity:standard source:shin-kanzen
もう一度説明してください。	もういちどせつめいしてください。	Please explain once more.	request	V-te + ください	Polite request form	Match: 読んで, 書いて	obligation	[sound:6210a1e96c5c.mp3]	module:01-n5 jlpt:n5 point:って complexity:standard frequency:top5k source:shin-kanzen
ここで待ってもいいですか？	ここでまってもいいですか？	Is it OK if I wait here?	permission	V-te + も + いい	Permission or allowance	Match: 来て, 飲んで	obligation	[sound:7a3327115a4e.mp3]	module:01-n5 jlpt:n5 point:って complexity:standard source:shin-kanzen
食べてもいいです。	たべてもいいです。	It's OK to eat.	permission	V-te + も + いい	Permission or allowance	Match: 飲んで, 来て	obligation	[sound:d9b57eb71696.mp3]	module:01-n5 jlpt:n5 point:って complexity:intro source:shin-kanzen
ここで待ってはいけません。	ここでまってはいけません。	You must not wait here.	prohibition	V-te + は + いけない	Prohibition or obligation not to	Match: 来て, 飲んで	permission	[sound:1d5c8c4b307c.mp3]	module:01-n5 jlpt:n5 point:って complexity:standard source:shin-kanzen
遅れてはいけません。	おくれてはいけません。	You must not be late.	prohibition	V-te + は + いけない	Prohibition or obligation not to	Match: 待って, 来て	permission	[sound:bdafc5f43639.mp3]	module:01-n5 jlpt:n5 point:って complexity:intro frequency:top10k source:shin-kanzen
今勉強しています。	いまべんきょうしています。	I'm studying now.	progressive	V-te + いる	Action in progress	Match: 読んでいる, 食べている	resultative	[sound:b6d26d7e95a3.mp3]	module:01-n5 jlpt:n5 point:って complexity:intro frequency:top1k source:shin-kanzen
子どもが遊んでいます。	こどもがあそんでいます。	Children are playing.	progressive	V-te + いる	Action in progress	Match: 書いている, 待っている	habitual	[sound:f738d7671838.mp3]	module:01-n5 jlpt:n5 point:って complexity:intro frequency:top5k source:shin-kanzen
窓が開いています。	まどがあいています。	The window is open.	resultative	V-te + いる	Current state from completed action	Match: 傷ついている, 満ちている	progressive	[sound:d5dc6eb3e11c.mp3]	module:01-n5 jlpt:n5 point:って complexity:intro frequency:top1k source:shin-kanzen
彼は結婚しています。	かれはけっこんしています。	He is married.	resultative	V-te + いる	Current state from completed action	Match: 持っている, 知っている	habitual	[sound:ada5b5865fe9.mp3]	module:01-n5 jlpt:n5 point:って complexity:intro frequency:top5k source:shin-kanzen
毎日走っています。	まいにちはしっています。	I run every day.	habitual	V-te + いる	Repeated action or habit	Match: 勉強している, 働いている	resultative	[sound:02195e05d9c1.mp3]	module:01-n5 jlpt:n5 point:って complexity:intro frequency:top1k source:shin-kanzen
毎晩テレビを見ています。	まいばんてれびをみています。	Every evening I watch TV.	habitual	V-te + いる	Repeated action or habit	Match: 読んでいる, 飲んでいる	progressive	[sound:7026d3c91ab5.mp3]	module:01-n5 jlpt:n5 point:って complexity:intro frequency:top1k source:shin-kanzen
事前に準備しておきました。	じぜんにじゅんびしておきました。	I prepared in advance.	preparation	V-te + おく	Action done in advance	Match: 確認しておく, 買っておく	completion	[sound:9b65911d6728.mp3]	module:01-n5 jlpt:n5 point:って complexity:standard frequency:low source:shin-kanzen
やってみてください。	やってみてください。	Please try doing it.	attempt	V-te + みる	Trying or attempting	Match: 読んでみる, 食べてみる	perfection	[sound:9a2c2e7d05bb.mp3]	module:01-n5 jlpt:n5 point:って complexity:intro source:shin-kanzen
全部食べてしまいました。	ぜんぶたべてしまいました。	I ate it all up.	completion	V-te + しまう	Completion or regret	Match: 壊してしまう, 忘れてしまう	trial	[sound:c6453663cd92.mp3]	module:01-n5 jlpt:n5 point:って complexity:intro frequency:top1k source:shin-kanzen
友達に会ってメールしました。	ともだちにあってめーるしました。	I met a friend and emailed.	connective	V-て + B (te-form used for sequential or cause-effect connection)	Chain of events	Match: 来て, 話して	resultative	[sound:6f963de7c960.mp3]	module:01-n5 jlpt:n5 point:って complexity:standard frequency:top1k source:shin-kanzen
本を借りて返しました。	ほんをかりてかえしました。	I borrowed a book and returned it.	connective	V-て + B (te-form used for sequential or cause-effect connection)	Action sequence	Match: 飲んで, 来て	habitual	[sound:6ef2450caba3.mp3]	module:01-n5 jlpt:n5 point:って complexity:intro frequency:top10k source:shin-kanzen
公園を歩いて考えました。	こうえんをあるいてかんがえました。	I walked in the park and thought.	connective	V-て + B (te-form used for sequential or cause-effect connection)	Sequential events	Match: 読んで, 話して	progressive	[sound:e3b3fbf607f7.mp3]	module:01-n5 jlpt:n5 point:って complexity:intro frequency:top10k source:shin-kanzen
コーヒーを飲んで勉強しました。	こーひーをのんでべんきょうしました。	I drank coffee and studied.	connective	V-て + B (te-form used for sequential or cause-effect connection)	Causal sequence	Match: 来て, 待って	resultative	[sound:a5eea18e83f1.mp3]	module:01-n5 jlpt:n5 point:って complexity:standard frequency:top1k source:shin-kanzen
映画を見てから寝ました。	えいがをみてからねました。	After watching a movie, I slept.	connective + から	te-form + から: sequential	Temporal sequence	Match: 読んで, 来て	habitual	[sound:b2f636e6f955.mp3]	module:01-n5 jlpt:n5 point:って complexity:intro frequency:top1k source:shin-kanzen
