#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::01 - N5 Grammar::Recognition

どうしてか知りません。	どうしてかしりません。	I don't know somehow.	indefinite	どう + してか	somehow	indirect causation	何か	[sound:d85d2f43dee9.mp3]	module:01-n5 jlpt:n5 point:どこ complexity:intro source:shin-kanzen
何も食べませんでした。	なにもたべませんでした。	I didn't eat anything.	universal-negative	なに + も + negative	nothing (with negative)	negative: nothing at all	どれも	[sound:b7c03631db8a.mp3]	module:01-n5 jlpt:n5 point:どこ complexity:intro frequency:top1k source:shin-kanzen
誰も来ませんでした。	だれもきませんでした。	No one came.	universal-negative	だれ + も + negative	no one (with negative)	negative: not a single person	どこも	[sound:29697078d260.mp3]	module:01-n5 jlpt:n5 point:どこ complexity:intro frequency:top10k source:shin-kanzen
どこも行きませんでした。	どこもいきませんでした。	I didn't go anywhere.	universal-negative	どこ + も + negative	nowhere (with negative)	negative: not to any place	いつも	[sound:fab3b87ee1ac.mp3]	module:01-n5 jlpt:n5 point:どこ complexity:intro frequency:top10k source:shin-kanzen
いつも勉強しています。	いつもべんきょうしています。	I always study.	universal	いつ + も + positive	always; at all times	positive: at all times	どれも	[sound:f26e8ace759c.mp3]	module:01-n5 jlpt:n5 point:どこ complexity:intro frequency:top1k source:shin-kanzen
どれも好きです。	どれもすきです。	I like all of them.	universal	どれ + も + positive	all/any of them	positive: each one	何も	[sound:0722de913e4f.mp3]	module:01-n5 jlpt:n5 point:どこ complexity:intro frequency:top1k source:shin-kanzen
何でもいいです。	なんでもいいです。	Anything is fine.	free-choice	なに + でも	anything; free choice	free choice: any option	だれでも	[sound:ceb68eb5ad8a.mp3]	module:01-n5 jlpt:n5 point:どこ complexity:intro frequency:top10k source:shin-kanzen
誰でも参加できます。	だれでもさんかできます。	Anyone can participate.	free-choice	だれ + でも	anyone; no restrictions	free choice: any person	どこでも	[sound:6d1a6af749ba.mp3]	module:01-n5 jlpt:n5 point:どこ complexity:intro frequency:top10k source:shin-kanzen
どこでも大丈夫です。	どこでもだいじょうぶです。	Anywhere is fine.	free-choice	どこ + でも	anywhere; no restriction	free choice: any place	何でも	[sound:84db28d2c6e2.mp3]	module:01-n5 jlpt:n5 point:どこ complexity:intro frequency:top1k source:shin-kanzen
どんなものでもいいですか？	どんなものでもいいですか？	Any kind of thing is OK?	free-choice	どんな + でも	any kind; no type restriction	free choice: any type	何でも	[sound:4943452bb7b7.mp3]	module:01-n5 jlpt:n5 point:どこ complexity:standard source:shin-kanzen
これはいくらですか？	これはいくらですか？	How much is this?	interrogative-amount	いくら	how much (price)	cost/price question	いくつ	[sound:b0dbc9303cd8.mp3]	module:01-n5 jlpt:n5 point:どこ complexity:intro source:shin-kanzen
何個ですか？	なんこですか？	How many (items)?	interrogative-counter	なん + 個	how many items	countable objects	いくら	[sound:c6afd077560e.mp3]	module:01-n5 jlpt:n5 point:どこ complexity:intro frequency:top1k source:shin-kanzen
あのアパートは何階ですか？	あのあぱーとはなんかいですか？	What floor is that apartment?	interrogative-counter	なん + 階	what floor/level (階 counter)	building stories	いくつ	[sound:5b1aacff5b53.mp3]	module:01-n5 jlpt:n5 point:どこ complexity:standard frequency:top1k source:shin-kanzen
