#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::01 - N5 Grammar::Recognition

隣の子にお菓子をあげました。	となりのこにおかしをあげました。	I gave candy to the neighbor's child.	あげる	V-て + やる (benefactive to child / animal, casual)	N + あげる	neighborhood	casual	[sound:4320ea053072.mp3]	module:01-n5 jlpt:n5 point:あげる complexity:standard frequency:top10k source:shin-kanzen
部下に新しいプロジェクトをあげた。	ぶかにあたらしいぷろじぇくとをあげた。	I gave a new project to my subordinate.	あげる	V-て + あげる (benefactive to lower-status person)	N + あげる	supervisor	workplace	[sound:ca3a22a3c3d0.mp3]	module:01-n5 jlpt:n5 point:あげる complexity:standard frequency:low source:shin-kanzen
先生にお礼をさしあげました。	せんせいにおれいをさしあげました。	I gave my thanks to the teacher.	さしあげる	V-て + さしあげる	N + さしあげる	to superior	敬語	[sound:df0ce78d574e.mp3]	module:01-n5 jlpt:n5 point:あげる complexity:standard frequency:top10k source:shin-kanzen
社長にご報告をさしあげたいです。	しゃちょうにごほうこくをさしあげたいです。	I would like to report to the company president.	さしあげる	V-て + さしあげる (formal humble benefactive)	V + さしあげる	formal: to superior	company	[sound:6f3a038357a6.mp3]	module:01-n5 jlpt:n5 point:あげる complexity:standard frequency:top10k source:shin-kanzen
田中部長にお忙しいところ、資料をさしあげました。	たなかぶちょうにおいそがしいところ、しりょうをさしあげました。	I gave materials to Mr. Tanaka, the director, despite his busy schedule.	さしあげる	V-て + さしあげる (formal humble benefactive)	N + さしあげる	respectful	敬語	[sound:e888c1d95286.mp3]	module:01-n5 jlpt:n5 point:あげる complexity:standard frequency:low source:shin-kanzen
患者さんにお薬をさしあげます。	かんじゃさんにおくすりをさしあげます。	I will give medicine to the patient.	さしあげる	V-て + さしあげる / いただく	N + さしあげる	medical context	敬語	[sound:4570d7b791f7.mp3]	module:01-n5 jlpt:n5 point:あげる complexity:standard frequency:top10k source:shin-kanzen
お客様にお飲み物をさしあげてください。	おきゃくさまにおのみものをさしあげてください。	Please give a drink to the customer.	さしあげる	V-て + さしあげます (formal service offer)	N + さしあげる	customer service	敬語	[sound:653831a33837.mp3]	module:01-n5 jlpt:n5 point:あげる complexity:standard frequency:top5k source:shin-kanzen
先輩にこのチケットをさしあげようと思っています。	せんぱいにこのちけっとをさしあげようとおもっています。	I am thinking of giving this ticket to my senior.	さしあげる	V-て + さしあげる	N + さしあげる	to senior	敬語	[sound:586cac63c86a.mp3]	module:01-n5 jlpt:n5 point:あげる complexity:standard frequency:top5k source:shin-kanzen
上司にご意見をさしあげました。	じょうしにごいけんをさしあげました。	I gave my opinion to my boss.	さしあげる	V-て + さしあげる (formal humble benefactive)	N + さしあげる	business	敬語	[sound:c84f00132a82.mp3]	module:01-n5 jlpt:n5 point:あげる complexity:standard frequency:top10k source:shin-kanzen
先生に手作りのケーキをさしあげました。	せんせいにてづくりのけーきをさしあげました。	I gave a homemade cake to the teacher.	さしあげる	V-て + さしあげる (humble gift-giving)	N + さしあげる	gift-giving	敬語	[sound:91b3304dcecf.mp3]	module:01-n5 jlpt:n5 point:あげる complexity:standard frequency:low source:shin-kanzen
年上の方にお誕生日プレゼントをさしあげたいです。	としうえのほうにおたんじょうびぷれぜんとをさしあげたいです。	I want to give a birthday present to my elder.	さしあげる	V-て + さしあげる	N + さしあげる	gift context	敬語	[sound:d9b8113e08ff.mp3]	module:01-n5 jlpt:n5 point:あげる complexity:standard frequency:top1k source:shin-kanzen
お医者さんにお礼状をさしあげます。	おいしゃさんにおれいじょうをさしあげます。	I will send a thank-you note to the doctor.	さしあげる	V-て + さしあげる / いただく	N + さしあげる	thank-you	敬語	[sound:d4bd0cfef5a3.mp3]	module:01-n5 jlpt:n5 point:あげる complexity:standard frequency:top10k source:shin-kanzen
子供に小銭をやってください。	こどもにこぜにをやってください。	Please give some coins to the child.	やる	V-て + あげる (benefactive to lower-status person)	N + やる	to child/junior	casual	[sound:10292029436f.mp3]	module:01-n5 jlpt:n5 point:あげる complexity:standard frequency:top10k source:shin-kanzen
犬に水をやります。	いぬにみずをやります。	I will give water to the dog.	やる	V-て + やる (benefactive to animal, very casual)	N + やる	to animal/pet	pet care	[sound:eee332fa3be9.mp3]	module:01-n5 jlpt:n5 point:あげる complexity:intro frequency:top1k source:shin-kanzen
兄が妹に本を読んであげた。	あにがいもうとにほんをよんであげた。	The older brother read a book to his younger sister.	-てやる (informal benefactive to junior family)	V-て + やる (informal benefactive to lower-status person)	V-te + やる	informal help for younger family	benefactive	[sound:e5216f66b78a.mp3]	module:01-n5 jlpt:n5 point:あげる complexity:intro frequency:top1k source:shin-kanzen
娘にお小遣いをやった。	むすめにおこづかいをやった。	I gave my daughter pocket money.	やる (casual give to junior)	N + やる (benefactive to child / animal, casual)	N + やる	parenting	family	[sound:1cbb75e465bd.mp3]	module:01-n5 jlpt:n5 point:あげる complexity:intro frequency:low source:shin-kanzen
ペットの猫に缶詰をやっています。	ぺっとのねこにかんづめをやっています。	I am giving canned food to my pet cat.	やる (casual give to animal)	N + やる (informal benefactive to a pet)	N + やる	pet care	routine	[sound:c37108a1ea8d.mp3]	module:01-n5 jlpt:n5 point:あげる complexity:standard frequency:low source:shin-kanzen
馬に干し草をやる必要があります。	うまにほしくさをやるひつようがあります。	I need to give hay to the horse.	やる	V-て + やる (informal benefactive to an animal)	N + やる	animal care	farming	[sound:48f6683220fe.mp3]	module:01-n5 jlpt:n5 point:あげる complexity:standard frequency:top10k source:shin-kanzen
