#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::10 - Onomatopoeia::Recognition

フワフワ	ふわふわ	Fluffy/floating.	Cloud or soft item	onomatopoeia	giongo: airy floating lightness — feathers, clouds; soft lifting sensation	airy drifting	heavy sinking (ずっしり)	[sound:14c9ade9e23b.mp3]	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar
パタパタ	ぱたぱた	Flapping/pattering.	Wings or leaves	onomatopoeia	giongo: light rapid flapping — bird wings, fan, quick pattering feet	repeated light hits	firm slapping (バシバシ)	[sound:7f9b03813dbb.mp3]	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar
ジャラジャラ	じゃらじゃら	Jingling/jangling.	Chains or coins	onomatopoeia	giongo: metallic jingling cascade — coins, chains, jewelry clinking together	metallic clinking	soft tinkling (チリン)	[sound:57d75019061a.mp3]	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar
ビショビショ	びしょびしょ	Soaking/drenched.	Dripping wet	onomatopoeia	giongo: soaking wet saturation — completely drenched; water-logged state	thoroughly wet	barely damp (しっとり)	[sound:2cc8de583681.mp3]	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar
ブクブク	ぶくぶく	Bubbling.	Water boiling	onomatopoeia	giongo: rising bubbles — liquid boiling or fish blowing air	bubble sounds	smooth flowing (さらさら)	[sound:f0136e9a8a7d.mp3]	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar
バタバタ	ばたばた	Fluttering heavily.	Busy movement	onomatopoeia	giongo: noisy heavy flapping — rushed movement; chaos and commotion	hectic motion	calm stillness (じっと)	[sound:5453e00f7d66.mp3]	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar
ザッザッ	ざっざっ	Crunching underfoot.	Gravel or leaves	onomatopoeia	giongo: rhythmic footsteps on hard ground — marching, crunching surface	grinding steps	smooth walking (そっと)	[sound:99294b73cc7c.mp3]	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar
ビリビリ	びりびり	Ripping/tearing.	Tearing paper	onomatopoeia	giongo: tearing or electric rip — paper tearing, static shock, current	shredding sound	smooth cutting (スッ)	[sound:5504f489cd71.mp3]	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar
バチバチ	ばちばち	Cracking/sparking.	Electrical spark	onomatopoeia	giongo: electric sparking crackle — static discharge, fire popping	explosive pop	soft whimper (しゅん)	[sound:d806bf441b15.mp3]	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar
ピリピリ	ぴりぴり	Stinging/tingling.	Sharp sensation	onomatopoeia	giongo: sharp stinging tingle — spice on tongue, static shock, pins-and-needles	prickling feel	smooth pleasure (すーっ)	[sound:523931cb2084.mp3]	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar
ザリザリ	ざりざり	Gritty grinding.	Sand or gravel	onomatopoeia	giongo: gritty grinding friction — sandpaper, gravel; unpleasant rough contact	granular friction	smooth slip (つるん)	[sound:e37503117769.mp3]	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar
シュー	しゅー	Hissing/steaming.	Air or steam escape	onomatopoeia	giongo: prolonged hissing pressure release — steam, gas; sustained sibilant	escaping air	quiet pop (ぽん)	[sound:7d03c52b2902.mp3]	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar
ズズズ	ずずず	Slurping.	Noodle eating	onomatopoeia	giongo: liquid slurping intake — drawing up through straw; eating noodles	suction noise	chewing sound (もぐもぐ)	[sound:f9d6299216af.mp3]	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar
クシャクシャ	くしゃくしゃ	Crunching/crumpling.	Crushing paper	onomatopoeia	giongo: paper crumpling and wrinkling — soft material compressed	compression sound	smooth unfolding (ぱたん)	[sound:55933a5ac05a.mp3]	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar
ショリショリ	しょりしょり	Rustling softly.	Leaf rustle	onomatopoeia	giongo: gentle soft rustling — fabric or leaves with light contact	gentle scrape	loud crackle (バリバリ)	[sound:aba02c1db367.mp3]	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar
ビックリ	びっくり	Startled sound.	Sudden shock	onomatopoeia	giongo: startled sudden sound — shock vocalized; surprise response	surprise reaction	calm acceptance (そっか)	[sound:4c56163e11ab.mp3]	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar
グツグツ	ぐつぐつ	Simmering/bubbling.	Pot bubbling slowly	onomatopoeia	giongo: slow thick simmering — dense liquid boiling; stew or heavy soup	gentle boil	rapid boil (ふつふつ)	[sound:f2cf25ebf2e1.mp3]	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar
フンフン	ふんふん	Humming/grunting.	Casual sound	onomatopoeia	giongo: casual nasal humming or grunt — low affirming or thoughtful vocalization	rhythmic hum	silence (しん)	[sound:1bfc6d5dfda1.mp3]	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar
スタタタ	すたたた	Rapid tapping.	Machine gun or drum	onomatopoeia	giongo: rapid light footsteps — quick short steps; small child or animal running	staccato burst	single hit (どん)	[sound:1bd9252745be.mp3]	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar
ポンポン	ぽんぽん	Pop pop sound.	Bouncing or tapping	onomatopoeia	giongo: light hollow pops — drum tap, bouncing ball, gentle tapping	gentle bouncing	hard bang (ドン)	[sound:19ce7d348ccf.mp3]	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar
ドンドン	どんどん	Boom boom.	Heavy impact repeatedly	onomatopoeia	giongo: heavy rhythmic knocking — pounding on door; taiko drum beat	solid hitting	light tap (ぽん)	[sound:5f2dac4cce1c.mp3]	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar
スルスル	するする	Slipping smoothly.	Sliding motion	onomatopoeia	giongo: smooth effortless sliding — silk, rope; resistance-free motion	frictionless glide	rough dragging (ざりざり)	[sound:6a5170b2512d.mp3]	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar
ゴシゴシ	ごしごし	Scrubbing roughly.	Harsh rubbing	onomatopoeia	giongo: vigorous rough scrubbing — washing, polishing; friction cleaning	friction scrub	gentle wiping (ふき)	[sound:757ad5e2f1c8.mp3]	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar
ヒュー	ひゅー	Whooshing wind.	Fast air movement	onomatopoeia	actual sound	air rushing	stillness (しん)	[sound:d951ca322059.mp3]	module:10-onomatopoeia point:giongo-sounds complexity:intro source:dictionary-of-jp-grammar
