#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::10 - Onomatopoeia::Recognition

ジャージャー	じゃーじゃー	Barking loud.	Aggressive dog	animal voice	giseigo: large dog's continuous alarm bark — sustained loud vocalization	fierce bark	timid whimper (くーん)	[sound:e6856bee684a.mp3]	module:10-onomatopoeia point:giseigo-voices complexity:intro source:dictionary-of-jp-grammar
ホーホー	ほーほー	Hoot hoot.	Owl sound	animal voice	giseigo: owl's hoot — resonant rounded vowels; nocturnal atmospheric call	nocturnal owl	chirp (さえずり)	[sound:ebcd3962f4d1.mp3]	module:10-onomatopoeia point:giseigo-voices complexity:intro source:dictionary-of-jp-grammar
カアカア	かあかあ	Caw caw.	Crow sound	animal voice	giseigo: crow's harsh caw — open vowel repetition; scavenging or ominous bird	corvid call	chirp (ちゅん)	[sound:7d46817fb0c9.mp3]	module:10-onomatopoeia point:giseigo-voices complexity:intro source:dictionary-of-jp-grammar
ゴロゴロ	ごろごろ	Cat purring.	Cat contentment	animal voice	giseigo: cat's deep purring — low vibrating resonance; contentment state	satisfied purr	meow cry (にゃあ)	[sound:938a3cd2d0da.mp3]	module:10-onomatopoeia point:giseigo-voices complexity:intro source:dictionary-of-jp-grammar
シャー	しゃー	Cat hissing.	Defensive cat sound	animal voice	giseigo: cat's aggressive hiss — sharp sibilant; threat or warning display	angry cat	purring (ごろごろ)	[sound:49c9f6a0e6a2.mp3]	module:10-onomatopoeia point:giseigo-voices complexity:intro source:dictionary-of-jp-grammar
キャーキャー	きゃーきゃー	Bird squawking.	Loud bird call	animal voice	giseigo: high-pitched distress squawk — bird alarm or excited crowd shriek	harsh screech	soft chirp (さえずり)	[sound:edb19ea1ac24.mp3]	module:10-onomatopoeia point:giseigo-voices complexity:intro source:dictionary-of-jp-grammar
クルクル	くるくる	Mouse squeak.	High-pitched squeak	animal voice	giseigo: mouse's thin squeak — small rodent high-frequency call	tiny creature sound	deep growl (ぐー)	[sound:c08cecdc3d07.mp3]	module:10-onomatopoeia point:giseigo-voices complexity:intro source:dictionary-of-jp-grammar
フゴフゴ	ふごふご	Heavy breathing.	Animal or human	animal voice	giseigo: labored heavy breathing — obstructed nasal respiration; effort or illness	labored breath	quiet sigh (ふー)	[sound:656ad896dd98.mp3]	module:10-onomatopoeia point:giseigo-voices complexity:intro source:dictionary-of-jp-grammar
パタパタ	ぱたぱた	Rabbit hopping.	Quick hops	animal voice	giseigo: rabbit foot-thumping — light plosive rhythm; hopping or alarm signal	bouncy movement	crawling drag (そろそろ)	[sound:7f9b03813dbb.mp3]	module:10-onomatopoeia point:giseigo-voices complexity:intro source:dictionary-of-jp-grammar
ビャービャー	びゃーびゃー	Goose honking.	Loud goose call	animal voice	giseigo: goose's harsh honk — high nasal; distressed or territorial call	waterfowl honk	silence (しん)	[sound:aebb5b3fab03.mp3]	module:10-onomatopoeia point:giseigo-voices complexity:intro source:dictionary-of-jp-grammar
バッバッ	ばっばっ	Bird wing flap.	Rapid wing beating	animal voice	giseigo: bird wing-beat sound — sharp plosive mimics stroke of wings	flight sounds	stillness (しずか)	[sound:b89d85e0f22b.mp3]	module:10-onomatopoeia point:giseigo-voices complexity:intro source:dictionary-of-jp-grammar
ジーッ	じーっ	Insect drone.	Long buzz	animal voice	giseigo: sustained insect drone — prolonged sibilant; cicada or mosquito	continuous buzz	silence (しん)	[sound:6dd371a72acd.mp3]	module:10-onomatopoeia point:giseigo-voices complexity:intro source:dictionary-of-jp-grammar
バリバリ	ばりばり	Loud crunching.	Animal eating	animal voice	giseigo: aggressive loud crunching — forceful jaw movement; eating hard food	feeding sound	quiet nibble (かじかじ)	[sound:6795a8db4f92.mp3]	module:10-onomatopoeia point:giseigo-voices complexity:intro source:dictionary-of-jp-grammar
ワオーン	わおーん	Dog howling.	Dog prolonged cry	animal voice	giseigo: dog's mournful howl — elongated vowel; loneliness or response to sound	mournful howl	regular bark (わん)	[sound:d257e9287650.mp3]	module:10-onomatopoeia point:giseigo-voices complexity:intro source:dictionary-of-jp-grammar
チュッチュッ	ちゅっちゅっ	Bird chirping.	Quick chirps	animal voice	giseigo: bird's short staccato chirps — quick communication calls	sparrow call	silence (しん)	[sound:1f54d180b394.mp3]	module:10-onomatopoeia point:giseigo-voices complexity:intro source:dictionary-of-jp-grammar
